x,y,size,angle,response,octave,class_id,descriptor
1830.0,794.0,31.0,107.79888916015625,110.0,0,-1,1110010101010000110101010100011101000100010011100110000100111000011000001111100111100011010010001101001100010001000011000111101101010000110001000110100001101010110110011111010011110001000001000010010110101010011000000101000001001000101110111100000000110100
213.0,245.0,31.0,73.45845031738281,108.0,0,-1,0101100111111001001010000011011000101000110111000101011110101100101000100111010110000100000011011011011110010011010010100101001010000000110001110111110111001110010010100100101111111010001100011111001111100101001111000011100100101000000100111000101001011010
675.0,160.0,31.0,348.2840881347656,109.0,0,-1,0111111110100110111001100001001011001011001100001111101011001000111010011101010110111101101010110100100011101110110111111011111100111111110011111110000011111110100101000110001110101110111000000011101001111000110001011110111111100111111101111110111011000100
1822.0,911.0,31.0,137.5739288330078,105.0,0,-1,1101110000110000101101010111010010101011011111100001000110011010101110111111111010100100001111001101111010110101010000010011111110000111010101011111110000110010101000010100010110111011000000101101101111010011010101010011111011000010011101010000011101110111
1844.0,986.0,31.0,94.1888198852539,108.0,0,-1,0011000011101100000001101011100011011101111000110100001011001110100101110011110111101000000000010000001011010001001000011001010011011001111010100010001101010000000010100010101101001011001101010011100011000110100101010100011111110001000110010111111010001010
1830.0,644.0,31.0,352.1895751953125,108.0,0,-1,0111110001001110110100000110110001101001001111000100110011011010001010010001101001101100000011001110111101100011000010111001111010011001110000001110010000101110000010010000011011001010000100111001011011110111010000010011111101111010111101110100101000001000
290.0,109.0,31.0,111.70543670654297,134.0,0,-1,1111011001100111011010100110010000001000010000100101111111101101001000011010011010110110101010010100101110001111110111110001011100111100110111011101110111100111011010000100011111101100000010101111001111010001100011011011110101100111111101101101011001101010
74.0,229.0,31.0,140.3196563720703,107.0,0,-1,0100100110111101000111110110011100010001010011100110011100110111011101001110101001101110010010001111011100110001000000000011000000110001011001100101100000101000111100011011100000010001001011111110110111101111001001010000000001101010001000101000101100011000
1817.0,803.0,31.0,16.862789154052734,112.0,0,-1,0011010010101000000111001110101000011101110010010001000001001001100011101011010110101001000010011010011011011001011000000001001011001000000100011110101100110001000011100110001101001010000111011100100111010001000000010111111111010000000010110101110000000010
1640.0,1138.0,31.0,131.08424377441406,106.0,0,-1,1000110000001001000011101111101111001111111100111010001001101001010101100000001001000001000100101111000111111100001100011110100101111001011110101011001011011011011100011111110001011111101111110000110110000011110010110100100100111101011010010011100110100000
34.0,356.0,31.0,136.35394287109375,104.0,0,-1,1100100111111001001111100011110001001000100011001111010101110111111010000001011011100000000011011011011110011001000100000001001110101000001000010110100101100101111000000110110110110010000010111111010110101001011111100011100001000000000100001100001101001010
1879.0,989.0,31.0,221.68862915039062,106.0,0,-1,1011100010110011001101000110101101111001100111111101000101110001011000010011110111110101001010000000101010011111000011001011010111011000101111001100010010100010110110000011111001111000000111011101001111111001110000000111011101010011000001101100011010100011
363.0,169.0,31.0,300.2260437011719,115.0,0,-1,0100000010111001100110001111100010011001110010010101000011000111111011110001000110100100000110001011011010110011010000000011101010000011000110100110100000010000000110110110100111010010011100011101111111010101000101100111101111010000000000001000101100101010
390.0,197.0,31.0,347.12841796875,129.0,0,-1,0000101100100000101000110101000110111001111100101010100100001011111110111100001101010011011100001101100011011100110101001010111010011011001111110111000010010001100100111111100011100110110000100000110101011110000110111100111011000111010001000001011110101100
650.0,132.0,31.0,256.22021484375,107.0,0,-1,0101110001111100001110011110000110111010111011010001101110011010101010100011010110101100000010001001111100010111010000010011100010000111010101010101110101010010000100100000100111111000001100101110100111001101001001110111110010010000000100010000011101110011
567.0,1117.0,31.0,250.87554931640625,123.0,0,-1,0011110101101111011101100101011110110001110110100111011110110100111100011100110001101110001010000110101101101000100001111011010100001000111011101100010001011010111011001111100001100101001011100110111011111111000101010000001101100011111101110100111001001110
1871.0,675.0,31.0,183.37554931640625,124.0,0,-1,0100010000110110101111010010000110111010011010100011100100001001001000001101011100101011101110011101011101100111110010000101101010110111000101011110110100110000001100011101000011101001000000101100110110100111011111001100010011000000111000011000011101110001
