x,y,size,angle,response,octave,class_id,descriptor
186,349,70.0,153.74725341796875,108.0,0,-1,0000001011111001111101011011110011111101000010000001010111100000011100000010111110011000000010100101110100111110000111000010010110110110001111010011011111100000000010100101111000100100101010010011101000011111000000011100001010101011110010101010111100000101
462,326,70.0,358.475341796875,106.0,0,-1,1101101011110110100001000111101011101000001001110011010110101001001011000011010010001110011011101000111101010010001111101110011000101000001011001100010110010100000101100001100001100101000101010010111000100111110101100101110011000100010010011001000111101010
224,288,70.0,90.58782196044922,106.0,0,-1,1000110101001001011100100000010010001010000000111101001101111110010111001101000010001011100011011101100001001111110100110001101111011111010110001101101101100100111001011110000000110010011110101110001111011100100111111010111001111100101101110010001010110000
248,279,70.0,348.4654846191406,106.0,0,-1,1101001001100001111000000101001010101001011000010000111001110000001100010011000010100100101011111100110011000001000011011100011111100100001001011100011101101011000101110010101100101100101001011101101011111100001000010000011111101111000010001010101111110000
308,279,70.0,161.8282470703125,108.0,0,-1,0000011011001001001110001111101110001111000000110001110011101101001110000111110101000101110010000101111000000110010110001000011111111111001101001001111101111000001000100011101000010100001100011001000001001110100111010100101101001110110001001011111000100000
372,80,70.0,243.9867401123047,107.0,0,-1,1000000011101011010100110011000001110111000100000101010011011000111010101111011000000000100010111001010100111111011110110000011110100000111011011001000000100000001001101000101000110101001001000011101001010100000100001011110000101000110011111110010110010111
298,493,70.0,65.96676635742188,109.0,0,-1,1100000010111011110101011011110011011101011001000101100111001000110000101110110001011000100000010001010100101011111110001010000110100000101001011011010100000100001010111110100000000101010001010111111001101000000100001101000100101000110110101110010100110011
316,368,70.0,211.2847900390625,106.0,0,-1,0100110001110011101010001110101000101111001000100010000000010101111000110110001001101010011000000010011000110100101100101001011111011110010010011001100000000011101101010011011001000000100100101000010000011001010011000101110110111000111010110111100000011111
135,289,70.0,147.62051391601562,105.0,0,-1,0100000010111111010001011011110001011110011101000101110000001000111010101011001010011000101010111000000000011011110110111011010000100000101000010100000000000100001000110100111000100111010011001011010001000001011000011001000110100001010011110100010111010111
204,373,70.0,95.55131530761719,107.0,0,-1,0000110000111111000111101111010000010101001110100111100011011100001011000111110001100000010000010000000100110010011111101011010111111100110010010001100110000000101001110101000010110101001110000011010001010100010100101101110110101110111011111110110110000101
414,145,70.0,303.3359069824219,105.0,0,-1,0100100011100111000110101001011111100011001001010101110001011000110000111101110010100100101001110000100001111110111110011000111111100100001100101111000100000010101000001110011100010101010101111101111000000000001000101100010110100101111110100110011111100110
225,373,70.0,291.7793884277344,105.0,0,-1,0001010000011011000010001100110101011010001000001111011001011101111010100001101010111010110000010010000010111000100110111001110011110101100100011101000000011001011001111110010101001100011011101000010001010000010010000011100110111000010001100110000111010110
485,262,70.0,343.960205078125,105.0,0,-1,0111000111111001111100010001011001110111000111000100011111100000110000011011001011100100010010101000110110101000110111100011010110110110011011001011111101100110000101111111101000101100101010010011101000000010010010001011010001101011100011011010111110010100
343,88,70.0,238.46829223632812,110.0,0,-1,0100000011111111110001010001010001011000000101000101010100010000110010001010111010000000111010011000000000111011110110101011010000100000001000010110100100000100001011111001101000000111010011001010001001000011010000011011110110001000010011111000010111010111
463,364,70.0,305.43536376953125,106.0,0,-1,0001100100100011011000100100011010111011001010010111101010001111110011101011101010011110100101100000101001100001110111110111100011110100001100101101010000111011110010111100000001011100011001100101100010100100011110001010110010010001011100100011001001111000
396,241,70.0,247.45901489257812,107.0,0,-1,1100001100100001001000100011101000001101101010011001100110101110001000110011010111111101011100001111101101000110010111101001000011110110011101011110110111100100100101010111000000001100100011010011100100000011110100001100100111101000110101110011100000011001
401,361,70.0,143.7017364501953,110.0,0,-1,1100001011100110011000110111110001111111100100100010111111110010111110001001110010001000011111101100111011011110001101111111011011100000011101100110000110011111011111100010101000110001101011101010100111001101110100010000111010011010100011011001101101111001
462,377,70.0,9.99223804473877,108.0,0,-1,0101001101111011111000110110001111100110111101001000110001000000001000110011100100110000110100011010010000100110110010001011010110011111000001011011110100001100000110010110101100010000011001111101010100101010000000011101010100011011011010001001011000111111
305,148,70.0,87.9782943725586,108.0,0,-1,1111000111100001001100000110011011101110011010010100101001100001000110111011000010100110000111000101111010100011110000010100011111110110011001011110011111110110110100011010100001001110011010111101100010110101000000010010000001101001110110110100101110110010
394,97,70.0,10.238045692443848,108.0,0,-1,0000000101101101110100110011010011010101001010010101110010001001110010101111011000100100100000100101000000111100110010110011011110010010010010111111010000100001011000111100001011111101010010011001001011010100001110011101010011101000010000010100010110000000
532,358,70.0,56.248531341552734,106.0,0,-1,1000000000001011110000111011000001110110001100000101010010011000110000011010101011000000100010011001000100111111010110111001010010100100000001011111010000100000000010100010110000010101001001011011101001101010011100011011010110101000010111100100010111010111
310,379,70.0,302.8812255859375,106.0,0,-1,0000000001100101111001010110110010011011101100000011111111010001001010000110011000000000011100110110000100110000000101111101011110101010000011001001010010001000011001010011101011101001000011101001011011100101010111011101100101011000000000111011000100011100
510,379,70.0,80.67684936523438,108.0,0,-1,1000000001100111110000011001110011011000011000000101010101000000110010101010101001010000101001111000000000001011111110100010000010100000100000010100010100000100000010100000010000000111011001010011111000100010001000001001000000100000010000100000010111100111
211,193,70.0,286.9580078125,106.0,0,-1,1111001011111111111000110010100101111111110110001000111111000001111110101110101100010001111110100100011100101110001000011011000110001010100001011010111001100100010011110011101011001001000001100011101011111010000000010011101001011010010010101001101100011110
315,381,70.0,2.9885544776916504,108.0,0,-1,0010100000111011110101110010000011010001011010110110111011000100111010110111001010110110011001101100000000011100111010010100111010111100110110110111110100001000111010110100001000011100110000011101011011010101000111111101010010100110111000110110010101001111
410,301,70.0,189.17926025390625,106.0,0,-1,1111011101110000011100001011000011010110010100010001000111000101100101001010000010000000111111001011111010100011010001111011010010010010110000001110011001100100100111001010100001011000001001100111110000000011000100001011011101111000110101101000100110111111
344,356,70.0,259.857421875,105.0,0,-1,1101001111010000010100110000011001010101000111010000000110100010101000000010001010100101011011001001110110001001001001110111000010011010111001111011011010001010110011100011101010001100111001010010110000100101011000011000111110100011110111011100001101011000
457,235,70.0,50.90011978149414,106.0,0,-1,1111000001101100010011000010000011111010011110010011011101000101001010000101001100010000101110101101010100010110001001010001011101110010010011011001010011110001110100000111101100111111000111000011001011110010110000011011000111011100100110111001100100010100
203,386,70.0,161.05252075195312,105.0,0,-1,1100001110101010110000111011111001001101000101010000010100100000111000011011101000000001011000100001010100101110001110100000001110010010101001011011110100000100000011100011100000000111000001010111101001001110010000011101011000101001110111101010001100010001
403,386,70.0,284.8369445800781,109.0,0,-1,0111001010100011011100101000101001111101110001001011101100111010010100011110100001101001001010111110010100001000001010010110000111101000101011000000001011100111111111111001110000001111011100100110100100111001101001000001111001101101011010111110100100101110
405,321,70.0,191.27932739257812,108.0,0,-1,0000000111110011010110101000111101110101111000101011101100111000010010001010101100100110100000111101010100111100110010110111010111101110010101000001000000000110010110101100010000000000011101101101001110010010101010001001010010101011011010100011010100101111
437,230,70.0,50.403045654296875,107.0,0,-1,0100110000100001011010011110001101110110011101100110000101010100111010111010101011100111100000111011010101101100010010100000110110111101000010110111010101101000000010000000001110010000001100111001100001011011001001011111010000101101001000001110110111010111
313,229,70.0,48.475929260253906,105.0,0,-1,0100110010111011100101011011111011111101011011011000110001100011010100110011110111011110110111000101111001101100101100000000001010110110111011001100110100011110011000101110111001001100111010011101110000011010000000100101100010110010110010000111011100100100
448,390,70.0,64.77809143066406,108.0,0,-1,1000001001001001101000111011100001011011111000111001110010010000011110111001100100110100010000011000000101101010010110001010100110110110000101010010101101100000001101110111001000110110101011111011101111101010010111110110111100101010010000001010110110010010
475,318,70.0,248.08116149902344,109.0,0,-1,1101111101011101010010000111001000000000101000111000100101010100101101000110111010100110010110011110100110100011000010111011000001001101000000010010111010000000101011010010000111010101001100000000110101011010010110011001011111011010011001011001101000011101
221,158,70.0,227.68838500976562,105.0,0,-1,1000000011110111010000010011111001111100001001000101010110110000110000001010001000000000001010111000100000111011110110100001010000100110101011010110000101100000000011101100111000010110011011011011000001000000011000011011010010001011010111110000011111000111
401,391,70.0,304.3649597167969,105.0,0,-1,0000110001111001010100111101101000110001101101101111111100001101110010000110100111000100010100000111011101111100110100100101110111101100011001000011110101001010110111100001110011001101011100010001010110101111010001000101111011111010111101001111010001001000
502,350,70.0,187.8743896484375,106.0,0,-1,0000000100110010111110111111101010110011001000101000011001110000010100100010000101110000100000110011000000111100110110000110010100000111100111000101010101001010011110101000010100011001011110011101011000111000000001001100010010111110011010001011010000101110
228,252,70.0,283.49945068359375,105.0,0,-1,0000000101101011110101100111010010100001011010010100001101100100110010101001001010100100000001101011000001010100111010000110111111100010101110101001010100000110111000001010001100111111110100010100101111100111101111011100010010100110111000011110011001100100
306,395,70.0,72.07315063476562,109.0,0,-1,0010000101011111011011100111000011110111101110010100010010000001011010100011001100000100010110100110010100110110011011110010010111000000011111010001100111001010101101000001001010110101101000001101000001110100110000011001110010011110111011111010111000100001
331,112,70.0,251.90960693359375,105.0,0,-1,0000001011001001111000011011100011011111010010010001010011100000111100000010110011010100100011111100100000101110010110001000011110010110001101010101011101100000001010100100111000110100001010011001111001011010000100010101011111101010010010101010110100000101
131,261,70.0,133.36471557617188,106.0,0,-1,0000110010111011010100111011110000111001011010000001110110011000010101001100111111001010110010000100010101111100111110100011110110100100011001011101100101000100001010111101100000100101111000001011001100011011010000101001100110101010110010110010010010000001
395,113,70.0,7.2162556648254395,105.0,0,-1,1101000110010000001000011010000011110110011110010000010011111000000110101111000010001001110111001101011010101011000001111011001010110110011001001100001011100001001101110011100001011000001001100111101001110101000100001011110101111010110111001100100110110001
340,396,70.0,199.0828094482422,108.0,0,-1,0011111001101111111001000101010000100111111110110010101001101101101010001111011000000000101110000110000000010011111011111000011110111100001000010001100110100101110100011100001100100110011110101000111010011001100011010001101000010101000010100010101000001101
468,268,70.0,148.4029998779297,106.0,0,-1,1100111000000001001101011110100000011011001110000101010111100000011110000001110101111110010010001001011001111110111111000000111111110110111011110101001111110010001111100101101000101100101010011011101000111010010110101011001000111110110010101111110000100101
414,397,70.0,245.8199462890625,105.0,0,-1,0000101011011101111001011101111111001111101100110101010010110000110100000000110110101010010011111101000011111110110110101000111110100100001011110111111110100110000011101001101000001111011010011111101010111111000011111011011001100001010001001110011110101110
314,224,70.0,59.10511779785156,109.0,0,-1,1000100111111001010000010001110011011101011111001100010101100010011111000001001010101111010011001001110011101011000010100001100110010110111011010100011001000110000001100100111101100110101010010011101101110001000010111001000011110011110011111010011100000101
377,192,70.0,44.087623596191406,108.0,0,-1,0000110010101010111001010010110011111101111110001110011001000111011011111011010100011010110101100001010100101001001100000100101111101000111110100000110000111111010000000101011001001011100000010001110111100100000010010001000000110000110110110111110100000011
255,403,70.0,258.7370910644531,108.0,0,-1,1111011001011101101101000101101010001001010011110001101011101000001100110111000110101100001011101110110010010101010110011000011111010110001001001111001111101010111100010010101000011100001010011101100011011101000110001000011111101101111100011110101010110110
130,223,70.0,258.502197265625,105.0,0,-1,0000000110011001110000011011100011010001001101000001110011001000111010000011001001000100010011010000000000011100110110111010010110110100101001010011100100100000001011100001011000010101011001000111011001101110000110001001111110101010110010111110010101000011
292,406,70.0,44.60331726074219,107.0,0,-1,1001100010101000011101010011111001111111101010101011010110100000000011100001001001001100011100100101011101101100111101100101111110110110011110001001100011111111001111101001101001011010111000001011101100111001011110101001110111010011111000011011110100100001
254,408,70.0,246.4927978515625,106.0,0,-1,1000001001000001101100101001110000001001111111111001110010011010100110010100100101110101010010001000100011100110110111011010110010110100000101110111101111100110011101101111101000111110111011011011111100100011010001111100101101101010010000001011110010001000
194,348,70.0,166.83900451660156,105.0,0,-1,1101001011010001101000010000010001111011110010010001111011110010000100011001001110101101000010000100100011100100100111011100011110110110001101111110001111100111000010111111101101101110110010111011101010000101000000011110001100001001000110010010101110010000
164,281,70.0,264.40594482421875,105.0,0,-1,0000010101100111110110110101100011110100101000101100110100000101111010000000011100000000110101110110000101011100110110110001111101001101110110010011110000001000101001010010011110110001110101111100010101000110101010011000010011010000001001010011011000111001
