x,y,size,angle,response,octave,class_id
1830.0,794.0,31.0,107.79888916015625,110.0,0,-1
213.0,245.0,31.0,73.45845031738281,108.0,0,-1
675.0,160.0,31.0,348.2840881347656,109.0,0,-1
1822.0,911.0,31.0,137.5739288330078,105.0,0,-1
1844.0,986.0,31.0,94.1888198852539,108.0,0,-1
1830.0,644.0,31.0,352.1895751953125,108.0,0,-1
290.0,109.0,31.0,111.70543670654297,134.0,0,-1
74.0,229.0,31.0,140.3196563720703,107.0,0,-1
1817.0,803.0,31.0,16.862789154052734,112.0,0,-1
1640.0,1138.0,31.0,131.08424377441406,106.0,0,-1
34.0,356.0,31.0,136.35394287109375,104.0,0,-1
1879.0,989.0,31.0,221.68862915039062,106.0,0,-1
363.0,169.0,31.0,300.2260437011719,115.0,0,-1
390.0,197.0,31.0,347.12841796875,129.0,0,-1
650.0,132.0,31.0,256.22021484375,107.0,0,-1
567.0,1117.0,31.0,250.87554931640625,123.0,0,-1
1871.0,675.0,31.0,183.37554931640625,124.0,0,-1
327.0,113.0,31.0,89.42027282714844,119.0,0,-1
1459.0,885.0,31.0,142.12161254882812,108.0,0,-1
736.0,227.0,31.0,334.6690979003906,104.0,0,-1
1451.0,880.0,31.0,116.72599792480469,107.0,0,-1
541.0,185.0,31.0,64.10667419433594,121.0,0,-1
862.0,834.0,31.0,262.6100158691406,107.0,0,-1
581.0,1119.0,31.0,245.40029907226562,106.0,0,-1
59.0,366.0,31.0,258.072998046875,127.0,0,-1
224.0,256.0,31.0,189.164306640625,114.0,0,-1
296.0,1025.0,31.0,187.12440490722656,121.0,0,-1
1793.0,557.0,31.0,187.98959350585938,105.0,0,-1
473.0,144.0,31.0,220.55453491210938,108.0,0,-1
1858.0,1114.0,31.0,137.24493408203125,117.0,0,-1
799.0,1103.0,31.0,99.46247863769531,136.0,0,-1
1964.0,710.0,31.0,194.01551818847656,128.0,0,-1
1592.0,1130.0,31.0,82.96994018554688,107.0,0,-1
810.0,1055.0,31.0,60.022735595703125,118.0,0,-1
1863.0,1073.0,31.0,325.20245361328125,107.0,0,-1
342.0,1209.0,31.0,336.4266357421875,105.0,0,-1
268.0,79.0,31.0,231.99258422851562,111.0,0,-1
580.0,1121.0,31.0,250.46095275878906,107.0,0,-1
220.0,254.0,31.0,178.87838745117188,117.0,0,-1
1956.0,710.0,31.0,220.60989379882812,118.0,0,-1
172.0,101.0,31.0,281.9994201660156,109.0,0,-1
218.0,1027.0,31.0,107.14013671875,106.0,0,-1
765.0,651.0,31.0,149.85714721679688,121.0,0,-1
1734.0,1190.0,31.0,234.98861694335938,131.0,0,-1
788.0,1103.0,31.0,63.81129455566406,110.0,0,-1
1251.0,951.0,31.0,290.6587219238281,117.0,0,-1
665.0,248.0,31.0,9.46737289428711,112.0,0,-1
350.0,159.0,31.0,303.20123291015625,119.0,0,-1
1817.0,1026.0,31.0,334.51947021484375,114.0,0,-1
149.0,285.0,31.0,230.2537841796875,129.0,0,-1
549.0,184.0,31.0,111.85630798339844,127.0,0,-1
1861.0,702.0,31.0,317.01885986328125,106.0,0,-1
470.0,1178.0,31.0,223.21917724609375,124.0,0,-1
103.0,120.0,31.0,348.4017639160156,112.0,0,-1
1855.0,707.0,31.0,289.3114013671875,106.0,0,-1
1756.0,754.0,31.0,230.40145874023438,130.0,0,-1
692.0,276.0,31.0,288.9947509765625,111.0,0,-1
826.0,277.0,31.0,297.6963195800781,118.0,0,-1
745.0,287.0,31.0,288.60687255859375,108.0,0,-1
1520.0,966.0,31.0,269.76141357421875,104.0,0,-1
554.0,132.0,31.0,306.553466796875,109.0,0,-1
1742.0,938.0,31.0,239.33416748046875,114.0,0,-1
687.0,90.0,31.0,57.797367095947266,107.0,0,-1
569.0,1152.0,31.0,125.05616760253906,112.0,0,-1
1522.0,1062.0,31.0,170.88047790527344,105.0,0,-1
315.0,1191.0,31.0,239.6852569580078,105.0,0,-1
1806.0,1031.0,31.0,323.52093505859375,109.0,0,-1
66.0,414.0,31.0,263.0922546386719,122.0,0,-1
358.0,142.0,31.0,194.04904174804688,126.0,0,-1
1775.0,658.0,31.0,105.42786407470703,109.0,0,-1
163.0,269.0,31.0,108.82254028320312,118.0,0,-1
683.0,178.0,31.0,314.4373474121094,112.0,0,-1
1963.0,477.0,31.0,86.02836608886719,106.0,0,-1
422.0,153.0,31.0,235.79693603515625,110.0,0,-1
361.0,166.0,31.0,313.93438720703125,116.0,0,-1
296.0,220.0,31.0,303.28900146484375,104.0,0,-1
746.0,858.0,31.0,25.856521606445312,104.0,0,-1
647.0,1135.0,31.0,31.930355072021484,105.0,0,-1
834.0,801.0,31.0,355.5134582519531,104.0,0,-1
780.0,1094.0,31.0,209.5138397216797,116.0,0,-1
566.0,217.0,31.0,96.65489959716797,117.0,0,-1
552.0,1155.0,31.0,92.7933349609375,104.0,0,-1
1955.0,1199.0,31.0,127.92901611328125,115.0,0,-1
1541.0,946.0,31.0,309.06109619140625,105.0,0,-1
1664.0,139.0,31.0,146.76812744140625,104.0,0,-1
385.0,174.0,31.0,55.56968688964844,104.0,0,-1
516.0,129.0,31.0,221.532958984375,108.0,0,-1
516.0,1149.0,31.0,283.5917663574219,111.0,0,-1
261.0,1039.0,31.0,260.7938232421875,108.0,0,-1
269.0,190.0,31.0,319.921630859375,111.0,0,-1
666.0,269.0,31.0,315.9352722167969,112.0,0,-1
1866.0,1103.0,31.0,197.24876403808594,107.0,0,-1
600.0,1149.0,31.0,297.4124755859375,108.0,0,-1
471.0,1114.0,31.0,68.96138000488281,108.0,0,-1
1862.0,704.0,31.0,317.9618225097656,106.0,0,-1
687.0,52.0,31.0,217.26031494140625,109.0,0,-1
150.0,338.0,31.0,26.958892822265625,110.0,0,-1
1444.0,804.0,31.0,267.6473693847656,104.0,0,-1
236.0,129.0,31.0,255.71029663085938,117.0,0,-1
311.0,137.0,31.0,106.63636779785156,109.0,0,-1
759.0,298.0,31.0,279.6173095703125,105.0,0,-1
1787.0,755.0,31.0,319.7745056152344,106.0,0,-1
529.0,175.0,31.0,101.18707275390625,107.0,0,-1
1767.0,671.0,31.0,134.49574279785156,139.0,0,-1
714.0,662.0,31.0,94.26854705810547,111.0,0,-1
777.0,1040.0,31.0,55.52509307861328,112.0,0,-1
381.0,175.0,31.0,318.719970703125,105.0,0,-1
64.0,268.0,31.0,142.41505432128906,121.0,0,-1
398.0,195.0,31.0,305.8871154785156,105.0,0,-1
259.0,63.0,31.0,298.82672119140625,110.0,0,-1
253.0,1147.0,31.0,94.7737045288086,112.0,0,-1
393.0,181.0,31.0,351.84381103515625,104.0,0,-1
541.0,158.0,31.0,218.33432006835938,105.0,0,-1
55.0,361.0,31.0,268.62445068359375,106.0,0,-1
764.0,823.0,31.0,247.7667999267578,111.0,0,-1
590.0,1102.0,31.0,321.53082275390625,109.0,0,-1
1810.0,563.0,31.0,18.200448989868164,111.0,0,-1
1912.0,626.0,31.0,104.2594985961914,106.0,0,-1
808.0,1102.0,31.0,90.8124008178711,138.0,0,-1
298.0,157.0,31.0,300.8488464355469,115.0,0,-1
534.0,122.0,31.0,287.635498046875,122.0,0,-1
226.0,181.0,31.0,95.38701629638672,113.0,0,-1
1675.0,1085.0,31.0,297.2737731933594,115.0,0,-1
600.0,1162.0,31.0,54.39297866821289,129.0,0,-1
326.0,231.0,31.0,270.56695556640625,114.0,0,-1
292.0,146.0,31.0,266.7762756347656,107.0,0,-1
292.0,965.0,31.0,12.50368881225586,108.0,0,-1
712.0,1118.0,31.0,90.22288513183594,104.0,0,-1
467.0,1218.0,31.0,273.75213623046875,109.0,0,-1
1951.0,679.0,31.0,137.51382446289062,106.0,0,-1
1874.0,467.0,31.0,122.59489440917969,112.0,0,-1
319.0,97.0,31.0,246.63502502441406,108.0,0,-1
104.0,1166.0,31.0,94.22019958496094,116.0,0,-1
1797.0,645.0,31.0,93.1485366821289,107.0,0,-1
53.0,361.0,31.0,278.0143127441406,105.0,0,-1
1859.0,973.0,31.0,37.68708419799805,103.0,0,-1
1824.0,642.0,31.0,343.4183044433594,103.0,0,-1
688.0,1284.0,31.0,168.489990234375,103.0,0,-1
1641.0,42.0,31.0,324.48236083984375,103.0,0,-1
711.0,227.0,31.0,172.39822387695312,103.0,0,-1
527.0,180.0,31.0,35.59955978393555,103.0,0,-1
282.0,110.0,31.0,74.198486328125,103.0,0,-1
1790.0,850.0,31.0,121.052978515625,103.0,0,-1
54.0,412.0,31.0,342.85028076171875,103.0,0,-1
1755.0,1064.0,31.0,33.88496780395508,103.0,0,-1
1761.0,1210.0,31.0,0.0916537195444107,103.0,0,-1
1681.0,1144.0,31.0,239.3638916015625,103.0,0,-1
144.0,294.0,31.0,267.7174072265625,103.0,0,-1
302.0,121.0,31.0,135.50564575195312,103.0,0,-1
663.0,1171.0,31.0,253.7310791015625,103.0,0,-1
286.0,121.0,31.0,353.3216552734375,103.0,0,-1
748.0,850.0,31.0,38.26113510131836,102.0,0,-1
1779.0,650.0,31.0,44.65653991699219,102.0,0,-1
805.0,875.0,31.0,54.73453140258789,102.0,0,-1
299.0,141.0,31.0,169.74478149414062,102.0,0,-1
137.0,426.0,31.0,68.0609130859375,102.0,0,-1
402.0,1217.0,31.0,285.4019775390625,102.0,0,-1
250.0,1020.0,31.0,90.2801742553711,102.0,0,-1
231.0,115.0,31.0,314.33807373046875,102.0,0,-1
386.0,164.0,31.0,241.55523681640625,102.0,0,-1
166.0,38.0,31.0,60.29649353027344,102.0,0,-1
473.0,1172.0,31.0,202.2547607421875,102.0,0,-1
410.0,196.0,31.0,287.35626220703125,102.0,0,-1
128.0,274.0,31.0,59.78959655761719,102.0,0,-1
127.0,93.0,31.0,53.434234619140625,102.0,0,-1
1482.0,557.0,31.0,292.0059509277344,102.0,0,-1
1459.0,895.0,31.0,176.43101501464844,102.0,0,-1
657.0,136.0,31.0,252.54693603515625,102.0,0,-1
315.0,51.0,31.0,155.46527099609375,102.0,0,-1
1833.0,791.0,31.0,101.25897979736328,101.0,0,-1
570.0,198.0,31.0,112.17009735107422,101.0,0,-1
700.0,84.0,31.0,87.31067657470703,101.0,0,-1
456.0,963.0,31.0,9.433659553527832,101.0,0,-1
303.0,34.0,31.0,71.9861831665039,101.0,0,-1
705.0,231.0,31.0,216.06874084472656,101.0,0,-1
603.0,1103.0,31.0,338.5720520019531,101.0,0,-1
565.0,170.0,31.0,301.46661376953125,101.0,0,-1
1872.0,93.0,31.0,170.24151611328125,101.0,0,-1
1961.0,683.0,31.0,187.05203247070312,101.0,0,-1
1735.0,1188.0,31.0,237.93521118164062,101.0,0,-1
1926.0,672.0,31.0,337.0848693847656,101.0,0,-1
1445.0,806.0,31.0,271.2924499511719,101.0,0,-1
456.0,116.0,31.0,79.40205383300781,101.0,0,-1
162.0,345.0,31.0,277.3299865722656,101.0,0,-1
236.0,263.0,31.0,202.50631713867188,101.0,0,-1
803.0,1169.0,31.0,292.58685302734375,101.0,0,-1
618.0,153.0,31.0,95.54127502441406,101.0,0,-1
271.0,1102.0,31.0,288.0982360839844,101.0,0,-1
