x,y,size,angle,response,octave,class_id
1298,2673,31.0,41.13582992553711,105.0,0,-1
917,2474,31.0,109.97479248046875,81.0,0,-1
1292,1998,31.0,92.6512451171875,85.0,0,-1
1413,2176,31.0,8.471418380737305,78.0,0,-1
1675,1866,31.0,42.71117401123047,106.0,0,-1
1819,1370,31.0,215.24960327148438,76.0,0,-1
1542,1680,31.0,74.38488006591797,94.0,0,-1
1650,1757,31.0,247.2626190185547,73.0,0,-1
1313,1927,31.0,295.68304443359375,101.0,0,-1
1185,1904,31.0,316.2286682128906,83.0,0,-1
1031,1926,31.0,116.10084533691406,75.0,0,-1
1782,3428,31.0,88.28084564208984,90.0,0,-1
1201,2639,31.0,94.14476013183594,81.0,0,-1
1358,2789,31.0,228.97508239746094,85.0,0,-1
1328,1427,31.0,23.282812118530273,79.0,0,-1
1922,2762,31.0,3.048459529876709,82.0,0,-1
2358,1228,31.0,75.04439544677734,106.0,0,-1
1924,2759,31.0,3.089233636856079,89.0,0,-1
1373,2640,31.0,103.6564712524414,120.0,0,-1
1288,2001,31.0,93.15534210205078,119.0,0,-1
1311,2004,31.0,124.05103302001953,89.0,0,-1
1610,3465,31.0,289.1153564453125,74.0,0,-1
1526,1824,31.0,118.32881164550781,76.0,0,-1
1841,1382,31.0,111.57008361816406,114.0,0,-1
1385,3566,31.0,149.47305297851562,85.0,0,-1
1616,3463,31.0,242.6280517578125,87.0,0,-1
1325,2009,31.0,105.86181640625,99.0,0,-1
1205,1917,31.0,284.1734619140625,89.0,0,-1
1313,2010,31.0,117.30674743652344,90.0,0,-1
1751,2961,31.0,5.782419681549072,74.0,0,-1
2116,1257,31.0,95.41632080078125,85.0,0,-1
2024,1398,31.0,160.20672607421875,99.0,0,-1
1310,1415,31.0,234.3311767578125,76.0,0,-1
2564,1227,31.0,48.466094970703125,103.0,0,-1
1430,1864,31.0,140.46890258789062,78.0,0,-1
1320,2013,31.0,103.921875,98.0,0,-1
1471,2611,31.0,180.23658752441406,92.0,0,-1
1614,1491,31.0,203.4769287109375,83.0,0,-1
1345,2704,31.0,296.66162109375,115.0,0,-1
2044,1282,31.0,142.9392852783203,77.0,0,-1
2606,1254,31.0,247.4386444091797,83.0,0,-1
1345,2700,31.0,264.4153137207031,91.0,0,-1
2464,1055,31.0,103.46736907958984,95.0,0,-1
1387,1966,31.0,262.309814453125,113.0,0,-1
1441,1836,31.0,247.45458984375,74.0,0,-1
1115,1988,31.0,94.53913879394531,73.0,0,-1
1531,1818,31.0,67.74043273925781,84.0,0,-1
1390,3685,31.0,134.72369384765625,76.0,0,-1
1085,2098,31.0,123.33020782470703,76.0,0,-1
1723,2648,31.0,1.3233379125595093,119.0,0,-1
2543,1217,31.0,109.75572204589844,106.0,0,-1
1626,1475,31.0,173.1119842529297,116.0,0,-1
1457,1845,31.0,1.2101601362228394,78.0,0,-1
1213,1917,31.0,267.0574035644531,75.0,0,-1
2284,1228,31.0,113.3033218383789,76.0,0,-1
1055,2049,31.0,104.75249481201172,91.0,0,-1
2766,1245,31.0,47.907711029052734,81.0,0,-1
1546,1706,31.0,201.96218872070312,99.0,0,-1
1585,1524,31.0,195.69093322753906,93.0,0,-1
1114,1986,31.0,92.15193939208984,76.0,0,-1
1879,1382,31.0,332.86962890625,89.0,0,-1
1580,1722,31.0,317.5269470214844,78.0,0,-1
1655,1887,31.0,102.92464447021484,92.0,0,-1
1314,1933,31.0,294.93695068359375,102.0,0,-1
1027,1935,31.0,128.1098175048828,80.0,0,-1
1409,2182,31.0,6.808141708374023,78.0,0,-1
2503,1152,31.0,211.79238891601562,104.0,0,-1
1325,1936,31.0,238.91085815429688,123.0,0,-1
2021,1414,31.0,222.07777404785156,123.0,0,-1
1294,1452,31.0,212.97305297851562,92.0,0,-1
2352,1142,31.0,346.5743713378906,72.0,0,-1
1329,1449,31.0,317.79644775390625,72.0,0,-1
1305,2839,31.0,59.22027587890625,72.0,0,-1
2371,1145,31.0,179.2354278564453,72.0,0,-1
1230,2666,31.0,241.31895446777344,72.0,0,-1
1360,2496,31.0,217.0025634765625,54.0,0,-1
1466,1627,31.0,52.963401794433594,54.0,0,-1
1406,1997,31.0,225.92648315429688,69.0,0,-1
1455,1902,31.0,102.1637954711914,54.0,0,-1
1442,2554,31.0,338.36773681640625,68.0,0,-1
1564,3672,31.0,38.96404266357422,54.0,0,-1
2480,1072,31.0,101.87898254394531,61.0,0,-1
2604,1296,31.0,127.16923522949219,53.0,0,-1
1599,1865,31.0,293.31689453125,65.0,0,-1
1687,1824,31.0,351.82421875,65.0,0,-1
1713,2981,31.0,147.85110473632812,57.0,0,-1
1801,3434,31.0,116.23277282714844,70.0,0,-1
1407,1990,31.0,143.70632934570312,68.0,0,-1
1634,1853,31.0,191.75735473632812,55.0,0,-1
2453,1060,31.0,328.91253662109375,69.0,0,-1
2236,1183,31.0,352.77191162109375,53.0,0,-1
1087,2107,31.0,205.75906372070312,56.0,0,-1
1220,1913,31.0,262.5775146484375,57.0,0,-1
1511,3607,31.0,105.49840545654297,54.0,0,-1
2519,1162,31.0,287.8780517578125,61.0,0,-1
2979,1194,31.0,110.01316833496094,58.0,0,-1
2249,1161,31.0,293.2861328125,63.0,0,-1
1142,1915,31.0,193.72410583496094,59.0,0,-1
1310,2000,31.0,126.85110473632812,61.0,0,-1
1400,1952,31.0,238.21286010742188,69.0,0,-1
1131,1988,31.0,2.3694260120391846,61.0,0,-1
1560,3554,31.0,30.225906372070312,65.0,0,-1
1631,2615,31.0,122.06632995605469,58.0,0,-1
1395,3640,31.0,165.72842407226562,60.0,0,-1
1189,1917,31.0,173.73448181152344,59.0,0,-1
1689,1398,31.0,235.5664825439453,55.0,0,-1
1514,1817,31.0,98.73155212402344,56.0,0,-1
2054,1436,31.0,54.546566009521484,64.0,0,-1
1515,1814,31.0,100.49940490722656,54.0,0,-1
2244,1190,31.0,353.5810852050781,67.0,0,-1
1531,1830,31.0,161.6303253173828,62.0,0,-1
1480,1940,31.0,356.3197937011719,53.0,0,-1
1545,1573,31.0,239.22451782226562,55.0,0,-1
1138,2657,31.0,108.92410278320312,71.0,0,-1
1335,2105,31.0,195.4401092529297,53.0,0,-1
1551,2743,31.0,125.2090835571289,71.0,0,-1
1160,2067,31.0,120.80976104736328,63.0,0,-1
1871,1391,31.0,90.65563201904297,62.0,0,-1
1333,2011,31.0,128.94981384277344,57.0,0,-1
1237,1975,31.0,132.35693359375,64.0,0,-1
1521,2662,31.0,170.66615295410156,57.0,0,-1
1166,2059,31.0,86.18315124511719,61.0,0,-1
1443,2055,31.0,28.49728012084961,58.0,0,-1
1350,2716,31.0,49.88289260864258,68.0,0,-1
1730,1389,31.0,254.48130798339844,60.0,0,-1
1991,1317,31.0,217.93777465820312,54.0,0,-1
1333,2013,31.0,135.25958251953125,57.0,0,-1
1475,1841,31.0,149.62379455566406,64.0,0,-1
1692,1390,31.0,212.94541931152344,53.0,0,-1
2715,1250,31.0,21.84202003479004,61.0,0,-1
1639,1836,31.0,232.50604248046875,55.0,0,-1
2458,1097,31.0,318.2291259765625,53.0,0,-1
1340,2099,31.0,193.03033447265625,68.0,0,-1
1671,1768,31.0,25.11067771911621,63.0,0,-1
1430,3684,31.0,121.21832275390625,71.0,0,-1
1247,2015,31.0,350.9513244628906,54.0,0,-1
1391,1435,31.0,161.47036743164062,59.0,0,-1
2445,990,31.0,130.74119567871094,60.0,0,-1
1637,1851,31.0,183.27476501464844,53.0,0,-1
1530,3677,31.0,64.1600112915039,56.0,0,-1
1379,2688,31.0,229.24362182617188,59.0,0,-1
1191,1835,31.0,32.322715759277344,64.0,0,-1
1412,2178,31.0,8.376465797424316,61.0,0,-1
1340,1452,31.0,318.4806213378906,68.0,0,-1
1241,2821,31.0,109.28804779052734,60.0,0,-1
1469,1984,31.0,7.505617618560791,54.0,0,-1
1284,1455,31.0,214.5325927734375,69.0,0,-1
1412,3071,31.0,271.0957946777344,59.0,0,-1
2424,1078,31.0,226.53482055664062,53.0,0,-1
2893,1199,31.0,119.16429138183594,56.0,0,-1
1678,1883,31.0,66.71018981933594,59.0,0,-1
2891,1199,31.0,115.7215576171875,53.0,0,-1
1501,1603,31.0,199.41078186035156,54.0,0,-1
2252,1156,31.0,223.9135284423828,64.0,0,-1
2363,1151,31.0,251.04507446289062,61.0,0,-1
1841,1401,31.0,173.2952880859375,52.0,0,-1
1536,1579,31.0,246.19493103027344,52.0,0,-1
1295,2679,31.0,311.6778564453125,52.0,0,-1
2651,1223,31.0,123.76933288574219,52.0,0,-1
2135,1249,31.0,39.032779693603516,52.0,0,-1
1123,1914,31.0,20.56838607788086,52.0,0,-1
2014,1404,31.0,288.3863525390625,52.0,0,-1
1446,2052,31.0,29.0831298828125,52.0,0,-1
1147,1942,31.0,152.21371459960938,52.0,0,-1
