x,y,size,angle,response,octave,class_id
788.0,212.0,31.0,70.4698486328125,77.0,0,-1
464.0,388.0,31.0,108.25304412841797,87.0,0,-1
757.0,477.0,31.0,210.75144958496094,76.0,0,-1
540.0,537.0,31.0,303.851318359375,78.0,0,-1
339.0,338.0,31.0,6.117260456085205,98.0,0,-1
802.0,424.0,31.0,158.95013427734375,104.0,0,-1
330.0,240.0,31.0,285.6484069824219,76.0,0,-1
139.0,210.0,31.0,320.59088134765625,87.0,0,-1
425.0,387.0,31.0,74.4771728515625,91.0,0,-1
716.0,403.0,31.0,145.56777954101562,98.0,0,-1
749.0,68.0,31.0,121.7366943359375,76.0,0,-1
811.0,297.0,31.0,205.66476440429688,79.0,0,-1
226.0,152.0,31.0,113.20418548583984,77.0,0,-1
318.0,161.0,31.0,55.09352493286133,81.0,0,-1
726.0,307.0,31.0,250.6402587890625,94.0,0,-1
262.0,97.0,31.0,223.36024475097656,78.0,0,-1
801.0,168.0,31.0,136.98046875,85.0,0,-1
84.0,97.0,31.0,216.7047119140625,88.0,0,-1
860.0,465.0,31.0,127.88530731201172,77.0,0,-1
123.0,166.0,31.0,255.73269653320312,76.0,0,-1
59.0,320.0,31.0,200.8153076171875,77.0,0,-1
774.0,439.0,31.0,15.481890678405762,87.0,0,-1
389.0,386.0,31.0,28.909019470214844,78.0,0,-1
473.0,530.0,31.0,37.31618881225586,108.0,0,-1
751.0,210.0,31.0,135.162109375,83.0,0,-1
251.0,227.0,31.0,140.03195190429688,79.0,0,-1
413.0,387.0,31.0,76.63768005371094,76.0,0,-1
257.0,205.0,31.0,245.66549682617188,92.0,0,-1
746.0,172.0,31.0,92.42039489746094,89.0,0,-1
330.0,63.0,31.0,19.506248474121094,79.0,0,-1
520.0,396.0,31.0,252.89749145507812,81.0,0,-1
517.0,396.0,31.0,255.17977905273438,86.0,0,-1
338.0,205.0,31.0,288.67486572265625,85.0,0,-1
816.0,172.0,31.0,107.12709045410156,78.0,0,-1
141.0,159.0,31.0,133.23948669433594,81.0,0,-1
543.0,453.0,31.0,210.8397216796875,93.0,0,-1
181.0,185.0,31.0,258.99322509765625,82.0,0,-1
806.0,205.0,31.0,281.46875,81.0,0,-1
740.0,453.0,31.0,228.87091064453125,84.0,0,-1
117.0,175.0,31.0,265.3909606933594,84.0,0,-1
615.0,487.0,31.0,325.74786376953125,81.0,0,-1
948.0,168.0,31.0,23.471555709838867,86.0,0,-1
723.0,274.0,31.0,260.1803894042969,78.0,0,-1
920.0,242.0,31.0,75.65487670898438,79.0,0,-1
161.0,149.0,31.0,27.970905303955078,91.0,0,-1
888.0,487.0,31.0,120.84500885009766,78.0,0,-1
392.0,371.0,31.0,348.3159484863281,76.0,0,-1
582.0,370.0,31.0,313.8689880371094,81.0,0,-1
146.0,202.0,31.0,68.18614196777344,101.0,0,-1
539.0,469.0,31.0,165.4237518310547,82.0,0,-1
154.0,213.0,31.0,263.73046875,89.0,0,-1
547.0,519.0,31.0,269.88824462890625,79.0,0,-1
302.0,238.0,31.0,114.84025573730469,82.0,0,-1
544.0,344.0,31.0,193.0111846923828,87.0,0,-1
916.0,247.0,31.0,30.234039306640625,84.0,0,-1
758.0,457.0,31.0,57.300724029541016,92.0,0,-1
763.0,173.0,31.0,138.922119140625,82.0,0,-1
67.0,146.0,31.0,93.05109405517578,81.0,0,-1
544.0,369.0,31.0,224.74090576171875,82.0,0,-1
502.0,223.0,31.0,328.07763671875,79.0,0,-1
479.0,374.0,31.0,349.7021789550781,80.0,0,-1
723.0,125.0,31.0,159.04916381835938,80.0,0,-1
496.0,374.0,31.0,214.2542266845703,84.0,0,-1
784.0,458.0,31.0,149.0874786376953,100.0,0,-1
797.0,175.0,31.0,99.28849792480469,88.0,0,-1
754.0,171.0,31.0,111.74829864501953,77.0,0,-1
671.0,223.0,31.0,39.790611267089844,81.0,0,-1
356.0,258.0,31.0,86.87984466552734,85.0,0,-1
610.0,514.0,31.0,128.01316833496094,92.0,0,-1
799.0,440.0,31.0,194.79039001464844,95.0,0,-1
581.0,345.0,31.0,343.2843322753906,86.0,0,-1
431.0,375.0,31.0,67.55305480957031,76.0,0,-1
555.0,520.0,31.0,265.52490234375,84.0,0,-1
226.0,196.0,31.0,231.48605346679688,88.0,0,-1
300.0,240.0,31.0,107.6527328491211,109.0,0,-1
431.0,383.0,31.0,60.9813232421875,79.0,0,-1
