x,y,size,angle,response,octave,class_id
337.0,364.0,31.0,321.6744689941406,57.0,0,-1
541.0,538.0,31.0,306.834228515625,60.0,0,-1
750.0,497.0,31.0,165.4205780029297,46.0,0,-1
586.0,425.0,31.0,201.82423400878906,52.0,0,-1
406.0,384.0,31.0,121.89871215820312,44.0,0,-1
726.0,117.0,31.0,142.5790252685547,47.0,0,-1
487.0,306.0,31.0,33.08811569213867,51.0,0,-1
916.0,189.0,31.0,116.36201477050781,46.0,0,-1
518.0,396.0,31.0,254.92234802246094,63.0,0,-1
396.0,384.0,31.0,14.98963451385498,44.0,0,-1
335.0,331.0,31.0,5.899466037750244,52.0,0,-1
826.0,441.0,31.0,334.6683349609375,50.0,0,-1
932.0,306.0,31.0,308.33819580078125,44.0,0,-1
749.0,499.0,31.0,163.38082885742188,52.0,0,-1
96.0,170.0,31.0,272.8774108886719,52.0,0,-1
225.0,169.0,31.0,167.8268280029297,42.0,0,-1
801.0,169.0,31.0,128.52200317382812,58.0,0,-1
775.0,189.0,31.0,271.0267333984375,51.0,0,-1
726.0,307.0,31.0,249.42840576171875,66.0,0,-1
271.0,216.0,31.0,51.74383544921875,46.0,0,-1
432.0,383.0,31.0,62.45407485961914,58.0,0,-1
466.0,337.0,31.0,130.8050537109375,42.0,0,-1
610.0,267.0,31.0,89.8759536743164,56.0,0,-1
815.0,56.0,31.0,134.6834716796875,45.0,0,-1
729.0,421.0,31.0,141.96046447753906,47.0,0,-1
698.0,447.0,31.0,312.868896484375,53.0,0,-1
917.0,77.0,31.0,75.46138763427734,43.0,0,-1
833.0,440.0,31.0,177.3087921142578,74.0,0,-1
240.0,60.0,31.0,37.341827392578125,42.0,0,-1
538.0,295.0,31.0,237.7435302734375,42.0,0,-1
818.0,290.0,31.0,155.24244689941406,43.0,0,-1
799.0,440.0,31.0,195.45123291015625,68.0,0,-1
256.0,178.0,31.0,344.18511962890625,41.0,0,-1
407.0,330.0,31.0,162.34078979492188,47.0,0,-1
36.0,137.0,31.0,134.2449951171875,45.0,0,-1
582.0,370.0,31.0,313.9879150390625,58.0,0,-1
325.0,330.0,31.0,26.699554443359375,42.0,0,-1
737.0,173.0,31.0,84.7647705078125,54.0,0,-1
137.0,160.0,31.0,135.21734619140625,42.0,0,-1
289.0,172.0,31.0,272.87164306640625,49.0,0,-1
321.0,98.0,31.0,351.1701965332031,41.0,0,-1
677.0,238.0,31.0,314.7747497558594,47.0,0,-1
272.0,274.0,31.0,143.6105499267578,41.0,0,-1
916.0,247.0,31.0,30.046489715576172,52.0,0,-1
187.0,160.0,31.0,107.12482452392578,47.0,0,-1
217.0,160.0,31.0,125.57850646972656,42.0,0,-1
338.0,339.0,31.0,12.756205558776855,71.0,0,-1
317.0,160.0,31.0,53.734344482421875,53.0,0,-1
805.0,264.0,31.0,338.14166259765625,55.0,0,-1
809.0,300.0,31.0,235.4650115966797,46.0,0,-1
