Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y,Query Descriptor,Train Descriptor,Query Image ID,Train Image ID
460,332,29.0,406,164,266,168,1111000010110100010000010011001011011101011101011000010110001000011011001100010101101011010000100001010001111110010111100001101110110010110011111001100000100010000011100011001000111011101001100111101101100111010110111000110011100010110101110010010110110001,1111000110111101010000010011001011011101011001011000010110001010111010001100011001101011011001000001000001111010010111100001101110100010110011111001100000000110000001110011000000011111100001101111101101100111010110111000110011100000010101111010010100010001,aruco_011,aruco_016
488,375,29.0,119,448,278,429,1100110011111011010001110011100011111101011010000111010011101010111000101110011000111100001001001100100000111111011110110000100110101010101111010011000110001000000101110100110000110100111000000011110000111001010010011001110010100010110110111110011100000111,1100010011111011011001110011101011111111001010000101010111101010111101101110001010111100111011101100100000111111011111110000100110100010111111010011000100001000000101110100110000110100000010000011111000111001010010011010110010100010010110111110011100001011,aruco_011,aruco_016
529,443,29.0,466,165,448,368,0000000011111111110101111011110001111110001100000101010010011000110010101011111011000000111010010000100100111011111110101011011010100110001111011110110001100100001001111000101000010111011011001011011001100010011000001011110010101010010011101100111111010111,0100000011111111110101111011110001111110011101000101010010011000110010101011111010000000110010011000000100111011111110101011011010100100011001011110000100100100001010101000101000010111010001001011011001100000011000011011100110101001010010101100010111010111,aruco_011,aruco_016
544,444,30.0,136,140,137,289,0100000011111111110101111011111001111110011000000101010010110000110010101111111010001000111010011001100100111011111110101011011010100000001011010111100101100100000000101001101000010110010001011011111001110010011000011011110110101011010110110000011111010011,1000000010111111110101111011111001111110001100000101010011110000110010101111111010011000111010110000110100111011111110101011011010100000011011010101100100100100000001101011100000010101010011001011111001111000010000011011110010101011110110111000011110000111,aruco_011,aruco_016
351,201,31.0,57,206,136,355,0100000010111111010001010011101001111100011000000001010110111000101010101011011010011000101010111001110000110011011110101011010010100010011011011101000101000000001010100000100000110110001011001011101001111001010000001001110110101011110010111000011110000111,0100000010111111110000010011001001111110011000000001010110110000011110001011011111001000111010011001110000111111011110101011010110100000011101011101000001000000001110110000100000110110001011001011011001111001011100001001110110101011110010100000101110000111,aruco_011,aruco_016
151,102,33.0,138,515,437,197,0100010010011111110101111011111000101100001010000101110000011010010100101100110101011010111010000000110000111101111110100001011010100000111001011101100001100100000100111101111000000101110010011011001000011010010000101111100010101001110011100100010010000011,0100000010111111110101111011111001111100011000000001110000010010010110101001111101011010111010000100110000111101111110101001011110100000111001011110100101100100000010111101101000000111100010011011000001011001010000101111100110101001110010110000100010000011,aruco_011,aruco_016
278,23,33.0,456,151,280,139,0000000100101001110100011000110011010101001000000101110000011000110010101010001000000000100001110100000000111100110110111100011110000100100000001011010100100010000000111001010000001101010000011111011000011100011010001111010011101000010101110010010111110011,0000000000101001110100111000110011011101011000000101110001010000110010101011001001000000000001111101000100111100110110111100011110000100100010000011010100100110010010111010010000011101010000011101011000011001000010001111010011101000010100101110010110100110,aruco_011,aruco_016
346,452,34.0,503,180,445,239,0000000010111111110001010001110001011000001101000001010001010000110010101011111010001000100010111000000000111011111110101001011000100000011010010110100100100100001010101001101000000101010011011011000001000001010000011001000010101000010011111000010111000111,1000000010111111110001111001110001011000011001000001110001011000110010101111011010001000101010010000010000111011111110101011011000100100111000010110110000100100000000101001110000000101010011010011010000000001010000011001110110101000010010101100010111010011,aruco_011,aruco_016
546,431,34.0,408,448,406,289,0000100010110011010101011011111011111001110111011000110111010000111101101000010000111110100001100101110001111011111110010001111010010000111001010100000001000100001001100000111000100111100000100111111100110101000010111001000110100011110010111110011110100111,0000000010111111000101010011111011111101110001010000110111110010111101101000010000111110100001000101110001111011111110100011101010010000111001010100000000000110001001101100111000100111100010000111101001010000001110111001010010100011110011111110011111100111,aruco_011,aruco_016
333,146,35.0,109,470,286,444,0000000011101011011100011011101001111101001010000001110010111000010000011111100100001000100000000100010100101110010111100010000110110100001111011011100111100000000110111101101000100100101011011011101001111010010110011110100010101010110011101010111110000101,0000000011101011111100011011110001111101001010010101110010111000010010011010100000001000110000000100010100101110110111110010000110110100011001011001000111100000000111111000110000010110101001001011101001011110010110010110100010101001110011001010110110010101,aruco_011,aruco_016
411,246,35.0,392,527,439,334,1100000011111001011000010011100011111111010000010001010111010010011000000110000100000100100000011101000000101110010111000000001110100010011101011001000001100010001110100110111000010100100011010111101001011111001110001110010110101001010010100010111100100001,1000000011101001010000010011000011111111010000010101010111110000111000000110001010000000100001010001000000111110011110001010011110100110001101011001000001100000001010100010111000010110000011010011101001011111001110001100010110101010010011101010111110100001,aruco_011,aruco_016
420,285,37.0,118,448,279,432,0100000100110011011110010011111000111001001000001010100010111000011000011100011001101100011000001011010100011110111110100011110111101001010101111001100001101110100000110001011000100110111011101010001100111010110000011001110010101011100011110110111110010001,0100000000110011011100010111110100111011001000001111110010111000011000011010011000101100011000001010010100111110111110100011110111100010110001111001100001101010000000110011111000000101011001100000001100110110110000011001110010101101110011110110010110010001,aruco_011,aruco_016
226,6,39.0,134,310,219,364,0000110101100111001010000110010111010010101000010110111011001100101010111111000010100110000001110110000000100000100111111011010100111101010010101101000010001001110000110000001111001101001000101000011010100101000110011011110100001000000010000110101101011101,0000110101100011011010000110110111000010101100010010111011001100101011101111000010110110001101101100000000100010000111011000011100111101010000001001000110101001110100010010001101001001001000101000011010100101000110011011010100100000000100111010101101011101,aruco_011,aruco_016
295,43,39.0,118,294,204,366,1111000111100010010100010100011011110101000110010100011110100010111011000010001011100111010010001001110110001111001001100111000100010011111101000011111001001010000001100011000010001000101000000011111010010110010000111000110010100011100111011110001100010001,1011000111100011010100110101011000110101001011000000001110100010101110000010001011100111011010001001110110000101001001110111100000010011111101101010111001001010010011110011000010001000101001100010111010000011011000011000110011100011100111011000001101010001,aruco_011,aruco_016
163,8,40.0,182,557,415,129,0100000010011111000100110011001011111111010101010101010111001000111000101011010001000000100010010001010100111100011110111011011110100000111011001001110000000000001000100010100000110101000001000011011001110110000100001001110100101000110011111110010100110111,1000000001111011010100100011000011110111000100010101010110011000111000101111010000000000100010111001010100111110011110110001011110100010110011011001000000100000001001101001100000110101001000000011001001110100001100001011110000101010110011111110010110110111,aruco_011,aruco_016
336,140,41.0,392,527,438,335,0000001111111001101000010011100001111111010010010100010110100010011110001010001100100111010000101001000101101110010111100011010110010110101111010011010001100110000001100011011000000110101000010111101001100111001010111110000000101010010011011110110100010101,0100000011100001111000010011100011111101010010010100010110100010011110000010000101001110110000101001000000101110000110000011000110110010111111010001000001100100000001110111111000000110101010010011101001011111001010011000000000101010010011111110110100100101,aruco_011,aruco_016
379,522,41.0,130,114,297,129,1000000000111111110000110001110001011000011000000001010101001000110010001011011011001000100000110000000000111011110110110001011000100010010010010100000100000100000010101101000000100111011011000011111000000001000000001001010010100010010100110000010111000111,0000000000111111110000111001110001011010001101000001010100011000110010101110101011001000111010111000000000111011111110111001010000100000010000011100110000100100000001111100101000000111011001000011011000000011011000001001010010101010010100110000010111010111,aruco_011,aruco_016
399,210,41.0,286,460,357,354,0101100110010011010100011011101110101101011000010011101001110111111000001011010001001100000000011101001001100110110110001110100111100100101100110011010110110111001010110001010101011110011010111111010001101111000111110100010110110101001100100110111100110000,0101100110110011010100111011101110111111001001010011001011110111111010111011110011001100000101011100001001100110110100101100100111110100101100111011010110100011001110000101000101010110011010110101110001101111000111110100010110110001001010101111001100100100,aruco_011,aruco_016
453,235,41.0,90,174,132,325,0000000011111011110000010011110001011010011101000001010011010000110000101010011010010000101010110000000100111011110110101000010010100100001011011111000000000100001011101000101000010111011001010011101001010000011100011111000110101011010011111000010111000111,0100000011101011110000110011110001111010001000000101010010010000111010111011111010000000110010110000000100111110110110100010010010100110001011010111010000100000001000111000101000110111011001011011101001011101011100011011010010101001010011011100011111000111,aruco_011,aruco_016
485,339,41.0,371,510,418,335,0101000111010011110001010010110001110110100010000101011110011010010100001110001110100100110011010001110110101101000110110010010000010000111011110110001111010010001001111011111011001100100001100111101001110110011110010010100011101000010011011100111110110001,0011000111011001110001010011110011110110100110000100011110111000010100001110001110101101110011000100100110101101011110110110010010010000111101100110000011000110011101101011111000001100100001000111101011100110001110011010100011101000010001011100111111110111,aruco_011,aruco_016
520,467,41.0,164,99,140,251,1100000011111011010001111011101001111100001101000001110110010000110000001010111011011000101010010000110000111011111110101001001010100000101011010111110000100000001010111110100000110101010011000011011001011011010100001011010110101001010111111000010111000011,0100000011111111010101111011101001111000011101000001010111011000111000101110111011011000111010110000110100111011011110110001001010100000011011010111000001100000000010110010100000100100001001000011111001001011010100011001000010101011110111111000011110000111,aruco_011,aruco_016
182,111,42.0,467,161,430,128,1000000000101001010101011001110001011101011110000001010110000000110010001010101000010001111000111001000100101110010110111111000110100010100000000001010000000110011010101001010000001111011000000011110001111000011010011111100101101010010000101010000101000001,1000000001100011000100011001110001011101011000000001000000011000110010101011001000010000101000011101000100101111010110101011000110100010100000010001000000100110000000101001010000000111011000000011000000110000011010001011100110101010010001101110010110000001,aruco_011,aruco_016
340,158,42.0,247,311,269,307,0101100010101001011100101000001001110100101001011101101001111011000101011100100101100011001111110100110110001101111110110110100001010000111011101100101101110110010111111001100000011100111001010111100000111110010000100011110101101100110011111101000111110111,0101100010101011000110101000111000110100101101010001100001111011000101011100100101000011011111010101111111000101111100111000000001010010111011001110101101110100111101111011100010000100110101011111101000111110000000100011110101101100110010111111000111110110,aruco_011,aruco_016
168,496,44.0,203,37,365,125,0000000000101111110000011001110001011000011000000101110101001000110010101011011011000000100000111000000000011011111110110011010000100010000010010100100100000100001011100000000000100111011000000011111000100001011000001001010010100010010000101000010111000111,0000000000100111110000110001110001011000001000000101010100011000110010001010111000000000111000011000000100111011011110100011010010100010110000011001000100000100000011101010000000000111011001000011000000100000011000001011100000101010010101101000010111010111,aruco_011,aruco_016
256,45,44.0,523,360,413,198,0100111010000001001100011001111111011111101000110101110110001000110101000010110001100111010010101101010011111010111110100010110110110100011011110101001110100110001011101001111000000110011000111111111100111101010011101111011001100011110000001110010100101101,0000111010000001001100001001110101011111010000110101110100000000110011010010100000100110010110101101000011111010110110110010110110111100000111110011011101100110000011101000111000000110111000111011101000111001001011101111001000100010110001001111010100011101,aruco_011,aruco_016
303,498,44.0,428,108,272,455,1000000011110111010000010011111001111100001101000001010110110000110010001010001000000000101010111000100000111011110110100001010000100110101011010110010101100000000011101110111000010110011011011011000001000000011000011011010010001011010111110000011111000111,0000000000111111010000011001110001011000001101000101110100011000110010001110001010001000110010111000000000111011111110100001011000100110100000010110110000100100000001111110111000000111011011000011001000100011011000011011010010101010010111110000010111010111,aruco_011,aruco_016
449,289,44.0,152,174,159,294,0100110010100111111001100111101001101000001011000010100000111010110011101001001000110110111000100000110010111011110111011000111011110111011110110111000110100000101101111100001100110110101010101011101000010000011101001111110000101011011011110010111111001011,0100110010110111011001110111101001100001000011010110010010011010111000101001000001111110011000111010110010110011111111010000111011110110011110010101000110101000001111000100001000110110100010111001101000010001011101101111110000101011010011100010110111101011,aruco_011,aruco_016
470,288,44.0,119,448,278,430,0000110010010011011100000011100001111011011100000111010101011100011011101111011100100010011000000010000100111110010110110011110111101011010000011001000101100010100001110001101000000101010000100000001001010011010010111001110010101010110011111110010000000011,0000110000100011011101000011101101101011011100000111010001011100111011101011011100101110010000001010000000110111010110110011011111101000101100010011100011100010100000100001110100000101010000100000001001111011010010111001000010101010110110111110011000010111,aruco_011,aruco_016
297,20,45.0,232,112,163,231,0101010101110000011100000110010011100110110101010100001101000001100110101010000010000100100111001111111010100001010001110111001010010100011001001100101001101100010101001010100011001000001001101101101010010000000000011011010001011000100111001000101111110010,1101011111110000011100000010010111101110011101000000001101001001110100001010000010000110101111001011111010100111010001010110000110010100010001001100001101100100010110011110100001001010001011101101101010011110001000011011000001011001100110101000100011110000,aruco_011,aruco_016
242,103,46.0,109,471,286,444,1000001111111011100100110011101001101101001010001001110011000010010010111101101101111101100000001101010101101110010111101011000110110110001101010011100101100010000110111110110000010100101010011011101101011011010110101100000010101000110111100010111100000001,1000000111110011011100111011111001101101101011001001110011101010010001011001100100101110100000001001010101101110110111101011100110110100001001000010010110100110000110111111100000000100011010011111101100011010010110100100100010101000000111101010111100000000,aruco_011,aruco_016
275,517,46.0,46,426,204,154,0000000011110111110100111011101001011110001000000101110010010000111010001010101011000000111010111100000100111011111110111001011110100000101110010101010100000000001011100000011000010101000001011011011001111001011100011101110010101010110000110000110111000111,1000000001101111010100111011100001111100001000000001010110010000111010001011111010000000100010011001000000111011011110111001011010100010100001010101000001000000000011110010011000010101000001000011011001100010011100011001110110101010010111110100110111000111,aruco_011,aruco_016
308,114,46.0,122,147,129,302,0000000000101101100100011000110011010101001000000001110010001000111010111011011001000001011000110100000100111100110110111001011110100010100010111001100000000011011011111001010010001101010000001011111011111000011110001001110110101000010000100010000100000010,0000000000111011110100111001100001010101001000000001110000011000111010111010011001000000111000110000000100111100010110111011010110000010100000011001000000000100001001101001010000010111011000000111111000111000011010001101110111101010010000110110010110000111,aruco_011,aruco_016
102,340,47.0,467,161,437,427,0000000000101111110100011000110001011101011000000001011111000000111010001010111000000001000000111000000100111000110110111101010110100010100010000011010100000110011011101101001000101111010000010011010001101000000110001101000110101010010000101010010100000100,0000000000100111010100111001110001011101001010000001110010000000110010001010111000100100101000101101000100111110110110111001011110110010100010011011000000100110000000101101010000000111010000010011010000111000011010001101000110101000010100100010010110000101,aruco_011,aruco_016
533,426,47.0,365,115,149,356,0000100001101011010100111011110010111011011111000101010010001000110010111101110011010010110011011000000100111011110110100001011010110010101001010111100000001100000111101110100000110111011011001001111000011011011110101010110000101011010111101010010101110111,1000000011101011010100111011111001111011011100000101010010001000110010101111111011010000100011011000100100111011110110100001010010110110011111010101100001000100000010101011100000010111011001001011101001111011010100011011100010101011010110100010011110010011,aruco_011,aruco_016
264,7,48.0,480,389,408,228,0010110011001101000100010101110001011001001001100101100000100111111011111001101000000111010100101100001101011010100110110011100111110100101100010011001000000110101011100001111001000111111000101011110011100000111110111000111011110110111000111110011101000011,0010100001000101100100000101010001010101001001100101110010000111111011100000001000000111010100000000001100010001100110110001110111110100001100100011001010000010111001110001001011000111101001001001110010100000111110111100111111010111111000110111001101010011,aruco_011,aruco_016
360,381,48.0,477,463,263,147,1000000011111011110000110011110001011101010100000001110100010000111010001010001000000000111010110001010100101111011110000000001110100010111011010011110000000100000010100011111000000111010001010011101001011111011000011101110010101011010111111010010101000011,1000000011111011010000010011110001111111001101000001110010010000111000101011001000010000111010111001010100101011111110111000011110100100111011010111000100000000000011110100111000010101010011010011101001011001010100001101100100101001010111111110010110100011,aruco_011,aruco_016
508,318,48.0,179,113,142,256,1100000011111111010101110011101001111111011001000001010111111000010000101011110110001000111011111001110100111011111110101000001110100000111111010011010111000100001101111011110000010100010000010111101001010101000000001111010110101000010111110110111111100011,1100000011111011000101110011101001111011010111010101010010110000010010001011110100001000110011011001100100101011010110111000011010100100011101010010010111000110001111101010100000100110010000010111101001100101000110001111000000101000010011111110111101110101,aruco_011,aruco_016
248,29,49.0,150,173,159,295,0001100100100001011100000110010010011001101000010111101111101110111011000011001010101100010101011111001010000001100111110111000001110100100110100110010010001011111001110001000001011100011001100000110010000101010110011000110110110010001001110111111101111011,0001010100110001010100010100011010011011001001000101100101101111111011000011001010001100010101010111001001010000110101110111010011110100011100000011010010001011111001010011100011011100011001100001010110000101010110011000110111110010011000010111001001011000,aruco_011,aruco_016
322,136,49.0,100,401,246,418,1000111000011101101111011101110111011100010000110011010011011110101111100101010011010011101011110000101011010111110110001000000001000101100100011100111100111100001000111100000101110001111111111110010001001100000111100000001111110110100001101000010110100111,0001111000110001101011011101110111011100000000110011011001010111101111100101010111111011101011110010111011110110101100001010110000100001100100011100110100111101001011101100100101101101111111110010011001001010000011100000001111100110100011100101010010100110,aruco_011,aruco_016
439,249,50.0,129,468,294,435,0000100010111011010000110011101001111011101011000111110011110000010010001101101011101100100000101100000100111110110110100011110111110100001101010011110010001010000010101000101000010100111010110011100000100111011010011111010010100011010010100110111100000101,0000100010110011010000110011101000111101111011000011000111110110110000001010101001101110100000101110010101101110110111100010110111110100111110110011100010001110000010101000111000010110101010101000100001100111101111111100010010100011011010100110011001000101,aruco_011,aruco_016
237,84,51.0,117,448,279,431,1100000011010011111100111001010101111000001001111010010010110011100000001010101000000000011000000000010000100111100111000011000110011101110101011011010010110110000111111111101001001110111001101110001010000101111010011111001110011011100011010111001111110001,0111001011111001111100111000010101011000001000010010010110110001100000001010101000100000011011000000110110110111101101100011010111011111111101111111010010010100000111111111101011101110101001101110000000001100011000001011011111111011100001010000001110110001,aruco_011,aruco_016
252,65,51.0,297,350,307,304,0000111100101001011001010010100011111001011110011000011101000110010111001000000100011110011010101101000001101000001100000111100110100010110100111000010101111110000011100111000101101100101010000101101101100010000010111011000000100010111110101010100100010001,1001100100101000111001000010100011111001111010001000011101100010011111000001010110011110111001101101000001001000000100000100101110100010110101011000010101110111010011100111001001101010100010010001111111110010000010111000000010010010110110101011000100100000,aruco_011,aruco_016
468,331,51.0,373,107,149,354,0100000010101111110001111011101011111001101110000101010010001000011110011001011101001100101011111000000000111111011111001010011110100000001111011000000111000000001111110001100000110101010010001011111000111100001110101001110000101001010110101010010101110001,1100000010101111110101110011101011111001000110010101010010000000011110011011010101000000110011110101000100111111011110110010011010100000111111010000000110000000000101100000101000010101010000010111111000011100000010001100110000101000110111110110111100110001,aruco_011,aruco_016
545,435,51.0,305,301,289,276,0000011001101000100100101100110100111100110100100011100000010101000111110111111110101010010100011001000100100000100101100010000011101111101000011010100101101111100001001111101001111110111101100100000000000100011000010101101000001011001101001100111011010001,1100010001101000000110111100111100011110010000100001101000010100000011110110110110001110010100011001000100100000100100000100101011001111101100011010110001101110110100001010101001111110111101100101000011001110011100010100111110111111001101001100101011010100,aruco_011,aruco_016
343,116,52.0,467,161,417,444,1000001000111011100000010001110011001001010000010001110011010000100010011110011010010000101000010000000100111011110110011000011110100110000000011101010100100100000000111111111000100101011011010011101001001100000110011101100110101000010101101110010110110011,1000001000101001100100011001110011001001010000010001110001010000110010101010000000000000100001010001000100110011110110101000011110000100100010011101011000100100000001111010000000100110010011011111111000011000001000001000000111101000010101001010000110110010,aruco_011,aruco_016
405,237,52.0,187,222,199,298,0111000111110011110110101101001000100101001000010111000011111011110000001111101011110101110001010011110010100011100010110110000010111100101110010111011100111011001011011010100010010000101011011100100001101110000111010000011010111110101010101111101010010100,0111110111110011010110111111001000100101001001100101010011111011110000011111101011111001110010110011111011100001000010110110010010011100101110001111010101111010011011001010101011011100011011010100100001101010000101010010010111101101110100101110111010010101,aruco_011,aruco_016
402,217,53.0,137,137,432,164,0100000011111111010001010011100011111101011010010001110110110000011000011010011100001000110011110001100000111111011110000011010010100010111001010111100001000000001011110101111000110111000010001011111001011101001100011001000110101001010011110110011110100101,0000000010101011010100010011110011111110001100010101010110110000111010001010001010011000110011110000000000101011010110100011000110100000111001010101100000000000001001100000111000010111001001000011111001111101011000011011000010101011110011111100010110000111,aruco_011,aruco_016
144,487,54.0,110,150,149,218,0000000110111011000000111011110011011011001001010001110010011000111000111110110011000000110000111101010100111010110110011010010110000110001011010101000000000000001011101001110000010111001000001011111001111101011100001101110000101011110011100110010100100011,1100000010111011010000111011111011111111000001010101110111001000111000001110110001000000111001010100010100111010010110101000011010010110101001010001000000000100000011100001110000010101010001010111011001110110000100001111010010101010110011101110010110110111,aruco_011,aruco_016
374,200,54.0,499,384,416,218,0001100001100110110011110110100111000001100001000011111111011101110011100010101010010110101101100011001110111001011100011101011011001001001100001000010000001001010100001010011111101001000000100001101011000000001110111010010010011000001100101011001111101110,0001100011100110110011101011101111000000000011010111011101001101110011101010101011010110101101110011101110111001011101001100111001000001001100001000010000010000101010001110010101111101010111110001001011000000001110110110001011110001001100101011011011101111,aruco_011,aruco_016
149,42,55.0,143,358,439,336,1100001110011001100100011101111001001111000111000000010111100010010000010011101000101101010000001101010101101010100011000011000110010110111001111001010100001110000011111110101000100110101010010111111000101001000010001100011000101011110011001010011100010101,0100000111011001101100010001111001011111000111000100010111100000110000001011001001000101010010101001110100101000110111100011000110010110011011011011111101100110000001111011101000100100101010011011101000000010010010001010011010101010100011011110111100010001,aruco_011,aruco_016
367,168,55.0,505,257,358,161,0101110010110001010110011100111011110011001101110111011011101000100010000101000011000100101101000000111001110000110100111100111010110110011110001101000100101011011110011000101011011100011000001101111000100100000010101010010101110001111000001011000111110100,0111010010111000010100011100101010010011001111101101011001101001100110000101000111000101100010000001111001110100111100111100110110110111011011001000101101101011010110011010101011001100011010001001110000000011000001001111010101110001110010011001000011010100,aruco_011,aruco_016
273,74,56.0,354,552,431,363,0000000001100011011000000110110010101111101110111110100100000101010110101110000010110100010111100110011110000000001100010101000001111110010011001110010001110110110101011010001001001011001011101101101111100001101000011011100000010010111010111011100001111110,0000000001100010111001010010110011111011101110110010010100000001000110100010001010010100011101100101000100100000001100110001011010111110010001001010010000100111010001001010001001000001001011000011101011100000101010011011100000011000110100111011000101111110,aruco_011,aruco_016
330,150,56.0,247,463,344,376,0000000100110000001110000011010010110111001111111101000100011010000111010001001111011110100011011001110001100001110100110111000000101010011111001100001001111110110100001110100011100010111111001101100100110010001000101011000100101001011010101101010111111011,0000100100110000001100001111000011100010001100111101000100011010000111001001000011101011101011010001110001100001010000111111100011100010111001001100011001100001110100101011100001100000011111000101101100100100000000101011110111101001011010101101100110111011,aruco_011,aruco_016
408,215,56.0,274,498,373,377,0110011111101100000111010000110000101100011100100000010101010111100100101011010100110001111011010011110010010001011000101101011001001011110100001000101101101110000000001010010110001001110001000101100011110010100000011011000101101100110100001000001011100111,0110011111110010000011010010110001110100010011110000011101010101000001101010010010111101111101100001110110010001011000000101011001001011110110011001001001110000000000011010000110001001100001000101100111110010100010011011000100111100110100000100100010010110,aruco_011,aruco_016
551,415,56.0,419,179,348,162,1100001110111111100100010011110001011111011001000001110111100010111100011000001011000101111001101100110000101110011110010011000110110010111111010010010000000010001011100010100000100111100010001111101000101000010110001010010100101010110010111010010100000111,0100001010101111100000011011110001111101010000010001110110110010011110111111000100000100111000101100000000101110111110010011000110110010001101010111010101000010001001111000111000100111100010011111101001111000011000001000000000101010010011101010111110100111,aruco_011,aruco_016
32,87,58.0,411,455,396,139,0000111110101111000101011011110011111001110111011000011011001000110110011101110110100110001011100001110101111000111111010010111110100000111001010000100110000110000100101100101101100011101010100101101100000101001000101000000010100010100110111110010101100001,1000001110001111100101011011110001111001010110000100010001111000010010111101110010111010000011100001110101111010011111010011011010100010011101011000000101000110000001101100001000100110101010000111101100110000000000101000001000101010110110100110010110000001,aruco_011,aruco_016
314,518,58.0,173,100,398,308,1100000010101111110101011011110011111001001111010100110011100000010010011011110000011000110011001101110000111011111110010000001110100010111111010011010101100000000011101110111000100100100011010011101000001100000000001110010000101011110110100010011100110101,1100000011101011100100110011110001111011001111000001110110101010010100111011101100001000111010001000010100101111111110010010000110110000111001011011010101100100000010101100100000100111101010010011101000000101011000001111010000101000110110100110110100010111,aruco_011,aruco_016
352,167,58.0,301,439,407,290,1111011110101000111110011010010111010100001100001000000110110010100111001010000011100001111001011001100110101011010000111001100000010011101100110011011001101100000011001011010010011110100101010111110000101010011100001011010101100000110101001001110110110011,0111011111001000111011011010010100010100001010011000000111110110110101011010110010011111111001010011100111101001000001111000101000010010101100110011011101111000000011001011010011001000100101010101100000101110000110011011101011000010011101101101111110110011,aruco_011,aruco_016
