Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y,Query Descriptor,Train Descriptor,Query Image ID,Train Image ID
468,550,16.0,137,290,111,344,1100000010111111010000011011111001111000001100000101010110011000110010101111011011011000100010010001110100111011111110110001011010100010111011011101100100100000000011111111101000100111000011001011011001000011010000011011110110101001110111100000010110010111,1100000010111111010100011011111001111000001100000101010010011000110000101111011011011000100010111001010100111011111110100001011010100010111011011101100100100000000011111111101000100101001001000011111001010011010000011001110110101011110111110000010110010111,aruco_016,aruco_020
335,402,17.0,354,133,309,77,1100000010111011010000011011111001111110001000000001010111110000111000001110001011000000101010110001100000111111110110100001011010100010101001011101110000100000001010100011110000110101000011011011001001110011011100001001010110101011010010100100010111000011,1100000010111011010000010011111001111110001000000101010111110000111000001110001011000000100010110001100000111111110110100001011010100110111001011101010000100000001010100011110000110101000001010011001001010011011100001011010010101001110111110100010111000111,aruco_016,aruco_020
413,527,17.0,264,147,209,128,0000000011101011110001110011110001011100001100000101010110011000111010001111001010001000100010111001010100101111111110111000000010100000111001010111000100100000000001101000100000010101011001010011101001110111011100011101010010101011010111110100010111000111,0000000011111011110001110011110001111100001101000001010111010000111010001111001000001000100010110001010100101111111110111000001010100100111011011111000100000000001001101000100000000101001001010011101001110111011100011101010010101011010111111100010111000111,aruco_016,aruco_020
422,534,17.0,224,157,167,155,1000000010101111110101111011111001111011011100000101010010111000110010101111111011010000100001011001100100111011110110100001011010100110011111010101100000000100000010101011100000110110011011001011111001110011010100001011100010101011110110101010010110010111,1000000010111111010100111011111001111011011100000101010010001000110010101111111011010000100011011000100100111011110110100001011010110110001111010101100000000100000000101011100000100111011011001011111001110011010100001010100010101010010110111010010110000111,aruco_016,aruco_020
308,424,18.0,418,441,504,415,1000000000100011010000111011100001010000001000000001010111010000111010101010001011000000101010111001000000101111110110111001010010100100100001011101000000000000001010100001000000010101011011010011111001110001011100011001010110101010010110110100010111000011,0000000000101011010000111011100011110000001000000001010111010000111010001010001011000000101010110001000000101101110110111001000010100100100001011101000000000000001010100000111000010101011001010011111001011001011100011001010110101010010010100100010110000011,aruco_016,aruco_020
252,338,19.0,325,135,275,90,0100000010111011010001110011101001111110011101000101010011110000010110101111111111000000100010011000110100111011010110100011010010100110001111011101110001000000001001111010101000110101101011001011001001101010001100001010010010101010010010101100111111010111,0000000011111111010001110011101001111110011101000101110011110000010100101111101111010000100010110000110100111111110110100011010010100110101111011101110001100000001001101110101000110101101011001011000001111010000100001010010010101010010010100100111111010111,aruco_016,aruco_020
224,369,20.0,354,134,308,76,0100000010111011010101111011101001111110001100000101010110110000110010001010111011001000110010110001000100111011010110100011011010100110111011011111010001100000001011100010100000110100001001010011001001011010010100011011010010101000110011101100110110010111,0000000010111011110100111011100001111110001000000101010110110000010010001010111011001000100010110001000100111011010110100011010010100110101011010111010101100000000011110100101000110100001011010011001001001011010100011011010010101000110010101100110110010111,aruco_016,aruco_020
272,374,20.0,416,420,494,394,0011000100100010010010111011000001010111001000000101110011011001101010100011101011100101000000110001001010101001110110111101000010011100100010000111011110100010010010100010000111010001011001010101111001101011101111000011010110101100010100001110100111011110,0011000100100011110010111011000001010111001000000101010011011001101010100011101011100101010000110001001110101001110010111111000010011100100000000111001100100010010010100010000010010001011001011101110001101011100111000111011100101100010100101110100110011110,aruco_016,aruco_020
301,403,20.0,247,446,305,489,0100000011111011110000010011101011111111001101000101010111010000111000001011101000010000100011111001010000101110010110001010000110100000101011010011110100100000001000100111101000110101001001010011111001101111010100011111110000101000010011111010011110110011,0100000011111011110000010011101011111111011101000101010111010000111000001010101000010000101011111000010000101110010110001010010110100100001011010011010100100000001010111011110000110101011001000010111001101110010100011111010000101000010010111010011110110011,aruco_016,aruco_020
452,557,20.0,445,239,459,165,1000000010111111110001111001110001011000011001000001110001011000110010101111011010001000101010010000010000111011111110101011011000100100111000010110110000100100000000101001110000000101010011010011010000000001010000011001110110101000010010101100010111010011,1000000010111111110001111001110001011000011001000001110001011000110010101011011011001000110010010000000000111011111110111001011000100100111000010110110100100100000000111100110000000111010001011011010000000001010000001001000110101000010110110100010111010011,aruco_016,aruco_020
35,151,21.0,433,142,407,55,0000000000101111110001100011000001011110011100000101110010011000110110101010111011010000110010111101000100110011010110110011011110100100110010011101010010100000000000111010001000110111001011001011001001111000011100001011010100101010010100111100110110010111,0000000000101111110001101011000001011110011000000101110010011000110110101010111001010000110010011101000100111011110110110011010010110100100010011100010011000000000000111010001000010111001011001011001001011000011110001011110010101010010000110100110110010111,aruco_016,aruco_020
271,389,21.0,438,197,432,118,0100000011111111110001110011111001111010011101000101110110010000110010001110111010000000111010011000010100111111111110100001011010100010001011010101100000000100001001101000101000100111000011011011001001111000011000011010010010101011010011111000010111000111,0100000010111111110001110011101001111110011101000101110010110000110010001010111010000000111010111001100100111111111110101001011010100010001011010101110101000100001011111000101000110111000011011011001001111001011000011011010010101011010011101000011111000111,aruco_016,aruco_020
438,517,21.0,162,423,194,496,1000000000100011010000111011110001011101011000000101010110001000110010001010011001100100111000001100000100111111111110101001011110100110100000010111010000000110001000101000011000010111010000101011010000111010011110001011010110101000110000100010110100000111,0000000000100011010000011011110001011101001000000001110010000000110010101010111001100100111000001000000000111111111110101011011110100110100000010011010010000010001001101000011000010101011000101011010000111010010110001001010110101000110000101010110100000111,aruco_016,aruco_020
393,472,22.0,162,245,127,284,0000010111100011101000011011100011011101001100001100110111100110110010011010101000100011100000000101010001101110110110110010010110001110111100010011000110001000001001101100011000010001101011111111101001111000011111111110010000100010010001100110111110011011,0000010111100001101000011011100011010101001100001100110111000110110000011010101000100011110000000101010001101110110110110011000110001110110000010011000110001000001101101101011100010001101011111110100001011000001111011110010010100010111011100110110110011011,aruco_016,aruco_020
180,253,23.0,122,185,53,229,0100000010111111110001111011101001111110011010000100110011111000011110001011111011011010110010010000110100111011110110010011010010100100011101011101000101000100000011110101101000100110101011001001001001111001010000001011100010101010110010101100110110000111,0000000010111111110001110011100001111110011010000001110001111000010100001111111110011010110010000000110000111011111110100011010010100100011101011101000101000100000010111101101000100111101011001001001001111001010000001010100010101010110010100000110110000011,aruco_016,aruco_020
292,411,23.0,396,159,369,91,1011000101110010110001110011010001111110001111010100010110001000111010101111100010111000101010000101000010111111110111111011011100010000000001111001000010000100000100111110000110000111010001100011001000000000001000011111100010011000010111100100010111010111,1011000111110010110001110011010001111110110111010101010010001000101010101111100010111000101010001101000000111111110111011011010100010000100001110001000010000100000100111010100111000111011001100011001000100000001000011011100000011000010011101100010111110111,aruco_016,aruco_020
376,468,23.0,431,363,493,319,0100000010101111110100011011111011111001001000000101110010111010011110101101011111001000100010010100000000101011110110101010000110110100001001011101100111000100001100110101100000010111010000011011111000010001010110001101100110101001110010110010011100110011,0100000010101111110100010011111011111001001001000101110010111010010010101001011111001000100010010100000000101111110110101010000110110000001101011001110111000100001100110001100000010111110000011011111001010101010100101101010110101000010010110010010111110011,aruco_016,aruco_020
385,496,23.0,137,286,112,343,0100000011111111010101110011110001111110011000000101010110110000111010101011001010001000111011010001100000101111010110101010011010100010001001010111100100000100000001100000101000000110000001000011111001111000011100011111100110101011010110110100011110010011,0100000011111111010101111011101001111100011000000101010010110000111010101111101011000000111010010001100000101111010110101001010010110110001001010111100100000100000001100000101000000110001001001011111001111001010100011001100110101011010111110100011110010111,aruco_016,aruco_020
230,346,24.0,364,340,401,316,0111100110110001000110111010001001010110001001100010011011111001110000111011101011111001010010110000111111101000110100101101010000011111000110001111001100101010001011111110000110010000001011111001100001011010010111010010010111101101110000001100111110010110,0111100111110011001110111011101101010110001000101011010011110001110000111011101011110101010010110000101111101001110110101111010000011111000110001111000101111000001011111110000111010000001011111001100001011000010111010010010111101100110000001100111110010110,aruco_016,aruco_020
288,431,24.0,278,430,334,458,0000110000100011011101000011101101101011011100000111010001011100111011101011011100101110010000001010000000110111010110110011011111101000101100010011100011100010100000100001110100000101010000100000001001111011010010111001000010101010110110111110011000010111,0000110000100011011101000011100111101011011100000111010001011100111111101011010100100110010010100010000000110111010110110011011111101001100000010011000011100010100001010011110000000101010001100000001101111011010010111001110010101010010110111110010000000111,aruco_016,aruco_020
339,444,24.0,418,335,464,292,0011000111011001110001010011110011110110100110000100011110111000010100001110001110101101110011000100100110101101011110110110010010010000111101100110000011000110011101101011111000001100100001000111101011100110001110011010100011101000010001011100111111110111,0101000111111011110001010010110001110100000010000101011110011000010100001110001110100101110011000001100110101001011110110110011010010000111101100110000011000010011001101011111001001100000001100111101011110110011110011010100011101000010001011100111111110011,aruco_016,aruco_020
125,314,25.0,356,354,396,338,1100101000001101100001001010101000001101011110000001001100011101110011111010111101110111001010001001000100011111001100001001101111101000100000110001111110110011000110000010110100010111010000010011100011111010111110100111001000101101011100101110100001010100,1100001001011101100001011010101000001111011110000011001001010101111011111011101001110111001000001100000100011111001110001001101111101000100000111001110010110011000110010010110100010111010000010001100011111010101110100011001000101001011100101110100001010100,aruco_016,aruco_020
260,349,25.0,189,151,123,161,0100000011111011110000110011101001111111000000010101010011110010011000000010001000000000100000111100010100101111010110110010010110100110101101011011010000000000000100100010111000110111111011011011101001001010011110001100010010101011010011111110111110110111,0100000011101011110000110011100001111111011000010101010010110010011010001010001000010010100000110101000100101110010110110011010110100110101111011111010000000000000001100110101000110101101011011011101001001010001110001100010010101011010010111110110110110111,aruco_016,aruco_020
479,546,25.0,287,442,348,469,0100000011111111010100011011111001111000001100000101010110011000111000001111101011001000111010010001000100111011111110100001010010100010001011011101100100000100000011101001100000100111011001000011111001111011010000001001110010101010010111101000010110010111,1100000011111011010100111011111001111110001100000001010110111000111000101111101010001000111010110000100000111011011110100001011010100010001011011101000100000100000011101111100000100111001011000011011001111011010000011001110010101011110111100000010110010111,aruco_016,aruco_020
195,251,26.0,127,257,92,311,1100000011111011110000010011101001111000001101000101110110110000111010001010001000001000111010011001110100101011010110110001011110100010101001010011010100000000000011110111101000110100000001000011101001001010010000011001110010101001010111100000011100010011,1100000011101011110000010010101011111011000101000101010111100000111010001011001000000000111010011101010000101011011110110000001110100010101001010011010100000000000011010111111000110100000001010011101001001110010000011101010000101001010111100010011100010001,aruco_016,aruco_020
296,295,26.0,429,128,186,552,1000000000100000010000011001110001011100011000000101000100011000110010101011101001010000100000011001000100101011010110110011000010100010110000001011010100100100000010101011000000000110011001010011000000111010011000001011110010101000010101111100010111010011,0000000000100011010100111001110001011100001000000101100100011000110010001011101001000000110000111101000100101011011110110011000010100010110010001001000100100100000011101001010000000110011001000011000000111000011010001011110010101010010101100100010111000011,aruco_016,aruco_020
461,571,26.0,254,460,115,398,0000000010111011110001111001110001011000001101000001010000010000110010101011101011001000100010010000010000111011110110101011011000100100111000011100100100100100000001101101101000000111010011011011010000100010011000001001010110101001010011100000010111010111,0100000011111011110000111001110001011000001001000101010001011000110010101111101011001000100010110000010000111011110110100011010000100100111000011100100100100100000001111100100000000101011001001011000001100010010000001011110010101000010010100000010111010111,aruco_016,aruco_020
41,175,27.0,121,157,40,196,0000000000100111110101111001110001001101001000000001110000010000110010101011101000010100001000110101000100111110111110101001011110100000100000010011010100100010000010111001010000000101010000011011000000111000011010001111100010101000010101101110010100010001,0000000000101011110100111001110001011101001000000001010100010000110010101011101000000000101000111101000100111110011110101011010110100000100000010011010100100110000010101000000000000101010001010011000000101010011010001111000110101000010101101110010110000111,aruco_016,aruco_020
121,305,27.0,164,246,130,285,0100110010000011011000111001001101101100111101011101000101010110110001011010100001101111100010111010011100100100011111000110000111001000110010000011011111100100000110101000100100000101010101110111100100111111001101101111010001101001011010111110101110100100,0110111010010011011000111011001101001100110100011101000101010110110001011010100001100011111010111010011110100100011011000110000111001000100010000011011111100000000110001000100000001101010101110100100100111111001000101111011001101000001010111110100110100101,aruco_016,aruco_020
462,553,27.0,161,245,125,283,0100000011101011111101110011101011111111101000010101110110010000010101001011001100011000100001100000000000101110011111010011101010110000111101010010010101100100001110111000110000100100010000000011101000111111000010111010110110101000110011101110011110100001,0100000011101111111101110011111011111101100000010001110110010000010101001011001100100100100000100001000000101110011111010011100110110000111101011010010001100110000110111000111000000100010001000011101000111110010000111000110110101000110111110110011110100001,aruco_016,aruco_020
130,277,28.0,136,385,150,464,0100000010111011010101011001010001111110011101000101110011111000110000001110111010000000100010010000110100111011111110100011010010100100011011011111110001100100000000101011100000000110011001001011011000111011010000001010100010101001110010111100011110010111,0000000010111011010101011011110001111110011100000101110011111000010000101010111010011000100010010001110100111011111110100011011010100100111111010111110001000100000010101111110000000110111011000001001001111011010000001011100010101011110110111100011110010011,aruco_016,aruco_020
198,237,28.0,403,130,367,52,0100000011111111010100010001011001111110011100000101010011111000110000001111011010010000100010010001110100111111111110100001010010100100011011011101100101000100001100101000100000000110011001001011011000110010010000001010100110101001110010111000011110000011,0100000011111111010100110011011000111110001100000101010010011000110000101111010111000000100010110001110100111111111110100011010010100100011111011101100001100100001100101000101000100110011000001010011001110001011000001010100110101001110111111000111111000011,aruco_016,aruco_020
226,348,28.0,150,364,157,430,0100100010101011111101110111101000111111111010100111110010000100010001001011001111111110111000101010000100111010011111101001010111101100111110011000110000101110001111111100111000110110101010110000000000110001011110001111010110101001101011110010111001011101,0000100000101011111101110111100000111111111010100111110010000100010011001011101111111100111001101010000100101010010111101001010011111100011010011100110000001110001111111000111000110110001010111000100000110000011011001011010110101011100011110010010001001101,aruco_016,aruco_020
368,477,28.0,444,402,520,361,0000000001111111010000111001110001011101001100000101010111010000110010101111111000000000101000010001000100111111011110101001010110100010110010010011010000000100000011101001010000000101010001010011010001111000011010011111110010101010010100101110010110000011,1000000001111111010001111011110011011101001100000101010111011000111000101111110000000000101000011001000100111011011110101000011110100010110000010011010000000000001011101001110000100101010001010011011001111100010100001111010110101010010110101110010110010111,aruco_016,aruco_020
443,524,28.0,448,368,239,107,0100000011111111110101111011110001111110011101000101010010011000110010101011111010000000110010011000000100111011111110101011011010100100011001011110000100100100001010101000101000010111010001001011011001100000011000011011100110101001010010101100010111010111,0100000011111111110101110011110001111110001100000101010010110000110010101011111011001000110010010000100100111011111110101011011010100100001111011110100001100100001000111000101000010111010011001011011001100001011000001011110010101010110011101100111111010111,aruco_016,aruco_020
16,165,29.0,356,134,312,74,1100001010101011110100111011101001101101011010000001110111110000101000011010101001011000101000010001010100101110110110001011000110110110101001010111010000100100001010110110110000010110000011011011111001001011001100001100000110101001110110110010110110010011,1100000010111011010000111011110001111101011100000001000111011000101000011010101001001000101010011001010100100111110110001001000110110100101001011111010000000100001000111110110000010111010011011011111001000011001100001101000110101001110110110010100110010011,aruco_016,aruco_020
403,489,29.0,346,417,411,418,0000001110101011101000110011111001111101110100001001010010101010111000101011100111110110111011011100100001101111110110111010000010110010101101011110100100000110001000100001100000100110011011010111111000111000010010101100110010101011010010101110111100100011,0000001110111011101000110011111001011101100100011001010010111010111101101111100111110001011001010101100000101111110110111000000010110110101101010100100100000110001010100101100000100100010011010111111000111011010010101100100010101011010010101110011100000011,aruco_016,aruco_020
124,285,30.0,430,403,505,367,1111001101110110000111110110001000000110001100010010011111011001101000100110011001110000111110010111101110110111011000111101011010001010101100001001001000101000010001000010000010111001010001100101000011110010011100011010110100111000010100101100101011011011,1111001101010110000001100110001000000110001100010010010111011001101111101110001000110001111100011111101110110011011000011101011010001000101100001011001000101000010001000011001000011001000001100100000011110010110100011010110101101000010100101100101111010011,aruco_016,aruco_020
263,328,30.0,418,444,506,418,0000000000101011110000111001110011010110001000010001010100011000110010011011001011001001111001110001000000101011110110111010000010100000100000011101010100000000001011101011000000010101011001000011111000111101011000001001110100101010010000101100010111100011,0000001000001011100100111001110011010100000000010001010100010000110010011011001001000001111011110000000000101111110110111010000110100000100000011111000100100000000000101001000000010101011001010111110001101101011000001101110110101010010101111100010111100011,aruco_016,aruco_020
286,362,30.0,122,189,88,311,0000000011111011110000110011101000111110011100000101010010110000111010001110111011000000101010010000100100111011010110101001011010100110001111010111110101000000001001100000101000110100011011011011001001011011011000011011010010101010010010101100111111010111,0000000011110111110000110011100001111110011000000101110011110000111010001010101010000000111010110000100100111011010110110011011010100010001111010111010101100000000011100100101000110100000011010011001001001011011000011110010010101010010110111000111111010111,aruco_016,aruco_020
522,379,30.0,297,129,325,59,0000000000111111110000111001110001011010001101000001010100011000110010101110101011001000111010111000000000111011111110111001010000100000010000011100110000100100000001111100101000000111011001000011011000000011011000001001010010101010010100110000010111010111,0000000000111111010000111001110001011010011101000001010001010000110010101111111011011000101010011000000000111011110110111001011000100110000000010100100100100100000000111100101000000111010001001011011000000000011000011011100110101000010100100000010111010111,aruco_016,aruco_020
69,179,31.0,446,418,530,380,0000100001110111110001110010000000101111101110000011010100000100100010001010111000110110011000100101000100110111001111111001011111101010010000011011110000001000000111011011101000110001000010101001000000110010010110011111100100101000110110111010100000010101,1100000001111111010001110010000000111111101110000011010110000000000010101110111100111100011000100101000100110110001111111001011110101010010001011011110010001100000101111011101000100011000010101001000000111011010011011111110100101010110110111010100100011101,aruco_016,aruco_020
191,279,31.0,433,142,528,412,1000000000100010010101110011100001010100001000000001110110011000110010101011101001010000111000111101000100111111010100111001011010100000100010011001010010100000000001001110011000110001010001000011000001110010011100001011110110101000010101110100110111000011,1000000000000111010100111010100001010100001000000101010110011000110010101011001001000000101000011001000100111111010110101001011010100000100000011011010000100000000000101010000000010101010001010011001001100010011100001011010110101000010101110100010111010011,aruco_016,aruco_020
442,502,31.0,124,219,149,460,1100000011111011110101110011111001111010011101000101010010011000110000101011111011000000100010011000010100111011110110101001010010100100001001010100000100100100001010101000101000010111010011001011001001100000011000001011100010101001010110101100010111010011,1100000011111011110001110011110001011010011101000101010010010000110010001111101010001000100010010001010100111011110110110001011010100100001001010111010100100100000000101000111000100111010011010011011001100001011100011011000110101001010110101100010111010011,aruco_016,aruco_020
491,565,32.0,373,194,355,140,0000000001110111110110010011100111111000001010000111110010000000101010101111001000101000010011100100000100111010010110110000010110110111000011111001010100100010001111110011010000110101010000111111001001110110010110011101110010101010100011000000010100110011,0001000101111011111110010011000111110000001000010011110010000000101010101111000000100000110011100100000100111010011110110000010010010111000011111101010110100000001101110001110110110101010010111111001001110100010110011101110010001010110011001001010100100111,aruco_016,aruco_020
347,415,34.0,280,138,79,282,0000000011101011110101111011110001111010011100000001010111011000110000101010111010011000100010011001000100111011110110101011010010100110101001011111100100100000001010101011100000010101011001000011111001011001010000001011100110101011110110100100010111010011,0000000011111011110101111011110001111000011101000001010111011000110000001110111010011000100010010001010100101011110110101000001010100100001001011101100100100000000010111010101000000100011001001011111001011010011100001101100110101011010110100000010110100111,aruco_016,aruco_020
358,473,34.0,199,180,144,194,0000011011100001100000011011001001011101001100000100110110110010110100111001101001100111010010001100110011101011010110000010010010011110101001111111111110001010000011101011111000010101101011111011101001111010011111111110001000101011010011100010111111010101,1000111111100001100000011011001001110100001100100100110110110010110000011011001101100011010011011100110011101111010110100011010010001110101001110111110111001010001011100000111000010111101011111111101001111010011111111110001010101011110001101010111110011101,aruco_016,aruco_020
304,414,35.0,406,290,431,241,1110010011101011010100100111011011110111100110111110100011001110110010100111010000101100110001000100000000111110110110110010110010101100111100010101100101101100001001111110000010100100111010001010001100010101100110011011110000110000110011011100011110110111,1101010111101011010100000011111011110001100010011110100011101010110011100111010000100100110000000110000000111010110110110010110110001100111110110101100100101100000000111100000000100100111010000010001100010100110010011111100000100000110011011100011110010101,aruco_016,aruco_020
488,556,35.0,182,415,473,369,0000000000101111110000010011110001011111011000000101110010010000110010001010011000100100001000001000000100111011111110100011011110110010110010010011010100000100001000111110001000110111010001010011001000000010011110011111000110101000010000110110010111010001,0000000000101111110000010011110001011101011010000001010110010000110010001010011000110100001000100101000110111110111111100011011110100010110010110011110100100110000010111110001000110111001001011011001000011010011110011101010110101000110101100010010101000001,aruco_016,aruco_020
201,290,36.0,136,355,134,426,0100000010111111110000010011001001111110011000000001010110110000011110001011011111001000111010011001110000111111011110101011010110100000011101011101000001000000001110110000100000110110001011001011011001111001011100001001110110101011110010100000101110000111,0100000010111111010101010011101001111100011001000001010110011000101010101011011010011000101010111001110000110111011110101011010010100010011011011101000101100000001010100100100000110110001010001011001001010001010000001001110110101011110010111000111110000111,aruco_016,aruco_020
6,212,37.0,219,364,236,403,0000110101100011011010000110110111000010101100010010111011001100101011101111000010110110001101101100000000100010000111011000011100111101010000001001000110101001110100010010001101001001001000101000011010100101000110011011010100100000000100111010101101011101,0000110101100111001010000110010111000010001000010110110011001100101010111111000010100110000001100110000000100000100111111011010101110101010000101101000010000011110000010000001101001101001000101001011010100101000110111011110100100000010000011010101101011101,aruco_016,aruco_020
150,320,37.0,344,376,390,370,0000100100110000001100001111000011100010001100111101000100011010000111001001000011101011101011010001110001100001010000111111100011100010111001001100011001100001110100101011100001100000011111000101101100100100000000101011110111101001011010101101100110111011,0000000100110000001110000111010010110110001101111101000100011010000111000101000111011010100011110001110001100001010000110111000001101010011001001100001001100100110100001110100011100000011111001101101100110110001000101011110100101001011110101101010110111011,aruco_016,aruco_020
387,447,37.0,413,404,485,376,0000000001110010011000010011110101111011011100000110110111011000101010001111101000100000001000010101000010111110110111111001010100110100010001011001000010100110000111111001000100100101001010101011011000111001010110001011110110001010110110001111110100010001,0000000011110010011000010011010001111001011101000100110011011000101000101111001000100000010000010101010010111110110111110001010110100100010011111011010010100010000111100101000100100101001011101011011000100101010000011001100110001010110110011111110100001011,aruco_016,aruco_020
407,458,37.0,404,288,433,241,1100010101100011011100010111100000101010001101100111100000000100110111111011010010100000001010000100110110010111011111010001011001111000110110111000100000000010101101001110011000100000010101110100101001010010111011011011110100101100101010110110110001110111,0000010101101011011100010111110000101010100000110110110001100100110110111011000011100000001011110110100110010111011111010000011011111010110110111100100000000010101100001011011100100100010101110101101000010010111001001011110100101100111011110110111001110111,aruco_016,aruco_020
482,555,37.0,433,197,208,125,1000000001101111110000110011100001111110001000000101010111010000111010101011111011000000101010111000000000111011111110111011010000100000010011010110000101100000001000101011100000010101000001010011001001010011010100011011110110101000110011111000110111000011,1000000011111011010000110011101001111110001100000101110111011000111010101110111011000000101010111000100000111011111110100001011010100100011011010111100000100000000010111111100000010101001011000011001001010011010000011001010010101000010111110000010111000011,aruco_016,aruco_020
242,356,38.0,344,379,392,368,1101111100101011011010110110100110110010000000001000011111010111001110001001000111100000101001010000110000101111010101000011000000111001010001011100100111111000010010010010000100011100101101000011001111110111000100101001010000000000011010111011010010010111,1101111100101011011010110110101110110010011100001000001111011111011110001001000111000010101011000001110000101111011101011011000000111011110100011100101111101000000110010010000101010000101101000001101101100111000100101001011000101000111110111001110011010111,aruco_016,aruco_020
246,370,38.0,439,334,489,283,1000000011101001010000010011000011111111010000010101010111110000111000000110001010000000100001010001000000111110011110001010011110100110001101011001000001100000001010100010111000010110000011010011101001011111001110001100010110101010010011101010111110100001,0000000011101001110000010011100011111111010000010101010110100010011010001110001100000000110000011001000000101110010110100010011110110110111101011001000001100000001001100000111000000110100011011011101001011110001100001110010010101011010010111010110110110111,aruco_016,aruco_020
307,448,38.0,130,302,309,77,0100000011111011110101111011110001111000011001000001110111011000110000001111111010001000100010011000010100111011110110111011010010100100101001011111010100100100000010111100110000010100011001010011001001001000010000001001000110101001110010100100010110010111,1100000010111011110101011011111001111000011101000101010111010000110000001110111010011000111010011000110000111011110110101011010010100000101011011111010100000100001010111001101000110101011011010011001001111001010000001001000010101010010010111100010111000011,aruco_016,aruco_020
