Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y,Query Descriptor,Train Descriptor,Query Image ID,Train Image ID
93,31,28.0,312,116,177,218,1100011111000000001000010100101010011010000101111100000100010010010101110001000111000011110011001000111001001011110100000100001001100100011111001100011111101100000101000010100000001000101101010111100110100111000000001010010001000000011100011101011011110010,1100011111001100001000010110101010001010000101111100010100110010011101110101010111001010110011001000111001001011010100000100001001100101011011001100111011101100000101000010101001011010101101011111100111000111000000001010010001000001011111011001111011110010,aruco_009,aruco_010
206,85,28.0,126,409,232,513,1100011001001100001000010111001010001010110001111001010001000101001100110001010111010010100111001010111001000010111100000100111001100100011011001100011111000100000101010110101001100000100111011111101100000110100001101000010001010000011110010101010011110110,1100011101001100001000010110001010001010110101111100010001010010011100110101000111010010100011001010111001000011111100000100111001100100011010001100011111100100000101010110101001111010100111011111101110000111000000101010010001000001011100010101010011110010,aruco_009,aruco_010
246,22,28.0,206,96,404,403,1100011111011100001000010110001010001010010101111100011011000010011100010001010111000010100011001000111001011011011101000100011001100100011011001100111111101100000101010110101101111000100111011101101111000110000000001010010001000001011110010001011011110010,1100011101011100001000010110001010001010100101111100010100010000111100000101000111000010110011001000111001000011111101100100011001101100011010001100111111101100000101010110101001111000100111011101100110000111000000001010010001010000011111010001011011110000,aruco_009,aruco_010
420,305,28.0,193,238,173,365,0011000101100011110100111011100000000101011100110100010011010011111110011011101000100101110010011011100011100001000100100010000010111110101110111110011101111001000011100010001010010000101011111100100001101010100111010000010110101110100110101110101010000110,0011000101100011110100111011000000111101001100100000000011010011111110011011101110110101110011010001000010101001000100100010000010111110111111111110111101111001001011100110001010010001001011111100100001101010100101010000001110101110100110101110101011000110,aruco_009,aruco_010
538,473,28.0,164,125,90,311,0100010010100001101101011111010000111010011101111110100011010110010100101001010110110001000001000111110100110010111111100001010011110100110110111100000111001110101100001101101100100110110110111001100000100001010010001010000000101001101011111010011011100001,0100011010100001001100011111010000111010010101111110100001010110010100111000110110110001000010100111110101110000111111000001111001110100110110100100000111001110101100001100101100100110111110101001100000000011110010001010000001101001101011011010011011100101,aruco_009,aruco_010
134,66,29.0,359,322,221,497,1010100001011100110010100000010000000010100101000100000100010101100111001100101010100010010010110010000011010001101000100001111001000001000010010110101100110011000001001011011011101001010110011000000110000001010010010010010001010100001101011001010011010000,1011100001111110110000100001010001000000100101000100011100010101100111001100101010101010010010110010000011110011101000100011111000000001000010110110101100111101000011001001001001101101010111011000000110000001010000010010010011010110001101011001000011000000,aruco_009,aruco_010
198,104,29.0,335,56,157,167,0110010011000101001001110001000001110101101010011111000010100011010101111001010100010111111110011000101100100111000110101111000111110010011101001010001001110000000101111001101001010100101100101010100111110000110000111011100111011010011010111001101110010011,0110010011010101001001110000001001110101101010011111100001100011010100111001010100010111110110011100101100111101000011100111000111110010011111000010001001100001000100111101101001000100101100001011100110110000110000111011100111010011011010111001101110000010,aruco_009,aruco_010
298,204,30.0,65,265,396,79,1100000011111111010000010011010001111000001101000101010101110000110010001011001000000000011010111000010000110011110110110001010000100110011011011110000101100100000001111110101000000100010011001011000001000000010000011011010110001000000111111000011111010101,0000000011111111010000010011110001111000001001000001110000010000110010001011001010000000011010110000010000111011110110111001010000100110001001010110000100100100000011111100101000000111011011001011000001000001011000011001010110001011000011110000011111000101,aruco_009,aruco_010
51,99,31.0,504,131,229,163,1100110110001000001010010100101010010010000101011100010110110010011101110000000111011011110011001000110001001001000100000101100000000010011001001100111001101001000111000011110000001000101001010111100111100010001000101010011001000011010100000000111011110010,1100111111011000001010010100101110010010000101011100010110110010001100110100010111011011110011000000110001001001000100000110111000000100011001001100101011101000010101000010111000011000101001000111100111100110000000111010011001000011010101100110111011110010,aruco_009,aruco_010
244,3,31.0,108,96,530,400,0000000000101001100100111001110001011101011100000101000111010000110010111011111001010001110000010001000100101111010110101011000110110010100000010001110100000100011010101011010000011111011001000011110001101010010010011111111001101010010100101110010100010011,1000000000101011110100011001110001011101001100000101001110010000110010001010111001010001101000011001000100101111010110101011000110100010100000000001010000100100000011101010010000001111011001010011110001101010010010001111001001101000010101101010010100010111,aruco_009,aruco_010
282,174,31.0,168,364,233,460,0000110000100001011100010111110000011011001111100010000010000100110010110001011010101100010000001111001101100000100100100101001111111110010010100001000000111111001101001001001001000010011000101001100000110001011111011001110010111011111010110010111000000101,1100110000100011011100010111011000001111001111100010000000000100110000110011011000101100010000001111001000100010100100100001001111010110010010110001000010011111101101001001011001000010001000101101100000110001110110011001110010111111111000110010110000000001,aruco_009,aruco_010
348,291,31.0,382,325,344,308,1000001001110110110111110110100100111101101000100011001111110100011010001010111000000001000100000111101100111100001101110001001111101010000111010011111011000010111111000110011110100001100111111010001010111110101110011000001000011010101100011000111000111100,1000000001100110010111100110100100111011101000100011101111110100011010001010111100000001001100100100001100111100001101110000011111101110010111010011001011000010111111000110011011100001100111101010001011111110101100001010001000011010101001001000111010101100,aruco_009,aruco_010
472,421,31.0,259,473,355,473,0000110000010011011100000011100001101011011100000111010101011000011011101011010100100110011000000010000100111110010110110011110111101011010001111001000001100010000001110001101000000101010000100000001001110011010010111001110010101010110011111110010000000001,0000110001010011011000100111100001111011001100000011010101111000011000001111011100100010011000000011000100110110011110110011110111111011000001111001000001101010000001100001101000010101010001101000000001110011010000011001110010101010110011111110110010001011,aruco_009,aruco_010
377,351,32.0,104,54,109,456,0000000001111111110001010001110001011000011001000001010101010000110010001110011010001000101010010000000100111011111110101011011000100000010010010110100100100100000010111001101000000111010001011011001000000011010000011001000110101000010100111000010111000011,1000000000111110110001111001110001011010011101000001010101010000110010001110111010011000111010010000000000111011110100101001011010100000000000010110010100100100000011101011110000000001010011011011001000100011011000011001010110101000010100101000010111010011,aruco_009,aruco_010
537,436,32.0,107,113,97,416,1100000010111111110101111011110001111010001101000001110111011000110000001010111010011000101010111000110100111011111110111011010010100000001011011101000000100100001010111100101000110101011001000011111001101010010000011011100110101010110110100000010110010011,0000000010111011010101111011110001111000001000000001110111011000110000101111111010011000101010111000110000111011111110011011010010100000111011011111010100100100001010111111100000110101011001000011001001001001010000001001000110101000110010100100010110000011,aruco_009,aruco_010
412,248,33.0,195,347,239,433,1101110001100101111001100110100111001011011110000011011101001101111011101111001010110110001101101100001101110110000101011001011111110101000100011001000110110011110000000010001101111000100010101001011010100000001110110101110110110000011100101011001001011101,1101100011100101100000100010100111001011011110000011101001001101111010101111001010110110001100101100000101011100100101011001011111110101010100011001000110100011110000010010001101011100100010101011011010100100000110111100010100110000011100001010001101010100,aruco_009,aruco_010
568,481,33.0,158,147,99,328,0000000111011011111001110011111001111101100010000100110110100010110010011010101000100010010000010101110001101110110111010010111110100110111101011011000110000010001010101010001000010100101011100111101101111011001110111010000100100010010111101110111110101101,0000000111101001111000011010110011111101101110000100111110100010110010011010101000100011010000110101010001101100110111010010010110011110111101011111000110000000001010101010001000010100101011101111101101111011010110111100000101100010010001101110111110001111,aruco_009,aruco_010
6,12,34.0,361,430,138,330,1100010111011000001000010100101010110010001101001100010100010010010101110101000111001010110011001000110001001001010100000100101000000000011001001100111011101100000101000011100000001000101101010111100110100110000000001010011001000001011110011100111011110010,1100110101011000001000010100101010011010100101001100010110010010011111010100010111000011110011001000111001001001010101000100111001100100011001001110111011101000000101000010101000011010101101011101100111100111000000001010011001000001011100011001110011110010,aruco_009,aruco_010
489,409,34.0,518,495,531,334,1100100011111111010101110010000001111110011110000001010110010000000001001010111001010010111010010101000100110111011111111001011110101000101000011011110001001100001100001011101000110011010111000011000000101010011110001011100100101001010110111100100110011111,1100010000111111110001110010001000111111001110000011110110010000000001001010111101110010111010010110010100110111011111101001011111111000101000011101110001001100001001011010101000110001000111000001000000101010010110001011100100101001011111111110100010011111,aruco_009,aruco_010
275,205,35.0,291,353,304,380,1010111001001001100000000001110001011101010110001000001011000111110011111111101000100011011000100101000101001010001110010011000111111010111010010001001000001011001001101000101100001111100000000010100011011000011110110111000011101110110001111110101100000100,1010110001001101100000000000110001001101010010000011101001000111110011111011101000100111011100100110000101111010101110110001001111111000111110100001000010000111011001111000011100001111100000000010100011011000010110110111000011101110110001111110001100000100,aruco_009,aruco_010
541,444,35.0,337,352,333,351,1100011111000000101000111011101011001000101001000000110010100001111100101011101011100011011001010101011011001111100110111101011100101110111100101100001100001010011011100011111100000000100001001011110100111011011011110100111110111001110000100110001100011000,1100001111100000101000111011101011011010101100101110110010100000111110101011001010100011011101011101011011001111100110111101110001011010110100101100001100001010011011100011111100010000100000001110110100111001001011010000111110111001110000100010011100011001,aruco_009,aruco_010
528,434,36.0,337,245,269,284,1001011100011011110110101110000000000010101100001110111100100000111010111111100111000010110100011100001111101111000111110011110010110010101001010110100100000000100001001011011001101100101111010011001100110010010110111110011001110010110010001111111010110110,1001011100011011110100111101010000000010111100001010110000100000011111110111000111001010110100001101010111101111000011110011110010110010101000110110110100000100100001100110011000101111101011010011101100110010010110111110011001110010110010001101111010011110,aruco_009,aruco_010
177,109,37.0,71,300,31,213,1100001001001001100000110011110001001111010100010001010011010000101010111111000010011001110010010101010000100110110110001000011110110100010000011111111100100100001000111110101000010100000011011011101001001010000110011100011101101000110100000110000110010010,1100001001001001100100000011110001011111000100010001110011010000110000111111000010000001010010010101010000100010100110011001001110110100010000010111111100100100001001011111101000000100000011011011101001011001010110011010101101101000100101110110100110010001,aruco_009,aruco_010
531,441,37.0,206,484,483,259,1100000011111111110001010011101011111101001000000101010010010000110010001011011000011000111010010001100000111111010110101001001110100000101011010111110100000000001001110110100000110111000011010011111001011101011000011111000110101001010111111110011110110011,1100000011101011110000010011110011111101001000010101010011010000111010011011010000010000100011110001010000101010111110100001001110100000111011011111000100100000001010110110100000110101000011010011111001001101010100011101000110101000010111111110011110110111,aruco_009,aruco_010
499,398,38.0,226,378,278,433,0101110011101111110100000110101011101001111101110001001101001001100001000110010110010110101011001001110000010100010101011110000010100100011011011100100111011100011100110100110011101101011111011111101010100110101000100101100100001101111010011000001011110100,0101110011101111110100000110001011101001111101111011000101001001000101000110010110010110100011000000111001011100110101010010000001100100111011001100100011001100001100111100100011111111010111101101101010100110001000001101100010011101111010011001001111110100,aruco_009,aruco_010
375,302,40.0,463,539,527,395,1011000100001001110100011000010011011100001000010100011010011000110010011011001010000000110001010001000000101011110110111101011010000110110000001101001000100100000011111111000000101101011001001110111001011100011110001011110111101000110101110100000110110000,1000000100001011110100011000010001011011001100010100010010010000110010011011101000000000110000110001000000101011110100110011011110010100110010011101001000100100001011011111010000001011011011000111101001011100011110001011110100101000110101100110010111110001,aruco_009,aruco_010
141,112,41.0,168,125,91,308,0011000111000001011100010001001000111100100110011100000110000010010100101001000101000001110110000101111100101101011000100111000010111000111011000010011111101110000101101000100001000000101000100111101100110010110001001011110000111010110011111000111110101011,0011000011110001001100110001101000111101101011001100100110000011010110101010010100010001110110000101111100101111001010100011000110111010111011000010011111111100001101101001101001000100101000110011100100110010110001001001100011111010110011111001111010001011,aruco_009,aruco_010
454,335,41.0,299,392,332,397,0011111110011110110000101011000001010100010010010100111111110111100011001010111000010111100000011100000101110100100010010110100110000111101110111111001110011101010010101101000101001111101010001011000011001000011111010110111101001011011001000000101111011010,0011111111010110100000111011000001010001010001000001111111111111101011001010111000110111100000001000000001110100100010010111110110000011101110011011001100001100110010101101000000101111101001011011000001001010011111110110111111011010011001001001101111001010,aruco_009,aruco_010
291,191,42.0,488,58,460,444,1100000110111011010101010010011001111101011111000101010110001000111000001110011001010001001000011101010100111110011110100011000110010000111001011011010000000000000000100110100000100111000001000011110001000011011100001011000100101001110111111010010100010111,0100000010111010010000011010011011111101011101000101010111001000111000101111010001010000101010010001010100111111011110110001001110100000111001011001110000000100001000100010100000010101000001000011110001011010010100001001100100101000110110101110010100010011,aruco_009,aruco_010
319,392,43.0,72,475,523,396,0000000001101011110000111011100011110111001000000001110010010000111010010010001010000000110010111100000100101110110110111010010110100110000011010111110000000000001010110000111000010101011011011011111001111001011100011101010110101001010011000010010110000111,0000001000101011110000111011100011010110001100000101010110011000111010011010101011000000111011110001000000101111110110111010000010100000100010011111100000000000001010111001110000010101011001010011111001111111001100011001010100101010010011100100010111000111,aruco_009,aruco_010
576,474,43.0,333,244,269,284,1000010101001000001101101111110100011110101000100100101100110100100010010100110011000111010100011111111101110010100111100111111011100011110010001010110101110110110011011011011000111100101101000101000101101010111000010101110000100110111111001101111011010100,1001000101011001001101101111111100011100101101100100101100110100110000010011110011000011010100011110111101011010100110100110111011110110111011001110110100100000110011011011001001111100101111000011001101101010110000111101011010100110111111001101101011010110,aruco_009,aruco_010
265,171,44.0,187,202,367,208,1100011001011100000001000111101010001000011001110011000001000101101001010010000011011011101011101010111001010010011101010000001001101100111010001100010110010100100100010110100001100111000101010101100000000010101101100101010001000100011010001101100011101111,1100001001010101001000000111101010101000010001110011100001001011101000110100010011010011101011101010111001010010111101010000001001101100011011001100010111000100100101110110111011100011100111011101110000000111101001000100010011000101011010010101000111101110,aruco_009,aruco_010
464,355,44.0,471,487,496,356,0010010101110000001010100110000010000111000100110110111001011100100110100111001011011011100111110011101000000001110101110101011001100100110100001100001100101000110100011010000011011000101101001000100110010000110100001010110101011100011100001100000011011010,0010010100011000001011000110000010010110100100110110001001011100100110110111000011011010110111110011101000100001111010110111011001101101111110001110100110101001110100011010000011011000001111001001000110010010010101001010110100011000011101110101000011011011,aruco_009,aruco_010
53,29,45.0,321,129,191,221,0010100000100001010100001000110000001101001000001001101100010111110011001011101000000111100100011111000100100001000110110111000111110000101100001001011000100111110010001000010001001111011101000001100011100000011010000011010111101000011101101010000010000000,0010111000000001000100010001110000001101001000001001000100010111110111111001001000000111101000011111100100100011000000111111100111110000111100001001011001100111110000001000100001000110011101100100100110110000011010001010011101100001011101111110000000100000,aruco_009,aruco_010
317,177,45.0,503,549,554,384,0000000000001011010100111011010001011111011000000111110010001000110000001010101000000100100000011101000000111011110111110011010110111000100000011111010010000100000010111111010000010111011001000010011000001001011110001011010110101010010101110110110101010001,0000000000101111010000111011100001111110001000000101110110011000111100001010101011000000100010011001000000111011110111111011010110000000100001011111010011100000000000101100010000110111001011001011011001001010011100001011010110101000010111100100110111010011,aruco_009,aruco_010
135,58,47.0,131,324,170,344,0011101000001001101100001001110000001100000110000001000111001101110011111110101001010001100110110111000100100111000000001010000011010000100010010011111110110001001010101001010011011111011100010011110001111010011110010011101001111000010001101100100011000010,0011111000001001101000001001110000001101010110000001001011001101110011111111101000010001101110010101000110100011010001001011000111110000100000010001011110101101000001101000110001001111001000110001110001111000010110010011001111111010110101101100110010000111,aruco_009,aruco_010
137,116,47.0,468,221,182,291,0001111101001000000000100000100001011111011110000101001100000100110011111111101000111101000010000101000010001101000100010011100111111010000000010011101000100001100010001111100000011010001100000001100011111001011110011011111001001001011100101010100010010011,0011001001001100100000000100110000001111010110001101001100000110110011111111101000111001110010100111000110100101000100010011000111110000000000010011001010110001111000001010100000001101001100000000100111111001011110010011101001001010110100101010100010010000,aruco_009,aruco_010
324,82,47.0,550,415,320,533,1000000000100011110000111011101011111101001000010001110010011000111010110011001001010000111000110001000000101101110110111000000110110110100011011101000000000000001000110001010000010111011000001011111001011001011100001101110110101000010011100110010100000011,1000000010101011110000111010100011110011001100010101110110001000111010011010011011001000110010111001000000101110110110111000001110100110001011011101010100000000001001110011100000010101000001001011111001101111010100001100110100101000010011111110010100010011,aruco_009,aruco_010
398,366,47.0,517,492,529,335,0000000011110111010001100011101101111101111000000011110011011000110010001111110001100010101000110100010100111110011110110001010111101000110011010001100110000000000100111000100100010101000100100011001000111010110110101101110010101010010010111110110100000111,0000000001111011011001100011001000111101111000001111110111111010111010001110101101110000101000011100010100110111011111110011010111100000110101011001100110001100000100111100100100010110101001100011000000111010111110001111110110101000010010111010110110010111,aruco_009,aruco_010
467,346,47.0,209,440,304,484,0101001011000001111111111101000111101100011000110000010000110011000100011000010101011111110011011010101011110101100101101001101100100110110101011110011101111100000100111111101001110100110011111100111000110100000000100010110111110000001100000100001110100011,1101000111000001111100111001000111111110011000110100010000110010000100011001001110011010110011111001101011100101110101101001101101000110100101001100001001101100000101111111001001111000111011101100001000010101000000101010111111111000000100100100001110110001,aruco_009,aruco_010
488,437,47.0,264,495,371,485,0000000010111111011101110011101001111101011010000101110010110000111000101011011100010010110000001001110100111111011111110011011010110010011101011100000011100000001111110000111000110110101011001001001001111001011110101001010010101011110010110010111110000111,1000000010111111010101111011101001111110011000000001110010010000111000001111011011011000111010010001110100111111110110100011011010100010001001010011100101000000001011110000101000110111101001000011001001111001011100001001010110101011110010100000110110010111,aruco_009,aruco_010
536,459,47.0,158,149,100,326,1000010111100011111000010011100011011101001110001100000110000110110000111010001000100011110000000111010001101110111110110011000110001110110000010001000110001000001101101101011100110011101111111010100001011100001111011110011010101011011011100110110110011011,1010100101101011111000011111110011111111101110100110100001000100010001101010101000110111110010101111010001101110111110110010000110101101111000011011000111001000101101001101111100000011101111111000100001011100101111011110001010101011111011100110110010111011,aruco_009,aruco_010
564,508,47.0,337,351,334,352,1100100001000010010101100100001010110011001000100111110001001100100111000110101000110001011111110110001010100100111100010100011111101111110111001001011100001010111100011010111111010100010101010101101011111100001010101011010100001000011000101111000101111110,1001100001000001010111111000110011110111001000011111100001101110100110011110101000110011010101110110001010100110111100010100001111100110100111001001011100001010111100011010100011011100011101000101111011101100001000011011000000001010011010100111001101111110,aruco_009,aruco_010
527,464,48.0,260,472,353,473,1100110011110011011001110011100011111001011010000111010011101010111000111110010000111100001001001000000000111111011110110000100110101010101111011011000110001100000101110101110000110100111000000011110000111001010010011001110010100010010110111110011100001101,0000010011110011010101010011111011111001011010000011010001101010111000101011101100111110001000001010000000111111010110011001011111101010101110011011000110001110000100110000100000100010101000100011111001111001010110011001000010100011011110111110011000001111,aruco_009,aruco_010
498,387,49.0,508,386,456,276,0101000011010011110001010011110001110110100010000101011110011010010100001110001110100100010011110001110111101101010110110110010000010000111011000110001111000010011001111010111001001101100001100111101011110111010110011010100011101000010011111100111110100001,0101000111110011110001110011101001011110001010000101010110111001010101001100001110101010000010110001110111111101011110110110010000010000111011010110001100010100011001111011111111001110000001100011101111100011010110110111100011100001010011011000111110010101,aruco_009,aruco_010
582,493,49.0,416,208,299,212,0011111111101010011110101000111101101011011100011111000011101000110100011100100111000101000111001101001111101111110100110001100001000111101001001111110010000011111100101010100010011001011011001111010001100111000100000010001101100000110010001101001100111110,0000011111100010001110101000111111101011001000011111110011101000110100011100100011101100001111000101001010101100100110111001100101010100111000001111011010001011111100101010110011111000001011001111110101100111000100000010110101100000111110111100111100111110,aruco_009,aruco_010
353,243,50.0,261,475,353,477,1111001010000000111101001100010101001110001110000000000000110001100000001010101000110001011000000010010010000111101101111001001111110100101000111111010010000101100111011111101010001110100111111111101000101101111110000111001101111001110101100001101010010011,0111001011010011111100001000010111101010001110010001000000010001100000001010101000110000011010000010010010100101100101100001000111111100101101101111010010100100000011111111101011001110111111111111100010101111011000010111001111111001110010000100001111010011,aruco_009,aruco_010
519,445,50.0,322,134,194,221,0111111111011011010000110110110001010101111001000111111110110010011101010010001100101011001001111101100110100101010111101101000010110010101100000010011000011110010000100001010110001110011000010111100011110001101110111100000011001101010110011100001011000110,1111111011010011010000110110101001001100111001001101101101110111111001010010001100110001000001110111110110100101010110101101000010000110101100000010110000001110110000000001010110111111011000010101100011110110000110011100010011001001010100011100011010100010,aruco_009,aruco_010
186,87,51.0,114,366,255,407,1101110001110110010100111100111000001111011010000101111001000101110011100011101000010110000100101111001001110010100101111101011111110110001100000011010100001111110010001110001001111001010010101001010010001001011110010100010111110000111101101111001001110000,1101110000100111110100001000110111001111000000000001111000001101100010101011101000100100101100101111001000110010101101111100111111100001001100101011010110000111110000001010001001111111010010111011011010011001011110100100010111110000011101100110001001110100,aruco_009,aruco_010
133,269,52.0,78,257,396,98,0100000010111111010101111000111000111110011110000001010101011010000110101101110111011010111010000001110100110101111110101001111110100010111001011101100101000100000000111111101000100101110011001011001000111010010000101010100110101001110110101000000010010011,0100000010111111110101111011110001111100011000000001110010011010010110101011111111011000111010010100110000111111111110101001011010100000011101010101100101100100000010111101111000000111100011011011001001011001011000001111100010101001110010110000010110000011,aruco_009,aruco_010
