Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y,Query Descriptor,Train Descriptor,Query Image ID,Train Image ID
89,16,56.0,82,75,379,429,0100001011101110010110110010110101010011001100010010010111100000100001001010110000100100011000000101010100110101001100001001011111100010001001001011010110000010000111001010101000001001100000011001101000101000100110101110010101001000110110101011101100110111,0100000011110111010001110010001001111111101010010001010111100000100011001010111000100110011000110101000100110100011101111001011110101010101100011011010110001000000111001010101000110001100001010001001000101010010110111110010100101000010100111010101100010101,aruco_000,aruco_012
729,469,56.0,385,505,179,161,0000000001101011010100001000110001001101011000000001100101000101100011001010001000100101011000001110000100110011000010111111000111110010100000000011010000101110110011001001000000001101011000000001010011100000010110011001000111101010010000111010000000000101,0000000000100011010100011001110001011101011000000001100100000000110010001010101000000100101000011101000100111111011110111011000010110000110000011011000000100110000010101000010000000111011000000011010000101000011010001001100110101000010101111010010101000001,aruco_000,aruco_012
1122,37,56.0,75,75,181,158,0100001001001010110100100000100101011111011101001011000110001110111011111110100010010110011000001111010000101110011110010111100111111010110000001011101000101110110000000011100000010011101000000000000111100010000111011011111000000000111100101111100000010000,0000011001001011000110100100010100000111001110011110000111000110101001111101010000001100011000000111010100100100001110110110100111111010110000001011011100001010010001100011100000011001101000000001000111100001010111011111111100100010111100101111100100010000,aruco_000,aruco_012
410,206,57.0,145,290,204,409,1000000010101111110001110011100001111001001011000001110010100000010000011000010100011000100100011101000000101110010111000000001110100010001011010011010000010000001010100101111000110100100011011011101001001101000000010100000010101011010110110011011100000001,1000000011101011110000010011100011111011010000010101010111100010011010001010000110000010100001110001100000101110010110000010011110100110001101010011110001100000000010100100111000110110101011010011101001001111001000011110010010101011010111111110111100000101,aruco_000,aruco_012
669,126,57.0,455,442,407,174,0000000001111111010000000111110000101101001101000100110010010000111010101111011000000000110000110100010100111010001010110000010111000010011011010001000000001000101001101001101000000101001000001001000001110000010110011011100010101010110010101110010100000011,0100000011111111110101010001110011111011001100010101010110011000110000101111001000010000100010110001010100111011011110110011010110100010011011011001000000000100001001101010101000100101011011001011011000111000010000011011000000101011110010101110010110010111,aruco_000,aruco_012
747,457,57.0,215,512,385,224,0000000001100111110000010010110001011101011000000011111011000001110010001010101000000100101000011100000100111001100110101101010110100000000000001101010100001100000010111000001001011101010000101001000010001000000110011011010111111000010000100010100110010111,0000000001100111010000011011110001011111011000000011110011000000111010001011001001100100111000011001000000111010110110101011010010110010000010010001000100000100001011111111010000000101010010101011011000010000010110011101100110101000010001100010110111010011,aruco_000,aruco_012
1189,171,57.0,144,214,203,230,0000011001100011100010111101000110110010101000110010011100111110110110111011010010101110111001010000100011010001001011111010110000100010000100011100010100000100011111101001001010101100111111100110111010101111110001100000111101100110001010101000001110100010,0001011011101111101111011100010111100110101100111011101100111110100110110101010011111111111111110000101010010001101011011110100001101011000100001110010100000000111011101001001110111101111011011110111110111111110001100000110101101110101000101001000110100010,aruco_000,aruco_012
1190,197,57.0,296,438,256,358,0110100100100111010000110000001000011100000011011100101010111111100011101000100000010111100100110110100101110100100111010110000111010011101110011011101011111001110000011101000010011110010100001101100111000000011110011011100001010101011101000000101011010010,0010111110011110110000110010000001011100010010010100101110110111100011101000100000010111100000111100000101110100100110010111000110000111101110111111001010011101010000011101000101011111101110001001000001000000011110011110111101001011011101000000111111010110,aruco_000,aruco_012
1173,182,58.0,319,144,215,350,0010101000000001001111000110000001010101010000110011011010010101110010000010001010010101011110111001100000111001110000101001011001101111101011110111001001101010001001110100001111110000001110101000100011010001001101011001010100101000111000111110100111001111,0010101000100001101101001010000001010101111000110010110110010101010110000010011010101101011110101100100010011001011010111011010010111100110011110111011101101010011011110100001010100000001111100000100011010001100101011001010010101110101000010000110110000111,aruco_000,aruco_012
183,239,59.0,322,145,219,145,0100000011111111010001100011001000111111000111010101010110001000010000001110010101010000100100010101000100111110010111100001011110000000001001010011110010000000000000100010100000110100000001001011001001100110001000011011000000111001000111111010011000010101,0100000011111011010001010011101011111111010100000101010111010000111000001110100000000000100000011101010100101110011110001001010110100100101001010011010100100000000010110010111000010100001001000111111001111110001100001111010000101001010110111010011110110111,aruco_000,aruco_012
644,201,59.0,385,430,142,275,1100001010101001100100001111100011101101000001000000110010001000111000110111000001000000111000100100010000101010010110011000000111110100001001010001000100000000101011110000101000000100101000001111111001011000000000001101101100101010110010100110110100100011,0100001010011001010101011011110011111111010100000100010010101000111000000110000001000000111011100100010100111110011111111000011110010110101011011001000000000100001001110000111000100110001000000111111000011100001010001011111110101011110011101110010100100101,aruco_000,aruco_012
1086,74,59.0,505,214,270,211,0010001000011001100001101100010000010110011010100100100001111100001110100111111010011011110110000110110010110010101010000011010101101110001101111101111101000001100001110101001100100101101111011001000001011001110000010100001011011110110000000101101010010110,0100011110111111110001101101000100100110011010000000100001111000001000100110111010011001100010101001110010111011101110010010010100101110011111111101101101011001000011110101111110100110100111011001000001011000110000000100001011111111111010000000011110000110,aruco_000,aruco_012
181,471,60.0,272,145,352,403,0000000000100111110000010010010001011101001000000111011010000001110010101011101000100100100000101100000100111011110111100101010110100000000000001101010100001101000010111000000001001101010000101010000010011000010110011111010111111000000001100010100100000001,0000000001101111110100010011110001011101001010000001110110000000110010001010011001100100001000101101000100111110110110100001011110100010100010010011010000100110000010111001010000010101010000010011000001111010010110011101010010101000010100101010010100000001,aruco_000,aruco_012
364,373,60.0,512,265,135,371,0000000001100111110000010010010001011101011000000011111010001001100010101010101000100100101000001100000100110001110110111101010110100000000000001101000010001100010000111100000001011111010000101001000010001000011110011111010111111000010000100010100100010111,0000000000100111010000011011110001011101001000000001110110000000110010101010111001100100111000001000000000111111111110111011010110100110100000010011110010000010001001111000011000010101011000111011010000111010011110001001010110101000110000100010110100000111,aruco_000,aruco_012
426,271,60.0,145,297,204,410,1100000010101111110001111011101011111011010111000101010111100000011000001010101101001000000000011101000000101110010101011000101110100000001001010011110110000000001010000111101000110000000011011010111001001111000000001100010000101001000110101010010100010001,0100000011111011110000011011101011111011010100000101010111010000111000001010101000000000101011111000000000101110010110001010010110100100001011010011010100100000001010110011110000110100001001010011111001101110010100011011010100101001010011111010011110110011,aruco_000,aruco_012
521,4,60.0,505,335,159,134,0000100001100011110100001100110000001101010000000001101101000101110011001010101000000101011000110110000100110101101010111110010111010000100010000011010100100110110010001000010000001101010000010001010011011000011010010101000011101110010000111010010000000101,0000000001100011010100111001010001001101011000000101110100011000110010101010101000010000100000111100000100111110111110110000010110100000100010000011000100100110000010101000000000000101010000010001000000111000011010000111010010101000010100101110010110000111,aruco_000,aruco_012
295,101,61.0,95,202,368,446,1100000011110111010101110010001001111111001000010101010110010001010010001000010101000000101100011101001100111110010110101000011110100000001101001011010000000000000100101010100000010110010001000011001001100010011000001010010100111000010110101011011110110011,1000000000000011010100111010100001010100001000000001010110011000110010101011001001000000101000111001000100110111010110101001011110100000100010011011010010100000000000101011000000010101010001000011001001101010011100001011110110101000010101111100110111010011,aruco_000,aruco_012
90,490,62.0,207,75,397,394,0000000001110110010000010011010101011000001000000011110100010000101010000010101000100000101000110000000100110000111110111001010000101000000000111001000000001100000010111000001010001101010001001011000010110000010010011011100110001000010000001011000111010011,1000000000101111010000110001110001011000001000000101010101011000110010001011111001000000111000011000000100111011011110110011010010100010110010011000000100000100000001101011000000000101010001000011000000100000010000001011100000101010010100101000010111010011,aruco_000,aruco_012
113,473,62.0,265,82,358,194,0000000000101011110000111011100011110011000000000101110010000000111000010010101101001100100100111100000000101110010111110000100110110100000011011001010100000000001010100100010000110101001010011010111001011100001110001101010000101000000011000111010100000101,0000000010111011110000011011100011111111011100000101010010000000111000001010101001010000110011010000000100111110011110110000011010010000111011011011100100000000001011100000101000010111011000011011011001111110001110011101010010101010110011111010010100000111,aruco_000,aruco_012
542,30,62.0,50,385,412,244,0100010010111111010101101010101000101011111010000101111011001000110000101100110101011010101100000100011000111101111010101100111110100000001101001010110110010110010100111010100001001100110000011011111000001011000010100110010110110000110110100110010000111111,0100110010111111000101111001111000111011001100010101110011011000110000111101110101000000110000000100010101111100111110101010111110100110001011011011110100001110001110111000101000000101010000011101101000111010000010101110010110101000110010101110011100110110,aruco_000,aruco_012
550,215,62.0,410,385,392,356,0000000010101001000000010011100011111101010001000001110011000000111000110011000000010000100000010100000000101010010110010011000111010100001001010001010000100000000010100100110000000110001010001011111001000000001000001001000000101001010010100110010101000111,0100000011111011110000010011111011111111010000010101010011010000111000001010000000000000100001011001010000111110010110011011010110000100011011010011010100100000001010110010110000010101000001010111111001101000000100011011010000101000010010111110010110110011,aruco_000,aruco_012
120,253,63.0,505,82,413,207,1000000000101111100000101010100011100011101100010001110010001000001000111011101001000100011100111101000100100110010100111000001110100000000011010001000110000000001001010011011001010001000000001011111001111101001110010101110100101000010111110111000100000111,1000000000101011110001111011100011111011101110000001010010000000011110011011100110011100111011011101000000101111010111101001001110110000000001011000100011000000001111110011101000010111001000000011111001111101011110011001110000101010010110100110110100100001,aruco_000,aruco_012
385,90,63.0,207,277,176,145,0011000000111111110001111011101000100000101011000001110011011001110110001010111111111100101111100000100010111000000000001000011000100100100011010100100111011000001010110100100111110101000010011001000000100011000100010001000110111000010010001000110011000111,0100001010111111110001111010101001010110101101000000010111010001111010001010111111110101101011110001110110111001001111001001011000100110100001110110100110010001001010100110101111111101000011001001111001101010001100011011001101101001110000001000110011010110,aruco_000,aruco_012
469,230,63.0,45,315,420,238,0100000011111111010000110011011001110011001001010001110010000000100000001010101000000000001010010100000100110101110010111001110110100000001000011011010000001000000010111001100000010101010000001001000001000100011110011011010110111001010010110110001100010001,0100000011111111110001110011111001111010010100000101010111010000111000001010111010000000100010010000100100111011011110101001011010100000101001011111100000000000001010101000101000110111010001010011101001010000011100011011010110101001010011110000011111010111,aruco_000,aruco_012
836,263,63.0,95,550,284,158,0000001010100111110101111011100001100001001010000001110011011000010010111001100000011000101100110101001000101100010111011000001110100000001101000001000100000000001110111100111000100100010010001001101001011100001000010100000110101001010010100011011110100111,1100000010101011010000011011111011111101001000010001110111110000110000001011100001001000101001111101100000101110010110011001001110100010101111011001000100000000000010111111101000100100000011000011101001011110010000001001100010101000010110100110011110110111,aruco_000,aruco_012
513,261,64.0,157,335,382,416,1000010001111110110101010010010001111111111110000001011111000001000111001000011100010000101100010101000100110101000101101001011110100010000101011000110000010100000100001011001001101001100001011011001110100010010110111111000100111000000101101011100010010001,1100100011111111010101110010000001111110111110000001010110010000100101001010111000010010111010010101000101110111011101111001111110100010101101011011110010000100001101001011101000110011000011010011000000101010011110101010100100101000010110111100101110010011,aruco_000,aruco_012
663,179,64.0,95,442,421,238,0100000010111111110101100011101000101111000111000100110111010000110000101111110100010000110100101101010100111110001110100010010111100000011011010001100110000000001001100000101000110101000000001111001001011000000100011111110000011011110011101010011000100101,1100000010111111110001110011101001111110001001000101110010110000110000001111111010000000111010111001110100111111111110111001011010100010001001010101100101000000001011111001101000110101000011011011001001111001010000011011010010101011010011101000011111000111,aruco_000,aruco_012
877,11,64.0,512,567,252,413,1000000000111111110001110010100000001001001011000001010010010000100010001010011101110000001000010000000100111100110110101001011110100001000001111001110100001000000000110010000000011111000001111001000000000010011110001111000110101000010111100011010011010111,1000010001111111110001111111100101001011011111000001010001000100111010101011111001110110001000111000000100011110111110001001111111101110000000110011110110001000100010000110001100110111000111011011010000100111101110001101000010100000011110101011010001010111,aruco_000,aruco_012
147,159,65.0,215,95,419,176,0000010001111010010100000010110000001101011110000101001101010100110011001010001001010001100000010111000100100101010010000011000111110000100000000011110000100110110000001010000000011101011000000001100011100010010110011011000001101000000100111110010000010001,1000000101111010010100010000010001011101011100000101000111011000110010101011001001010000111000011001000100111111010100010011000110100000110000011011000100000100001000001010000000000011010001000011000001111010001000011111100100101000110100111110010110010011,aruco_000,aruco_012
597,329,65.0,145,417,140,309,0000000010101111110100001011100011111001110001000001111010101000010000001101100000001000010100100100010000101000011111010000100110100000011011010001000110000110001101100101101000100110100010001111111000011101001110101100100010101011100011110111011100100101,0000000110101111010000110011101011111001010010010001010010100000011010101111000101001000110001110100110000101111011110100010001010100000111101010101100110000100000001100011100000100110100000011011111001010100011110011100110000101011110111110110111101100011,aruco_000,aruco_012
860,91,65.0,215,555,133,281,1100001000001111100000001011110011001001000001010001110010001000111000111111100000000000001001010100000100110010110110011000011111100000001001010011010110000000100010110001100000000111000000011011111001101101101100001101001100101001010110100110010101000001,0100001110101011110000111011111001001101000101010101010100010000111010011011100000000000011000110001010100101110110110000010000110110010101011010011110100100000000011110001100000000101001001010011101001001101011000010101010000101011010111100110010111110011,aruco_000,aruco_012
863,17,66.0,385,555,237,416,0000001010101111100101100011100001111101101010010000110010100000010010111101110000001000011100101100010100101010001110010010000110100000001001010001000110000000001101110001111000100111100000000111101001111100000000011101110000001011110010100010011100100001,1000001011101011101100110011111001111111001010010101110010111010010000011101100000001000110000001101010100101110110111001010000110110100001101010001100111100000000110111100110000010110101010011011101001011110010110011110101000101011110110100010111100010000,aruco_000,aruco_012
1118,67,66.0,504,529,353,424,0000000000100010100000001110001000101110011100011111000101011110100011111011001101110111110000111001100010010111001111010111000111100000111111011001100100011101101100001010100000000101111101000001110000110010010000000111100101101110010000001101110010010011,0000000000100100001111101101101000100100001000100111000101011110100011100011011101110101110000110000100100110100010110110001000101100100110111011000100100010000101100101000000110010101111100000101110000111010100010001000110111001010011000001101010010000111,aruco_000,aruco_012
1133,77,66.0,433,454,326,378,0101001111000000100110010000111011010011000000011000011111010010100111111001000010010001101001111001111010101001110100001110110000110000001100111100011101101100001001001010010010001100111101010101101110100100001000011011011100011000111101001101011111110011,0101000111101000011110010000010011110010001010101010000101010011110110111001001010010100101001110001100000101001110000001010100010110100011101011110011001100100000000011110000011000000111111011111101111100100011001011010000100101100110110100100001111110011,aruco_000,aruco_012
23,189,67.0,447,37,408,193,0000000001100111011000010010000011111001011000000110010010000000111000111010001010100100011001000000000000011000011110100001010110001000010001011110010000100000000001110000001000000011000000101011001000000001101110011001000010000000100010100110010101011111,1000000100100111011110110011000001111000011100010101110010001000101000001010010001100000010001100000000000111010010111110010010000010010110011111100010010100000000001100001010100000111010000101011001000100100001110001001010010101000110110010010110111001001,aruco_000,aruco_012
579,292,67.0,87,410,425,209,1000001001100101011110010010100111011110101000000011110010001000101010100010001000100101111100011101001000011011110100111001011000111010000000000111000100001000001001010010001001010001010001001011010010000010010100011001111101110000000100100010100101011011,1000000001101011110001110011100001011100001000000101010010011000111010001010011000010000111010011000000000111011111110111001011000100110100000010110000101100000001001110110011000010101010011001011010001000010010100011001110010101000110100110100110111010111,aruco_000,aruco_012
676,296,67.0,87,447,353,423,0000001100100001011100011011000111011101100010010011110110000000101011001010000010101100011001001101000100000011010111011010000110011010100000110011010010001010001011100001000000010110011000100110111000111101001110011001110100100010000001101010000101101001,0000000001100011011001111011100011011111011010000111110110001000111010101011101011101100011000111101000000111110010111111011010110111000000010010011010010100000001101100001001000010111001000101010011000011001011110001011100110101010010011101110110100011001,aruco_000,aruco_012
69,313,68.0,265,62,245,410,0000100011111111110101110011101001110001100010000001111011100000010000001100101100001010000100100100010000111100111111000000110110100000001011010010110110010000000110101100101001101100110010011011101010011101011000110100000010011011100011110010011100000101,0100100010111111110100110011111001111011101001000001110010110000010011101111111101000010101010010100010100111111111111101011010110100000001011011001100110100100001000111101101000100111011010010011101000011000010000111111010010101011110011110110110110000101,aruco_000,aruco_012
1002,100,68.0,435,435,398,252,0000100001100111100010011011110101001010000100000011011111011100110011101011101010100110101001100000000110111011011111100010011000000001000010110101010100001000000010101000001101101101000010110001001011000000010111010101000010101000000011101110010111000111,0001100011100110110011100011100111000010000100000011011101001101110011101011101010010010101101110011100110111001011101011000011001000001000100011100010000010001100010001110011101111001010101110001001011000000001110110000000011110000001100101010001011101111,aruco_000,aruco_012
1004,71,69.0,336,323,204,410,1000000111101000100101010010010011111111010110011100011101100010011111010101000010011110000111001101110101101101000100000010000110110010111111011011110101110110000001100010100001101100101010010111111100101010000000100110000000100010110110101111011100110101,0100001111101001111000011011101011111101000110010001010111100010011110011010000101001010111010000001000000101111000110010010000110110010101111011011110101100100000011100010100000100110101011010011101001101111000000011100010000101010010111101110111100010101,aruco_000,aruco_012
1149,79,69.0,284,201,369,379,0100110101001110100100101010000100011101110100011011000100010110100011100001101001101111111000001111000001100110100100110011100111111011010000010011101100111000000001011011100000010001100101101000100101000011010111011111111101000010101100111011110010010001,1100110101101100000010100010000100000001100111011011000110101000001011001111000010101011010000010101010001100011110100110001110001111011010000000111000000111000100001010011100010010001000101101000010101000001010110101001110101000001001101110011110100010011,aruco_000,aruco_012
746,319,70.0,207,512,149,188,0000000000111111010001111011001000111001011011000001010011000000100010001010111101110100100000000000000100110100010111000001010110100000100001111001110000001000000010110100100000111101000001001011000000100010011100001001000110101000010010101010110011000011,0100000010111111010000011011111001111000001001000001010010011000111000101111101011010000101010010000010000111011111110101001011010100100101011011101100100000000000010110110100000100101000011001011011001011001011100001001100010101001110110100000010111010011,aruco_000,aruco_012
1167,76,70.0,334,421,234,403,1111100010011001110000001000111011101110011101100100010000010000100000111110111010101011110010010001110010001011100100100001001111010100101001110111101011101101000010001010011010001111010001011011100010001011011000010111111011101101010101010100001110010110,1111001010010001110100001000010001001110001110100000000000010001100000000010101000110001011010000010010010000111101001100001000111110100101001111111011010010100100111011111101010001111010111011011100010101111111000110111001101101001110011000100001111010011,aruco_000,aruco_012
1215,161,70.0,214,276,182,344,0100111111010010010010000100011001011110010110111100011101110001011111100010011011110110000011100001110111110001000110010101011000001111111010011000011101101110000001000110001101100111001010010101010111110000000000101001001000110110110100111110000010010110,0110111000010111100111101100010001011110011100010000011101111001011011101111011010111010001010100001110110110001001000010101011001001001110111011101001101010101110000000010001111101111100101000001010001111000000000100001001000101000110000111100000110010110,aruco_000,aruco_012
485,213,71.0,177,322,148,189,0011000011110111010000110011101001110000011101000100110111110001111000001010011010000100010111101000110100111010001001110000010010001010011011010100000000000000001001100000101101110100101001101001001001110100000100111010010010111010100010111000011111001111,0000000010111011010101110011100001111010011100000101010110011000111010101010001011000000101010110000000000111011011110110011011010100000011001010101000000000000001001100000110000110101001001010011011001010000011000001011010010101011110011110000010111000111,aruco_000,aruco_012
945,136,71.0,314,512,140,310,0000001010111111110100100011101011100011100000000100110010100000010110101011110000100100011011101100110000111110001011110000010010010010011111110001001101100010100111100000011000110110100000001111101000011000000000000110111010001111110011101010111100100101,0100001110011101000101011011111011011011110000000100010111110000010100111011010011100100001011100101110100111011011111000010011010000010001111010110001111000010001110110001111000100100100000010111111000111000000010001010011011101000110000101010010100110001,aruco_000,aruco_012
1079,84,71.0,264,321,203,261,1000110100101000010100001011010010000110111110111111000000101111110111101111000111011010110001011111100011000111100000100011110011110100111100010111111000110101100001001011000001010010011101100110111101111111100110111010000101100010111101110100011010110011,0001000110101000011100000000010011010110000110111110001100101110100100001000001110001001100001110111100000000101100000011011010110010010101100011100011001110001101001001011000010000000011010100110101101011101101010011011100101101010110101110100001010110011,aruco_000,aruco_012
