Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y,Query Descriptor,Train Descriptor,Query Image ID,Train Image ID
187,139,12.0,331,104,143,198,0100010110111011010100011000111010101101001010011001101100000010000001001000010101011010111101000111011101100100001110101110100111100010111000001001110001111010010110011010100001001100111000010101101100101010011010000111000110110001111110101011000000110101,0100010000111001010100011110111010101101001011011010101100000010000001001000010101011010111101000110011100100100001110101110100111100010111000001001110001111010010110011010100001001100101000010101101100101010011010000111000110110001111110101010000000110101,aruco_014,aruco_020
374,302,12.0,169,449,341,444,0101000001111110010111010100011110101010011111010111010011001010100010100111010110010000110001010000010101010100111110101110010100110101001011001011110110101110001100001000101010001101111100011101011010100010110000001110000101010100110010001101011001110110,0101000001111100010111000100011110101010011111010111010011001010100010100101010110010001110001010000010101110100111110101110010100110101011011001011110110100110001100101000100010001101011100011101011010100010110000101110000101010000110010001101011001110110,aruco_014,aruco_020
377,346,12.0,338,448,401,316,0111100111110011100010111011101101010110001000101010010011111001110010111011101011110101010000110000101110101001110100101111010000011111000110001111000101111000001011111110000111010000001011111001100001011001010111010010010101101100110000001100110110010110,0111100111110011001110111011101101010110001000101011010011110001110000111011101011110101010010110000101111101001110110101111010000011111000110001111000101111000001011111110000111010000001011111001100001011000010111010010010111101100110000001100111110010110,aruco_014,aruco_020
425,367,12.0,367,276,283,232,1111001111011000011110011000001111100110111101110100010101011100010100001110001010011010100011111001111000100011100000011101111000001100101001000110000111000110000110001011001001000001010111001101010000100011000000100011011100101001011110101110101111110010,1111001111011000001110001001001111100111111101110100010101011100010110001110001010001010100011111001111000100011100000011101111000001100101001000110010111000110000110001010001001000001010111001101010000101011000000100011011000101001011110101110001111110011,aruco_014,aruco_020
201,124,13.0,176,106,88,313,0100000010111011010101010011111001111101011110000100010001100000011000101111011111011010110010000001110100111111111110000011010110100110011011011101100001000100000000100101101000100100101011000001001000110001010000101000100010101010110010111110011100000011,0100000010111011010101010001111000111101011110000101010001100000011110101101011111011010110010000001110100111101111110100011010110100100011111011101100001000100000000111101101000100100101011000001001000110011010000101000100010101010110010111110011100000011,aruco_014,aruco_020
413,348,13.0,85,243,157,430,0000100000100011111101110111100000111111111010100111110010000100010011001010101111111110111001101010000000100010010111101011010011111100011010011000110000001110001111111000101000110111001010110000100000110001011011001011010110101011101011100010010001001101,0000100000101011111101110111100000111111111010100111110010000100010011001011101111111100111001101010000100101010010111101001010011111100011010011100110000001110001111111000111000110110001010111000100000110000011011001011010110101011100011110010010001001101,aruco_014,aruco_020
120,82,15.0,437,142,209,132,0100100111111111010001110010011011111111110111010100010111100011010001001101110001010110001100000101010100110110001101010001111110000010111011011001110000000110000101001011101001100010100000000111001100111100000010111110110000111011110110111010011100111001,0110100111111111010001100000001011111111111111011100010111100011010001001100110001000110011100000101010100111110001101010001111110000010111111011001110000000110000101001011101000110010110000000111001100111100000010111010110000111011110110111010011100111001,aruco_014,aruco_020
148,60,15.0,408,158,211,160,1000001001101001101100001001111000001101110010000001110111000010010110000100100111111101010100001101010001101110110111001010110111110110001101010111111111100110001111111101101000010100111010011011111000011011110110100100011110101110110001001011111100100000,1000001001101001101100001001111000001111110000000001110111101010010110000100101101111101000100001101010101101110110111001010010111110110001101010111111111100110001111111111000000010100111010011011111000011011110110000100011110101110110001001011110100000000,aruco_014,aruco_020
239,202,15.0,288,137,151,242,1110011010011101000001111001101000000101100000101011101000010111010110001100010101000011001110000100011101111100101000100101111111100100111011000011111111110111100101110110111011100011110111111011111001001011111011100101011011100101101101110110110000001110,1110011010011101000101111001101000000101100000101011101000011101110110001100010101010011001110000100011001111100101000100101111111100000111011000010111111110011100101010110111011100001100111111010011001001011111011100101011011100101101111110110110000001110,aruco_014,aruco_020
553,524,15.0,480,161,239,107,0100000011111111110101110011111001111110001100000101010010011000110010101011111011000000110010010000100100111011111110101011010000100000001011011110110001100100001000111000101000010111010001000011011001100010011000001011110010101010010011101100011111010111,0100000011111111110101110011110001111110001100000101010010110000110010101011111011001000110010010000100100111011111110101011011010100100001111011110100001100100001000111000101000010111010011001011011001100001011000001011110010101010110011101100111111010111,aruco_014,aruco_020
162,63,16.0,514,196,277,94,1100000000111011010100101101101000111111001001100111000000101000110000001001111101100100011000001110010100010111111110110001111111100100111101000011010001000110100111000100101000100101110110101010010000001111110010001001110010100000111011110110010001010101,1100010000111111010101111101101000111111001001000111010000101110110000001001111101000100001000001111010100110111111110110001111111100100111101000011010001000110100011000100100000100101110110001010010000001111111010001001110010100000111011110110010001010101,aruco_014,aruco_020
266,213,16.0,323,500,434,347,0111010010110001011110011100111101011101100000000111111100010010110001001010001001100011101000011100010100111011011010110111000111101001111101001011011001001110010110110010110000001100010101100011010000101010011000001001011010101001001011101010101100011110,0111010010110011011110111100101101011101101000000111111100011010110001101010101001100011101110011100011100111011011010110111000111101001111001001011011001001110110110110010110000001100010101100011010000101010011000101001111010101001011011100010101100011110,aruco_014,aruco_020
296,178,16.0,526,380,418,152,0101001001101110110011110010000111110010100111010011011001001000100110111111000110110010101011100000100010010001010010011000011000001101000001011100111001101000010000111000101110101001010010001101101011110000001001011011010101001000010110001000010101011111,0100001001101110110011110010000111110010100110110001011011001000100110111111000110110010101011110000100110001001010010011000011000001101000001011100011001001000010000111000001110101001010010001101101011110000001001011011010100001000010110001000010111101111,aruco_014,aruco_020
388,370,16.0,419,527,489,283,0000000011101001110000010011100011111111010000010101010110100010011010001010001101000000110001010001010100111110010110000010011110110110111101011001000001000000001011100000111000100110101011011011101001011110001000001110010010101011010011101010010110110111,0000000011101001110000010011100011111111010000010101010110100010011010001110001100000000110000011001000000101110010110100010011110110110111101011001000001100000001001100000111000000110100011011011101001011110001100001110010010101011010010111010110110110111,aruco_014,aruco_020
406,333,16.0,454,417,420,218,0100111111011001110000111100101001001110010100101100011010110000110001000110101010100011010010110000111111111101100110110111010000001111101001000101111101001110011011100000100110111011000011010101001111011001111001111111011011001011000001001100011111001110,0100111111011001110000100000101000001110010101101100011010110000110001000010101010100011010010110000111111111001000110110111010000001111101001000101101101001011011011110000110110111011000011010001001111011001111001101111011011011011000001001100011111001110,aruco_014,aruco_020
117,225,17.0,185,545,419,466,0000000000111111010001011001010001011010011101000101010001001000011010001111011010001000111010110000000000011001111110011011011000100010010010011100100000000100001010110101101000100111010010000011011000100001010000011001100110100011010000110000010100000011,0000000000111111110001010001110001011010011101000101010001000000111010101111011010001000011010110000000000011011111110111011011000100010010010011100000000000100001011111101101000100111010011000011011000100001010000011001100110100010010000110000010111010011,aruco_014,aruco_020
367,264,17.0,389,368,360,251,0111111011010010100010110000111001010111001100000000010110100001101001100011111000100110111000101111000101111000000000111001011110100110101100010001001010001000001001001010111011011001100000000001100000111000010110011001011001001001011100001101101100001111,0111011011010010000010110000111001010111001000000000010111100011100001100011111000100110111000101111010101111100100000111101011110100110001100010011001010001000001001001011111011011101100000000001100000111000010110111001011101001001011100011101101100001111,aruco_014,aruco_020
399,372,17.0,122,400,289,460,0101001011000001111101011001001111101100011000110000110010110011000110011000011111001111111001011000101011110101100101111001101000100100110101011100001001111100000110111111101001110110110011111101101000111110000000110010111111110001100100000100001110110010,0101001011000001111111001101000111101110011000110000110000110011000110011000011111001111111011011000101011100111100101101001101100100100110101011100001001101100000110111101101001110110110011111101001000110110000000110010111111110001100000000100001110110011,aruco_014,aruco_020
167,98,18.0,546,224,310,81,0100000110111011010101110011001011111011011010010101010110101010011010001010010101010000001001010101000100111110011110001001011110110010111101011011010010000010001100100010000000110110000001000111011001100110001110001011010100101001110110111110010101110111,1100000110111111010101110011001011111101011111000101010111101000011010001010010001010000000001010001000100111110011110000011011110110000111101011011010010000010001100100010100000110110000001000111011001100110001010001011000100101001110110111110010101110111,aruco_014,aruco_020
273,150,18.0,84,242,156,432,1111000111110010011101010010011001110101101110001110011110100010010011101101011101111011001000011001100110101111011001100111000110100010111101101010010010000110000101101011000010101000110001100111100110110010010000101010100001101001000111111100111100011011,1111000111110010011101010010011011110101101110001100011110110010100001101101011101111001111000000001100110100111011001100111100110100010111101101010010010000110010101101011000010101000110001100111100110110000011000101010100001100001000111111100111100111011,aruco_014,aruco_020
384,385,18.0,102,433,306,489,1000000011101011111000010011100011111011000000010101010111100010011010001010000110000000100000111001100000101110010111000010111110100110001111010011110001100000000000100110111000110100101011010011101001001111001110111110010010101010010111110110111100000101,1000000011101011110000010011100011111011010000010101010111110000011010001010000110000000100000010001100000101111010111000010011110100110001101010111110001100000000000100010111000110110101011010011101001001111001100011110010010101011010110111110111110000101,aruco_014,aruco_020
362,292,19.0,408,232,265,187,0111011010011011001000100001001000000101001000011101100001011110110100111111100001100011100010110010010101100100001010010110100111100000111010001001101110100001110110111000100001011101100100110000100010111000100111000111111011101100010000101111100000001110,0111011010011011011000100001001001000101011000110111100001011010110100111111100001100011100010100110010101100100001010010101100111100000111010001001101110100001110110111000100000011101000100100001100001111000100111000111111011101100111000101111100000001110,aruco_014,aruco_020
440,403,20.0,100,435,305,489,0100000011111011110000011011101011111011001100000101010111010000111000001011101000000000101011111000000000111110010110001010010110100100001011010011010100100000001010110011101000110100001001010010111001101111010100011011010100101011010011111010011110110011,0100000011111011110000010011101011111111011101000101010111010000111000001010101000010000101011111000010000101110010110001010010110100100001011010011010100100000001010111011110000110101011001000010111001101110010100011111010000101000010010111010011110110011,aruco_014,aruco_020
119,105,21.0,518,191,275,90,1100110010111011010101111001101000110111001000001101110000001010110101001100110101000010101010000001110100111111111110100001110110100000111001000101110001001000000111101110110000000101110101001011000000011010010000101001110010100001110011100110010010010111,1100110010111111010101111001101000110110001000001101010001001010110100001100110101000010101010000011110100111111111110100001111110100100111001001101110001001000000111101111110000000101110001001011010000011010010000101001110010100000100011110000010000011001,aruco_014,aruco_020
165,30,21.0,338,251,255,245,0000000000001111010101111001110000011101111000001111011101010110110011001000101100010011100000010101000100111110011110100011100111101001100100000011110000101110000010101000010100000011111101000000000100101010101010111011000011101010000101111111011110011111,0000100000011110010111010001110000011101111110001111011111010110110011010000111100010011100000010101000100111110010110100011100111101001100100010011110000101100000010101000010100000011011101000000000101101010110010111011000011000010000101111111011110011111,aruco_014,aruco_020
322,286,21.0,240,425,350,382,0010111000011011000101101101001000110101101011110101110001001101011111000101110101000010100110100110011100110101011010110101000110101100111010011000101101001011110100010100100011000101011100000100110001001010001011000101111100100000111010000100100001001111,0010111000011011100111111111001000110101101001110101110001001111011111010101110101000010100110100110011100110101111010110001010110101100111010011000101101011001000100110100100011000101011100001001110001001010000011000101111000100010111010000100100001001111,aruco_014,aruco_020
145,58,22.0,416,181,231,162,1101111111001001101100100100001101001110001101010001000110110011100001011100100010101111110010001010010011100111100101101001101101110101011000101111011010100111000111011111100000011010100011011111100011101111011110000010011101101001111101100010101010110000,1101111011001001101100110101001101001010000101010001000110110000100100000000100010101101010010001010010011000111100101001000101101110101011000101111011010111111000111011111100000011010100011011111100010001111011110000010011101001001111101100010101010110000,aruco_014,aruco_020
333,291,22.0,453,418,422,220,0111100010111011110010100010101101110100000001001001001100110000111001011110100000100010111000111001011110101100000010101110000111101011101011101011010100000000110001110111111110111101001101010011100111001110011000011111010001101011001011010101001110110100,0111100010110011110010100010101101100100010001001011001101110000111001011111100000100010111000110001010110101100100110101110000110101111100011101011010100000001110001010011110111111101000101010011100111001110011000110111010001101001001011010101001110110100,aruco_014,aruco_020
485,495,22.0,110,182,276,90,1100000011111111010000011011111001111100001001000001010111011000111000101111111010010000101010111000010100111011111110101001001010100000101011010101000100000000001000111110100000110101010011000011111001011011010100011001110110101000010011110000010111000011,1100000011111111010000011011111001111100001101000001110111011000110000001111111010010000101010111000010100111011110110111011011010100000001011010111110100000000000010111111100000100101010011000011001001011011010100011001100110101001010111110000010110000011,aruco_014,aruco_020
309,260,23.0,316,244,242,259,0011110110100111010110111000001101110010001011000110010111100000010111101011101111110010110011110000100111001011000011010111100000100010011110001100001101011101010110010100000010101100011010100110011010100000110001101000100011110110000000101000111001101011,0011110110100111110110011100001101110010001011000110011111100001011111001011101111110010110011111000100111001011011011010111100000100010001111000100001101011001010110100101000110101100011010100110011110110000110001101001100011110110000000101000111011101111,aruco_014,aruco_020
501,476,23.0,457,418,421,216,0011001011001001100100111010000001110101101100000100111111111010011100011110101100111001001000110101110010101111001011001001000010000010101111000110001001000110011110100001110011001110101001110111111011111011011000011100101001101011010000100100101110000000,0011001111001001100100111011000001110101101000000100111110111010001010011110101100111001001000110101110010101111001111001011010010010010101111000010001101010010001100100001110111001110101001110111111011101111011000011101001101101011010000100100101110000000,aruco_014,aruco_020
126,43,24.0,383,545,490,319,1010010111110011000100000001010001111110111001101100100001000110110110101111010010111011010111001100110011001011101010010011100001110110010010110110101011100110100101101101101100000111101111101111101100110001110001111010100010100011101010110010011100001011,1010010111110011000100000001010001111110111001101100100001100010110110101111010010101011010111001100110011101011101010010011100000011110110011110110111001100110110101111101001100000011101110101111101100110001100001111011100000100011111010111110111100101011,aruco_014,aruco_020
490,472,24.0,227,131,127,284,0000110111101011101000010011100011011101101100001100110111000110110010011010101000100011110000110101010001101110110110110011000110001110100100010011000110001000001101101000011000010001101011111111100001111000011111111110011010101010010001100110111110011011,0000010111100001101000011011100011010101001100001100110111000110110000011010101000100011110000000101010001101110110110110011000110001110110000010011000110001000001101101101011100010001101011111110100001011000001111011110010010100010111011100110110110011011,aruco_014,aruco_020
353,283,25.0,240,484,393,403,1011101111110000010100000011101111110011010101100011110111001100011110001000011111101111000011011101000011011011010001001111111000100100100101010100110111110100100000100100000100100001011011100010010001100111000110111011010000100100000101011110100101001001,1011101101100000010100000011000111110011000101100011110111001100011110000100011111101111000011111101000011011011010000101111011000100100100101001110110111110000110000100000000100100001011010100010110001100111100110110001010000100100100101011110110101001101,aruco_014,aruco_020
421,379,25.0,423,91,325,59,0000000000111111110001111001110001011010001001000101110000010000110010101111111010001000111010010000000000111011111110111011011000100010000000010110100100100100000001111011101000000111010001000011011000000001010000011011110110101000010101100000010111010011,0000000000111111010000111001110001011010011101000001010001010000110010101111111011011000101010011000000000111011110110111001011000100110000000010100100100100100000000111100101000000111010001001011011000000000011000011011100110101000010100100000010111010111,aruco_014,aruco_020
471,433,25.0,455,418,421,216,1001111011110010110011010001011111111110100110111101110111010000110111101001110000111010110011011101000101111011001110011010111010100001100100000010001110001001011101101000001111011101010100110010001111110101000100111011001000000010011011011100111110110111,1001111111110111110011010001011101010110100010111111010111010010110111101001010000110010110010001101000101111011001110011011111100100001100100010010011110000101011111101000001111010101010000110010001111110101000100111011001000000010011011011000111110110111,aruco_014,aruco_020
191,77,26.0,462,515,87,156,0100000010111011000001011011111001111100001001000001110010101000011000101011010001010000101010010000110000011011111110101001010000100110111011011100100001100000001000110101110000000110011011000011010001000000011000001001100110100001010010100100010101000111,0100000010111001000001011011111000111000001001000001110010101000011000101010001001010000111010011000110000011011110110101011000000000010111001011100100001100100001001110101110000010110001001000011010001000010010000001001100110100011010011100100011000000111,aruco_014,aruco_020
361,154,26.0,530,437,325,59,1000000000101111010000110001110001011000001000000101010101001000110010001010101011010000100000110000000000101011110110110011000000100000110010011100000000000100000010101100010000100101011011000011111000100000011000001001100010101000010000101000010111000111,0000000000101111110000111001110001011000011000000101010101001000110010101011101010000000101001110000000000101011111110110010000000100010100010011100000100000100000010100101000000100101011000000011111000100000010000001001110010100010010000101000010111100011,aruco_014,aruco_020
540,501,26.0,226,133,125,284,0000001111011011001101110011110001111111100010010100110110100000110100011010100110100101000000010101110001101110110111000010011110000100001101010011000101000110001100111000001000011110101011000111101100011101001000111110111110100011010111101110111110100101,0000001111011011001101110011110011111111110010010100110110100000110010001010100000100001010000010101110001101110110111010010111110100110101101011011100110000110001110111000001000010110101011000111101100011111001000111110000100100011010111101110111110110101,aruco_014,aruco_020
209,34,27.0,385,248,270,209,0001000001100000101010010101100111000000101001000001110011000101101010100011001010001001000101110000000010111000110010110001010000011111000011010110011100101000001000100100001111010101001011101001010001000001000100010101010011010010010000010101110101001110,0011000001010000101010110101100010000100001001000001110011000101101010100111001010000001010111110000000010101001110110110000010000110111100010110110011100101000101000100100101111010101001011100001010001000000000110010101010011010010010000010101110101001111,aruco_014,aruco_020
508,473,27.0,334,105,144,194,1100101011100001100000010011001001110100001100000100110100110110110000011011101101100011010011011101110011101111110110110011000010001110101000111111110111000010100011101001111000010111101011111111101001111010011111011100011011101011111011101010011110011001,1000111111100001100000011011001001110100001100100100110110110010110000011011001101100011010011011100110011101111010110100011010010001110101001110111110111001010001011100000111000010111101011111111101001111010011111111110001010101011110001101010111110011101,aruco_014,aruco_020
528,525,27.0,365,133,176,179,0000011101101011101100011111110000111011010100010100010010011000010011111010100110110100100011011101110100101111111111001010110010010000111001011101000011101110001110101000101000010110011011100101111000101011001000101101000000100010110010111110011100111111,0000001111111011101100011011110001111011010100010100110010110000010011111001100010110100100011010100110101101011111111001010110010010000111001011101000010100110000110101010101000010110001011100111111000101010001000101111000000100011110010101010011101111111,aruco_014,aruco_020
537,539,27.0,434,287,317,185,1110010101011001011111110010010101110100101101100110011100010010011000001010000010011001000111110100011001011111010111101100111000111101110001010111101011101010100000110111101010000000011111111110100000010001100001001010001011111101100010111110000111001011,1110010101011001011111110011100100110101001101110110011100010010111000001110000010011101001111110100011001011111010111101100111000011100110001000111101011101010100000110101101011000000010010111110100000110001100001001000011010110101100010111110000010001010,aruco_014,aruco_020
365,303,28.0,473,444,448,215,0100000100111011010111001011101010101011100011101111100001000000000110001010001111111100100011101001100011010010110110011011010011111111111011111100000001100110101111111100100000110001011010001110011100000010110001001010100110100111101011000110000011110011,0100000110110011010111001001111011111011100011101011100101000000010110001010001111110100100011111001100001010010110110101011010011111111111111111100000101000110101001111100000010110100011010011110011101000010111001001010100110100111101011000100000011110010,aruco_014,aruco_020
428,378,28.0,464,151,79,282,0000000011101011110100111011101001111111011000010001010010111000111010101110001001000000110000010001000100101101010110111011000010110100001001010111000100000000001000100000111000010110011001011011111001111011011100011101010110101011110011111110111110000111,0000000011111011110000110011101001111111011000000001010010010000111010101110101001000000110000010001000000101111110110111011000010110100001001010101000100100000000001100000111000000110001001001011111001011010011100011110110010101011010111101010111110010111,aruco_014,aruco_020
543,526,28.0,312,348,317,299,0111011000101111010011100100111100001111111100001000100011011111111011111111011000000010001100010100001000011110110100001101100110110000101100100011110101111101011010111010000011001101110101110001011010101011110010011101011000101100101000111010111000011111,1101011011101101001011000100111100001111111100001000101011011011111011111111010000000001001000010100001100111110110100101001100110110000001100100011110101111101011000111010000011001100110011110001111010101011100010011111011001101100101000111000111000011111,aruco_014,aruco_020
264,160,29.0,441,481,463,252,0000111011001101001001010101100111011010010100110011010110010100101110000100100010111100010010100100010011100010110110110010110101000101010010100101001011101110001011100000111110110011001010111011001011111001001111011001011111000110011001001010100111100110,0000111010011101001001010101110111011010010110110011010110010100101110000100000010111100010010100100010010111010111110010000111101100101010010100101001011101010001011000000111110110011001010111001101011011001001111011001001001101110011000000010111110100111,aruco_014,aruco_020
360,320,29.0,275,461,390,370,0100000100100000001110000011010010110111001111111101000100011010000111000001001111011110100011011001100001100001110100111111000001100110011101001100001001111110110100001110100011100010011111001101110100110010001000101011100100101001011110100111000111111011,0000000100110000001110000111010010110110001101111101000100011010000111000101000111011010100011110001110001100001010000110111000001101010011001001100001001100100110100001110100011100000011111001101101100110110001000101011110100101001011110101101010110111011,aruco_014,aruco_020
443,428,29.0,433,286,315,187,0010010101100000100100011111101110000110111111001000000000010110000001011010011010111011110111011111011001100000101110110011000101010101110000000011000101011100111010001001111001000111101101111101100100001000010000011100101111101011111010000110010010000011,0010010101100000110100011101111110110110111101001100100000010100000001011010110110111011110110010111011001000000001110110001000101011101110000010001000101011100111010001010111001000111101101110101110100001100010000010100101111101111111010000110011010000010,aruco_014,aruco_020
459,418,29.0,231,216,191,311,0100100110110101011001011011111101011110111000100011110110010000101101000111011111111001010000110100000100111110000111110111110100110011001110100011100101000110011011101001111000100110010011100010001100111011010111111000100111111011001000000110001110000000,0100000110110101011001001011111100011110111000100011110110010000111101100101111111111001010000011100000110111110000111110110110101110011001010100011110101000110111010110001100000101110010001100010001110011011010111100000100111101011001000000010001110000001,aruco_014,aruco_020
454,434,30.0,304,142,160,230,1000110001100010111111000111010100100111101000000100000001010100111011110011001010011100101100101111100000100111101101010010100101000000110110011101000110010011101110010000011111011000100100100110101000011001011111110101100010100000101010000100111010100011,1011110001100010101111000111010100100111101000000101000001011100110001110010011010011100001100101111100000000111101111000010100101000000110110011101100110010010101110011100011001011100100100100111101000011011010111110101100010000100101000110100110010000011,aruco_014,aruco_020
513,455,30.0,158,317,239,403,0011011101010011111100100000100001000000111010101011100000001111100100111001001001101000110110110110101001100101000010101111000110011011100100001101011111110110111111110001010011001110001100110100110110111101111011000101101111001110101001010001100100101111,0011010100010011011100110000100001101000011010101011100000001110111100111001001001011001110110100110101100100101000010111100000110011010010100001101011111110100111111110001010011000110001100110000110100110101111011000101111111101110101001010001100000101111,aruco_014,aruco_020
240,209,31.0,92,462,83,324,1000000001111111110000110001110001011010001000000001010101010000110010001110101010000000110000110000000100111011011110100011011000000000000010010110000000100100000000101000010000000101010001010011001000100011011000011011010010101010010101111000010111000011,0000000001111111110001110001110001010010001001000101110100010000110010001110111010001000110010110000000000111011110110100011010000100000000010010110100100000000000010101001111000000101011001010010001000000011010000011001110010001010010001111000010111000011,aruco_014,aruco_020
