x,y,size,angle,response,octave,class_id,descriptor
45.0,31.0,31.0,7.149029731750488,0.0011014651972800493,0,-1,1011101011000011011010001010111001011100100000110100111111111101000101010000110011010100100001110110001101001011001110100100000001011000100010101000111111101101011110101000101101000001101111111111001011100101101010101101100100110101100011101111110001001000
1613.0,1245.0,31.0,39.880882263183594,0.0010007760720327497,0,-1,0001000111011110011011111100111001000110100000101110111101110101110001010100001001011110111001100111000101011111101101000110000101111110101000000011011111101110111010011001111100110100111011010111001000101110111010101000000000111101100110101111000001111001
964.0,1204.0,31.0,197.64242553710938,0.00041439119377173483,0,-1,1101111011101011110000100010010110000011000011100011111111001000001110111011010100000110100001010100111110100111010010111001111010110111010011011111100101111110010101101101000110101001010000001101101111101011010011110110011110100010111101100010011111001000
1485.0,244.0,31.0,212.56192016601562,0.0006718572694808245,0,-1,1101110010100110101111000111000010001001011010010101000100001011101000101011011110100101000110011101111110110111010010000001101110000001100101111110110100010000001110100100011111101011000000101101101111000011011101010111110111100000010000001000011101100010
907.0,1222.0,31.0,111.62246704101562,0.000343272986356169,0,-1,0101100100110111100110100010011110010100001011100110011100111111011100001010001001101010010011001111011101100001000000010001001000110000011001100110110000101010010010011111100011010001001011101110010011100111011001010000000001101000111100101100001000001000
1314.0,65.0,31.0,277.60546875,0.00041894183959811926,0,-1,1101010001101100010110011110001110000010011010100110111110100111001110010010011110111010100110101000111100101011000000010101100100101011110101110100110110100010011110001011111001011001111000101011100111010110000101100101010110100101010100011010011000101010
1036.0,1253.0,31.0,120.78653717041016,0.0004917668993584812,0,-1,0100001110110011110000100000011010001010000011000000110010101101101010100111001010001011110011011110110011100110010011001101011100010110010101111110100000100110110000110100100110011111010100010011000000100100010001011011110001001000011101101000001100011101
60.0,938.0,31.0,112.17451477050781,0.00031799208954907954,0,-1,1100100011100001100110110111011100100000011110000110010110001111101100100101101101100111000110001111111111100111110010100011101010000001010111101110100000001100000001110101111011101011001000011100111111100001011101010010100101000010111100001000111101110000
1639.0,326.0,31.0,261.46087646484375,0.0004163728153798729,0,-1,0001110011110101000100111110000110011001010001100010010011111001001000101011100010001100010000001001111111010011010000001010011110010001010111001101100101111010010110111100001110011001100011001010100111010001100001110110110000001010001001001011101110110011
1682.0,1069.0,31.0,300.8137512207031,0.00069744314532727,0,-1,0100101011111000101111000111110000101001110111011001100100010111100110110101111100010110001111011010110000011110000101100010111110000111000101011111110100000101111001100100110101110011110000010100011101111011010110001001001101000110000001001000111101011111
849.0,1249.0,31.0,95.82144165039062,0.00041861768113449216,0,-1,1110000010010111010111000100111001101000000010110100011010111101111011100010110001101111011011000110001001100000100011100101011010010000010001100110110001101010010010010011000101001001001111110011011010111100001000010001011001011000111100101100101000011101
1408.0,242.0,31.0,183.06854248046875,0.001007811282761395,0,-1,0001011110011101010000111011101110110000101001110110101011111111000111110110100111111011110101110100100111101110101101101111010011111111101011110001111110011101101111111001101001111101110111111011110001111110101111111100010010111101110011001010000001010101
1345.0,1258.0,31.0,250.13729858398438,0.0003777036035899073,0,-1,0011001011110110011001001010000110111101100100111001010011101111100011111011111110011000101001110010111000001100000101111000000011001111100100111101011100110001010001100010101100001000110111101011101001010110100111011011011110010111000111101001011011011111
1665.0,1072.0,31.0,169.09280395507812,0.0005841915844939649,0,-1,0001001100011100000111101101100000010111101101111111101001110010100111010000100001011110010000100000110011011110001001011110110011111100001110011001001110101100000101011001100100010000111111101001001111111110100110101100001110111010010011010011100110010111
1443.0,234.0,31.0,348.15875244140625,0.0008318526670336723,0,-1,1110110101110000101111010110011101101001011011100100011110011000011110011011101000100111000110001101011001110111010010010011111110010001110101000111110001101010001010010111010011111001001000101100111111111011010001010011010011000010111100110100011001100011
687.0,1160.0,31.0,225.6766357421875,0.0005542912404052913,0,-1,1111110101100001001000000010000101011011010110110010001101010000011001001110010011100111100010010100001100010100010010110011010000111000100011001100100001110010000011001001001111111101000111000101011111000001000000010111010101100011100001110100011001010110
1313.0,63.0,31.0,281.5914001464844,0.0003982899652328342,0,-1,1111100001100101010110001110001110001011011010010110011111000111001011000010001010101011000110001001111100000011010000001101001001100011100101111100111011110010011110010001010111010001011000101011010110000001000100100011010101100000010100111010011100100010
1606.0,68.0,31.0,70.88462829589844,0.0006487221689894795,0,-1,0101010001101000100100001111010100001011010010010110010011001000111010010001001010100000000010001010111111010011010010010101101000101001110000010110111010000000010011110110011111010011110000011001010111010000010100100011100101101001011100000100001100000010
272.0,1204.0,31.0,199.06362915039062,0.00044664376764558256,0,-1,0101001011101011011110110011101000010010110110001011101011100101101010100001010101101011101010011010111111011110100011000001000010100110101110111110010111000011010001100001101010101110011101011011000111110001001110101110101100100001000000101000011101111111
256.0,1253.0,31.0,268.77392578125,0.00028602630482055247,0,-1,1100011010101011111001110100010111110010010010001010101110111000101010111100010001110000111100011110110101000111100101010001011000100110011101010110010111111001001100010001110010101110011011110010110000110100001011111100010011100101101000110000011111110001
72.0,1204.0,31.0,178.28919982910156,0.0008118261466734111,0,-1,0100001101111100000010010001010000001001101001111000011101110110101100001100101010000100010111001011011001110110100000110011110000011101111001000101110110001111101010010100011111111000011111101011000100010110011111011011101011001000011101000010001001111101
353.0,839.0,31.0,17.031827926635742,0.0003473013057373464,0,-1,1101100110100001000100100011101010000101101111000111000001000011111010010001000101100011000110011010111011011000000110101001101010100000001010110110100000001101000101100110100110010010011000011001001111111001000100000101101101001000000001011100101100000110
1696.0,1225.0,31.0,78.51749420166016,0.0008549742633476853,0,-1,1011011001011001111010101111110010001111011000011101111111101010110101001100011001010101100001111111100111101101001101110100101001011010111100011011011111100111101010000010000000111110101010100110000101101111111011111000110111111101011111110111010111110010
1680.0,1071.0,31.0,342.9237976074219,0.001145634800195694,0,-1,0100101010000111111100100001010011010011111100001011010001100111111010010000110101111111000100010010100010101000001101101101010010101011001011111010001010000101000101001011101110100110110001100011111001110110010101100100101111000011010001001110111111001110
1642.0,325.0,31.0,218.70855712890625,0.00032164182630367577,0,-1,0110011010000001110111001111001111101000000010000100111010101101001010110011000100000011100010011100011101101011010110000111101100010011110101110111110101001110010111100101100011001111001101011010111011111010010101010111110010110100100110111101000000001000
1464.0,222.0,31.0,128.95556640625,0.0019214374478906393,0,-1,0110110000110101111101010110010100110101010111110101011100111001011000011110000010101110000010001101101101110101000011001011011000011000110101001110110001101010011010011111000011110001000011101110111111111111000001010011011101100010111110100100011000110110
1386.0,1000.0,31.0,243.47653198242188,0.0011466024443507195,0,-1,0110000000000011100001001101110011001101101101000100000010101110110010011000010111000010000000111110001011100001001011011101111011011000111010100010101001011010000111001110101011010010101011000000011111110010110100100100101110010010010011010111100000001100
68.0,44.0,31.0,345.13336181640625,0.0002831351011991501,0,-1,1110110101101010011000000001010101101100000011011110110110010000111110011111111000110000110011001111101111001000110101110011111100010110011011000111010001101111110001000111010011101110011010000100010000011010011000011011100001001100101101010101001111000101
845.0,1253.0,31.0,23.73488426208496,0.0003405522438697517,0,-1,1100001011010110100111000011111000101010001000000001110110001111101100110001011110101001101111011110010001100111000010010101101110000111110100111110100010000010001011110100011111011011011100111001000010110110010110100011101010111000010100011010111000010010
1489.0,1033.0,31.0,118.21912384033203,0.0007021212368272245,0,-1,0001001000011010001111111011101101010010111001111011100101110011001101010100111101010011101101110010110000011110001101100110110011101111101110111001001110000011101001101011110000110101111111110001010100100110100110101000001101111101000001100010010111111111
1041.0,51.0,31.0,128.24996948242188,0.003346062498167157,0,-1,0010001111110011011010010001100001001111100011011011100001011000000010111111100111110000111011111011001011011100010101100000100011101100100110011101011111010101110111100111101011101010110100010101111100011000101010011111111001010101000011000101001011011111
861.0,1240.0,31.0,52.32301712036133,0.00031531366403214633,0,-1,1110001101101100000001000000100101011010001001111010000001001010001111111011101100100000011110010001000010011010010001010001101110101101110101010111101110010001001000110100011110001011010101110101010000101000100110011110111011001001000000010000001010000011
1499.0,1025.0,31.0,298.9697265625,0.00038660518475808203,0,-1,0001100010110000101110101011000110010011110101000011000111010111001101100101010101000111000101111000110010010111010010100100110011100011000010111011011110010000000101101101110010110011110101011100111111010101000111100100111110100010000001001010111111110010
1469.0,1022.0,31.0,48.47135925292969,0.0005999309942126274,0,-1,0010000001110001101101011100111100101101011011011001000101001110110011111001110100011000011010001010011011110000011011010010111011000000010100110110101001010001000000100110000101111011101100011000000111010100010101000011101011010000010110110100010110101111
162.0,1090.0,31.0,285.84222412109375,0.0003835293755400926,0,-1,1110110101101101110011000011110011101000000101001101110100011111011100001101001011100101100111011001001100101000010100110001101101001101111001010110000010110111111011000110111011011110000010000110110011111011010001110001110011001001111101001101101011011000
1683.0,1075.0,31.0,86.32450866699219,0.0005314369918778539,0,-1,0101101111110001111100001100001001011011000000000001101110011000000010111111000110011101101010100111110101010111110011001111011001110110110111111111110111011110110000110100001011101101111001011111111011001001101011111111100000100111100001100010001101111001
59.0,70.0,31.0,327.80792236328125,0.0002859368978533894,0,-1,1010001000101000101010100001100001001101111110011011000101000111111110100101011101110100000110011011110010011100011101100001100010101001001110111101001100010001000101100111111010110010010100110101111100010101000110100110101111010001010011001101111111011010
1303.0,932.0,31.0,356.3721923828125,0.0005011340253986418,0,-1,1101001001000011010011111100110001111110010000111011110001101100101111011000010011010010101010110110110011101110101001010101000111111110101111011110111111100001011011001000101100100111110111001011011100100011111010101001101100110101001110100011010111001011
1433.0,1016.0,31.0,117.97175598144531,0.0012203826336190104,0,-1,1001000001010100001011101101001110010101111111000111000000000111111101010110011111000111000100110001001000011101011100100110100101101001101101101011101100010000001011101111110100110001101001100100111100101111100101100100001110101011000010001111010001011010
379.0,932.0,31.0,65.00617218017578,0.0011484354035928845,0,-1,0110100000110000101110110110010100100001010011110110000100010011001000001010110000101110000010001001011000010111010000000001001010000000000101000111110100001000000010011111100011110001000010001100010111101101001000010011000001000000000000000100011001110010
1603.0,1240.0,31.0,221.5872802734375,0.0008662714390084147,0,-1,1011101111011111011000101011111001011111110100001001101001111100110101010100000011011000111000110110100111011110001110101110000001011100001110001001011111100011111011110000101101010110101111110111001001100101101010101000101100111111100011100111100010011111
45.0,1215.0,31.0,164.40292358398438,0.00031339871929958463,0,-1,0110110111110001110010000101001001001001100011010101010100011001101100111011100000100101000010011001001011010001010010000001011100011001111111000111010101011110010010110111011011011010000000000101111110011000000001010111111001001010001000100100101010110010
36.0,1241.0,31.0,223.95147705078125,0.0004009837575722486,0,-1,1101010110101110100110001011101110001000011011000010010010001110111011100011101110000010010100001001010010110010010010010111101110100001010001100110100001011010001101100100110110001011011100111101100010100011011111100101110110001000010100011010101100001011
1584.0,1044.0,31.0,293.7880554199219,0.0003240728983655572,0,-1,0010101000011101001100111010011001110111100001001011101101110111100010011100110111111010101011110111110001111111001101100000001011101110111101111111011111000101100101011000101100110000111011110111101101111111101011101101101011001111001011101010011111011011
940.0,1201.0,31.0,14.630613327026367,0.0009256572229787707,0,-1,1101000011001100100001010101111100101000010010100100011010110100111101001010001010100010011100001111001111110111100000000111001101000001011101000110110001101010011010011100110111101011001010101010100110110010010001010001000001100000101100011100010000101000
1427.0,1012.0,31.0,292.2438049316406,0.0014156521065160632,0,-1,0100101010100000101011111101000111100100011001101010100100010011100010101111101100011110000100101001110010111101111100000010101010100111000111110011001110011101100100101101100010100010110000000100111100011111111111111100010110000110110011001011010101111000
93.0,52.0,31.0,206.43301391601562,0.00042061007115989923,0,-1,1101110010011111100111101011111010101010110011010101011110111011101101100001111010000111001110011111011111110111011010100101001110100111111101110110110101000010011110100100110110011011001101111111100110100011011111110111100100110000011000011000011101011011
63.0,1112.0,31.0,144.4335479736328,0.000285689951851964,0,-1,1101010001111001000111110110000001101000010010000101000111000010101000101011010010100000011010000001011010010111010000010101101110100010110101000110110001010010010010100100111110000010000000001101100110100001011001010111111100100000001100010010011000100011
1611.0,1248.0,31.0,78.1556625366211,0.0006823369767516851,0,-1,0001101101011000011100101010110000001111111001011101101101110000110001010100001011010100000001110011101111011110001101110110000001101010101010010001111111001110000011011010011100110110111111011101001111101001100010101000100000111111000111110011000011011110
1608.0,1054.0,31.0,235.56520080566406,0.0006504457560367882,0,-1,1000011100011011111110111000010111100110000100101011111001110000110010001110001001010000111001110001010110101100101101110110011001110110011011010001011111100111110101011001100000100100111010000100111001001000111010111010001000111101101011110011100111010101
152.0,1247.0,31.0,195.01698303222656,0.00030068925116211176,0,-1,0101010000100000100011111010010110001101011001100100000000000011001001001011010111001011000100011100001100100010010110000101101101001001100001000110100010011101000110011101001111010011000000001001100110100010110110100101000110000000010000001111010000100000
1441.0,1014.0,31.0,84.8168716430664,0.0007685555028729141,0,-1,0101000111110011111110010100000011110110000110001101011111011101011010110010110100110100011011100000111100001000111101000111010000110110100011010000010001111000110111100011101110100100110100101011101010001100001001101110111111110101100110001110011101101101
1455.0,1162.0,31.0,299.84930419921875,0.0003577219322323799,0,-1,0010101010100001011000101100010001011111110100011110000001101001110001111010010010010100100010111010100011001100011101101010011101111000101010001100101010100001000011100111001111100110110110010001111100000000100010110011111100100111000011000101110011000110
1581.0,1162.0,31.0,94.08902740478516,0.0011084338184446096,0,-1,1001011100000011011100101100101011110110101101000111101011001000010111110000000011011101001000101000110111011010111111110110010011110011100010110001011011011111100001100001001100101100111100111011101011011100100011111110111000111100110111110111000110100101
1627.0,386.0,31.0,266.3725280761719,0.0005993384402245283,0,-1,1111110101000101000111100110010100010100000011110100011000111000011001001010000011100010010010001101001101110000000000010111000100111000111001000110100001101010011011011011000101011001000011001111010010101011010001010001010001101000101110110100101000000000
1278.0,1156.0,31.0,12.811553955078125,0.0003172475262545049,0,-1,0100101000110100110101111100110101111111011111101111100101011010101111111010111111011011011100101100110010110111100001011110111011101111111111111111111110000001000100011101101111101011110110111001111100110110110110111001001110010110010011010011010111101111
1570.0,356.0,31.0,355.5589904785156,0.0015650023706257343,0,-1,1011100101101101000111010110110100111100010011110100011100101000011001001110100010100110000010001101011100110001000000010011001110001000011101000100110001101010011010011010000101110001000011001110000111101001001001010001000001000000001110100100001000100010
1455.0,1200.0,31.0,179.69691467285156,0.00039173397817648947,0,-1,0100101010010101000101111101111011111101110100000001011000110001100011010101100101001111001001101111110011110111101010001110011111000010001101101011101101100010010100010000101110111010111101011111101110110001110010101100101000011110001010101011100100110011
1611.0,381.0,31.0,176.6223907470703,0.000522627669852227,0,-1,1101010001111000000110111110100000001010010001000001001111010000101101000000011010100010000110010001011110010111011000010101100110100100111101010100110111100010011010000000011110010000001010101101000110100001001010100001110100100000001100010010011100101010
1317.0,64.0,31.0,271.2276916503906,0.00034323378349654377,0,-1,1111000000010110000100101010110010000111011000100101010001001111001101011010111011101011001111110100011110100011001010010101100111111000100101010100110110100011001110001000011110010001100011101011000111100110100010100001111100100001011110011010011000010010
886.0,1234.0,31.0,229.6279754638672,0.0002917146193794906,0,-1,0101010010101000100111110111011010001000110010000101000110001011101110101011011110100110000110001111011111110111010010010001101010000001111111110110100100010000000000100100110110101010001000101100100110010110010101010111100111000000011100010000011101101010
127.0,1136.0,31.0,222.07171630859375,0.0003398958360776305,0,-1,0011110000110110011100010011010001101001011110110101011001101011011100111110111010110000001010010110101101101100010111110011100110011001111011011100010100100011111011000111001110111100000111000101001111001111011001010011010101000011111001000100011011010011
1672.0,1072.0,31.0,66.59082794189453,0.0009069871157407761,0,-1,0101001100001001001010111000111000010110100101001010101100010000111010000100100011011111010001101011100110010010101101110110010001100000001001000011110011001100100001011001100110110100111011011101001000101100101010101000000000001111100001110111100101101100
