x,y,size,angle,response,octave,class_id,descriptor
561.0,480.0,31.0,224.31434631347656,16.0,0,-1,0100001110111011101111111111101110110100101011000111100110010111111111110101100101010110011101001011110011111111100101000111000010100111001111110111111100011100101100111111100010100011111000111100111011111011001101101100100010001100110000001000001110101001
562.0,294.0,31.0,281.6097106933594,51.0,0,-1,1000001011111001100100101001101111110101100101011011111011100110000111111000100001011000001000111010110011011110001101110100010011111110011110111001001111010011010001101001100000001010111110110010110000010100100011101010101100010110000111100011110110001111
646.0,502.0,31.0,321.0521545410156,18.0,0,-1,1111111101000111010001001000011110110100000110101110111010111100011001011010000011011011111001111100101101101000100111111100010101111110110001000111111011101111111011001011000001001101110011001010011001111010111001111000010000101111101111110101100000000100
609.0,294.0,31.0,301.13372802734375,30.0,0,-1,0000001010011000001100101001101101111101111101011011101011001010000111110100100101010001001100111010110011011110001011100110110011111111001110111011001100010001101101101011111001111010111111110000111100010110000110101110101110010010000011011010010111011111
648.0,295.0,31.0,232.05345153808594,46.0,0,-1,0011100101001001011011111110111000011110100100101100111101110000110001010100000011011110111000100111000111001101101101000110000001111110111000000011111111101111110010011010001100100100101011011111001011101101101000111000100000110111101110110111000001111001
651.0,504.0,31.0,333.6104736328125,39.0,0,-1,0010010101000111010001010100011101110100000011110110111000111000011101011110100001111011010011001101001101000000100111011011010100011010110011000101011001101110111010011011000001101101000011000010010010101000001000011000010001101111101110110101001010100000
674.0,295.0,31.0,274.58746337890625,28.0,0,-1,0000011001110001111101001100001111101101010111011111100001001001100011111111100110110001001110111000110010011110010101101000111011101110100110011111111101010011100001100110001111001011111000001001011101011000100110111111111111000111000111111101111111000111
866.0,504.0,31.0,60.1915283203125,17.0,0,-1,0011101001011001001000010101111001001011110101011001001001111010100010110100110010111100001011110010101010011100001101111011010011001100101110111101011111000011100011110010101101111010111111010101001101011101100010001011101101011011001111110011011011011111
752.0,296.0,31.0,274.46142578125,32.0,0,-1,1110011001100001111100001101011011101101010110011111110011001001100010111111011010110001000110111100111011001100010111111000111111101110110111011111111101000011110001000110011111101010110000001001011101011000110111111011111101000111001111111101011111000111
557.0,297.0,31.0,263.1647033691406,15.0,0,-1,1000011010011101011101101001111001100111111101111011111011100010100111011000111001011010101000110110110011111110001101110100000111101111111110111011001111000011111001001001111100001010111111110001010100011110110010111000101100010101011011010011110111011111
468.0,955.0,31.0,349.03076171875,25.0,0,-1,0001100001011001011110110101110100010011110010011011010101100110111011000000000001101110001000000011111010011101001001010110010010100010001110100001001001000000000000011011100100110000011011000111001110101101000100000000001001100011000110000110010110111011
454.0,738.0,31.0,195.76272583007812,14.0,0,-1,0010101011110000111110011111101011101111111111011011100111011111100010110101110100011101101011111001110011011101111111101010111010001111000110111011011100010101100001110010001110111010111100011100111101011001001111101110111111010110110111101000110111011111
553.0,298.0,31.0,245.0811004638672,32.0,0,-1,0100001010011101111101101101110101100111111001001111111011100010101110011001101001111010001000110010110011111110001101010100111111101111111111111011011111000011111000001111100010001010111010110001011100111010110111101000001100000101011011010111010110001111
884.0,298.0,31.0,254.77215576171875,22.0,0,-1,1011110101010100011000101110110100110100001101110100101001011000010101011100100011110111010001100101101111001011101100110110000001111110101010000001111110101110111011011011011100100101100111101011001011101101101000111000010000111111101011100111100011010001
465.0,955.0,31.0,348.4576416015625,16.0,0,-1,0001100101011001011100111101010000010111110100001011011111100111111011001100000001011110001000100011110010011100001001010110010011100010011110110001001001010001010000011011100100110110111011000111000110101100000111100000001001100111000110000111010111111110
673.0,299.0,31.0,275.210205078125,14.0,0,-1,1111111111111101011100000110001010101101010111011101111011111001110010111111111010111101101011111000111011111100110111111011011110001111110110111101110101100111111111100110001111111010111000001111101111011001001011011011111101001111111111111101111011010111
1018.0,738.0,31.0,251.58119201660156,21.0,0,-1,1101100011010001001011101010010010000100010001100101111110110101001001000010010010000110100000110101011100100111001110100100001101110100110101010011110111101011011110001000000100010001100011001111001111100011111011101101010100100100101100101011010001110010
547.0,300.0,31.0,225.6296844482422,14.0,0,-1,0001111000101101110000101010001111100101001000111111111011000110001111111010001101011110000000110000100110101011011101110000100001111011110011111011011110010011001000001111101110001000111000100001111011011111100111111000010110000111011111011111100110001010
996.0,954.0,31.0,25.603065490722656,14.0,0,-1,1001000010110011111110000100000110110010001010110011000111011101010110100011010100111101001110000100111100000001110011000001100100110111000111101100010000110000100100100111000000101001000100011100110110000001001101010111011111110000110010101000011111100001
856.0,300.0,31.0,282.6499328613281,14.0,0,-1,0000111010111000001100101101101011101101111101011011100111010111100011110101110110111001001110111000110010011111011111101000110111101111000100111101111110010001100100100000101100011010111100010001111101011001100110101111101110010110010011011000010111010111
551.0,301.0,31.0,232.68048095703125,35.0,0,-1,0100111000111101111100101101010111100111101111001111101001110010111110111100001001111110100000111010110111111110010101011010101010101111111111111111011110000111100100000111100010110110111000110001111101111111110110111010101110000111111001010010101111010111
831.0,954.0,31.0,253.67710876464844,23.0,0,-1,0101000011111001001111101010110000101001110011011001001001101000111011100001110010000001000010011111111011011000001000110100001010000000101000010110110001100011010011100010000110011010000111011101000111110001000010110001101101010000000000100010111101000011
694.0,515.0,31.0,35.88578414916992,32.0,0,-1,0111001000110101011001101010110001011111010101011011001001101001100010111110110010111000100010110000100010011100011001110001001011101100100101011101101111100001000011000010001111010010110111000011101101010100100010111011111101010101001011100011011011010110
667.0,517.0,31.0,282.21453857421875,39.0,0,-1,1111001010110101001110101011101010101001111011010001010101101111101111110001111110101001001110011010111011011110011011100101000010000011101110111100111100000000001110100000101111111010111101111001101111010100000110100111101100010000000000001010011101001011
823.0,954.0,31.0,279.1496887207031,23.0,0,-1,0010100010100010100011000110000101011000000011110100100100011011001101111011000111100110000110011001001100000111010000000001110000001101100111000110101110011000000010101111101011010001000101001100111111011011010100010110010111100010100000000100111010001010
610.0,302.0,31.0,321.1695251464844,29.0,0,-1,1010101000110000111100101100010001001111010101111111000001001011010110111110110001110100000010110000100010011100011101101001111111101110100111011111001110010001100001000111111110110010110010000001011101011001110100110010111101000111001011000111111011011111
647.0,302.0,31.0,193.195068359375,18.0,0,-1,1001001101011111011101110101010101110110101110101010111101110010111111011100101001111010111001100111110111101110101101011110010100100110011111010011011011101110101000011111100100100100111011100011010000101110011010101000000001101111111101010110000111111101
1054.0,743.0,31.0,328.5346984863281,19.0,0,-1,0001101000000100011000111110101110010110111100111110101101010111010101110000000111111111101100100101100110111111101100000110000001111011101111110001111110011001101110111011111001100101110111111111101011101111101100101100000110110111100010100111010010101000
669.0,521.0,31.0,288.4190673828125,21.0,0,-1,1011111010110101001000001011101010111101111101010101100011001001100111110011010110011101000110110100111011101111011010101001110011011001100100111101111110010001001111100100111101011010110101111001101111010111100110111111111110010010010011101010111101010110
711.0,954.0,31.0,273.8997802734375,17.0,0,-1,0010000000101000011111010101110101111100110010111110000101001010010101100010100001110100000010001011001010010001000001000011000101001000001010000110001000001000000000111111111001110011000111010100010110101001001100000010000001010001000010000101011010101010
999.0,953.0,31.0,68.36466979980469,15.0,0,-1,0111001001111010100101111011111000101101111010000000010001000001100010110001101110110001011011010110011011011000001011001001111011001000101000111100110000000010000011110010001111001010101100011001000011110100010100000011101001011000010011100010001000011111
596.0,303.0,31.0,164.4757080078125,14.0,0,-1,1000101101011000101110111101110101100011110001101011110101110111101111010100101001110110001101100011110010011111001001010110110110100110001110110011001100000000111000011101110100110010111010110100011100111010011110101000001000001010000100000010010111111011
614.0,303.0,31.0,326.13983154296875,15.0,0,-1,1110101000110000101100101001110001001011010100011001010001001011100110111111011011100100001010110000110010011110011001111001111111111110101111011111101110100001010011000100011110110010110010000001001101010010010111110011111100000011001011000010111011011110
654.0,303.0,31.0,197.68484497070312,16.0,0,-1,1001011000011110011100111101011001100010111100101011101001010010101111011100011011010010111001110010110011001110101001011110111101100110011111011011111111000011101000011101010110100100111010100001011000100000101010101000001100100111111101010010010111111101
552.0,305.0,31.0,227.6131591796875,31.0,0,-1,0110111100111011011110100001100011111011111111011111101101010010111010111100110101111100101011010000111011111100110101111011110010100110001111111111011100010101100101010110101110110110110001000001111001111111001000111110101111001111100001010100111111010101
684.0,528.0,31.0,300.59765625,35.0,0,-1,1011010101000101010001010100111110110100010110110100011010111000011101010110100011111011011010000101001101010000100111011011010101011000110011000101011001101110011010011011000001101101001111100011011010101000001001010001000001111111101110111101001010100101
1001.0,528.0,31.0,353.96697998046875,20.0,0,-1,0010101110010001011100101100100011111101110101011111110011101111000011110100110101111000101011111010110011011110011111101100010011111110100110111001011111010101110101110011101001100010111101110011111001011100100111101110101100011111100011001111100111011111
