Query Index,Train Index,Distance,Query X,Query Y,Train X,Train Y
1932,2024,56.0,387,659,570,312
1980,1709,56.0,1311,1462,612,326
2022,440,56.0,1340,1351,486,948
96,809,57.0,1107,1478,564,301
126,966,57.0,1320,1417,533,730
394,1329,57.0,1201,1265,719,498
411,1272,57.0,384,945,1052,743
440,1534,57.0,498,918,659,620
773,895,57.0,554,587,560,311
940,509,57.0,1372,1489,652,312
1004,401,57.0,397,613,630,409
1055,700,57.0,482,1371,832,946
1117,2064,57.0,789,701,864,674
1424,1680,57.0,819,666,853,473
1535,197,57.0,697,630,912,958
1682,1178,57.0,729,560,653,302
1766,2043,57.0,403,672,652,477
1782,478,57.0,794,950,551,302
187,884,58.0,900,371,851,426
263,334,58.0,1309,1489,670,382
286,1728,58.0,446,1048,851,426
365,208,58.0,1372,1381,1006,665
387,1631,58.0,863,391,881,919
476,1224,58.0,707,959,613,327
613,364,58.0,880,701,646,954
641,1001,58.0,425,1246,1031,857
710,1991,58.0,434,1374,875,663
753,160,58.0,438,1392,515,961
800,638,58.0,396,689,564,958
1049,1212,58.0,389,992,990,486
1161,183,58.0,387,615,881,959
1193,19,58.0,1536,230,856,300
1386,1519,58.0,1196,613,840,408
1396,1211,58.0,856,552,823,463
1442,158,58.0,1534,230,553,961
1666,21,58.0,386,689,831,954
1695,1611,58.0,386,1157,954,539
1753,1750,58.0,684,630,946,630
1762,1354,58.0,965,948,973,415
1943,76,58.0,1075,394,476,951
2042,1803,58.0,358,545,821,622
14,2052,59.0,1345,1342,760,620
75,360,59.0,832,1401,762,479
225,1624,59.0,704,960,861,506
388,578,59.0,1390,353,590,344
418,1921,59.0,477,578,964,549
429,654,59.0,673,692,884,956
727,1177,59.0,439,1058,548,954
797,603,59.0,622,587,559,959
1073,1131,59.0,723,1446,531,958
1094,941,59.0,384,945,1054,742
1225,1695,59.0,429,1408,1053,742
1240,68,59.0,384,945,970,553
1400,1090,59.0,773,952,694,516
1435,835,59.0,446,649,721,965
1437,801,59.0,1275,1337,948,430
1497,1167,59.0,415,1425,767,297
1750,292,59.0,692,933,547,961
1806,63,59.0,1356,1484,883,952
2005,1577,59.0,1329,1440,726,450
111,1581,60.0,386,689,691,520
283,345,60.0,425,1245,1032,860
355,1899,60.0,630,935,567,334
450,668,60.0,1195,554,766,955
470,61,60.0,386,689,567,319
571,1022,60.0,774,955,841,497
626,1943,60.0,822,701,803,618
649,1063,60.0,388,1439,564,958
911,324,60.0,984,1477,1002,692
1050,1909,60.0,444,648,475,953
1134,1187,60.0,468,700,791,952
1302,87,60.0,805,1401,974,943
1468,1250,60.0,411,1211,988,615
1474,630,60.0,1209,448,673,379
1541,2065,60.0,829,560,874,674
1550,81,60.0,906,1402,616,328
1696,720,60.0,1647,605,743,430
1705,1273,60.0,751,913,952,422
1777,370,60.0,776,950,887,959
1811,771,60.0,1368,1391,533,646
1914,1538,60.0,1385,397,597,375
2001,1055,60.0,434,631,998,958
2012,1044,60.0,541,932,716,960
2041,60,60.0,788,939,576,318
1,1297,61.0,1299,1484,598,375
113,9,61.0,1039,392,557,297
135,1384,61.0,604,926,876,957
452,1462,61.0,439,1048,599,313
705,1711,61.0,1207,323,510,903
796,1406,61.0,461,1331,492,919
815,1823,61.0,641,692,697,510
876,35,61.0,1276,1390,684,528
1222,1970,61.0,396,665,642,484
1241,1717,61.0,605,553,595,331
1391,1992,61.0,796,952,973,427
1611,988,61.0,796,951,874,671
1620,1252,61.0,774,951,693,517
1746,1513,61.0,1053,1423,989,485
1803,353,61.0,406,630,477,959
36,1496,62.0,1299,1490,894,581
78,744,62.0,1069,1478,636,456
167,1556,62.0,401,1260,751,427
242,1268,62.0,1105,527,473,641
370,580,62.0,1325,1492,714,344
506,1566,62.0,449,697,674,433
717,1175,62.0,798,1016,429,956
785,1284,62.0,900,371,790,511
795,1302,62.0,400,1447,864,505
853,1489,62.0,523,550,533,643
1024,1604,62.0,514,667,865,678
1045,1034,62.0,1328,1440,789,641
1075,8,62.0,396,690,752,296
1227,586,62.0,423,1217,881,959
1315,1643,62.0,1287,1353,939,421
1462,1499,62.0,728,560,813,404
1576,879,62.0,1209,398,791,626
1688,2036,62.0,722,557,512,627
1703,18,62.0,475,552,996,954
1759,1797,62.0,510,637,1005,734
1821,2026,62.0,738,558,613,315
1823,1841,62.0,684,630,906,956
1871,1925,62.0,591,624,797,612
2024,1247,62.0,1369,1483,691,520
34,1630,63.0,656,622,711,338
195,1234,63.0,396,1315,569,332
200,492,63.0,906,1468,692,535
238,2087,63.0,402,1313,1021,749
282,1098,63.0,673,702,831,953
307,1133,63.0,439,1058,825,937
372,1095,63.0,1198,1237,599,420
843,2094,63.0,1309,1362,713,423
1002,2088,63.0,533,562,666,430
1166,1561,63.0,515,667,713,429
1327,736,63.0,1215,270,648,440
1369,2047,63.0,498,696,878,469
1420,1113,63.0,448,1416,844,392
1648,1649,63.0,881,1053,866,674
1687,1697,63.0,737,557,712,378
1817,176,63.0,1368,1466,1069,848
1941,1955,63.0,1369,1394,863,675
1998,1483,63.0,1548,491,711,379
94,1514,64.0,629,626,975,593
300,673,64.0,830,701,830,954
489,1934,64.0,428,1409,678,379
543,947,64.0,1373,1337,596,336
882,750,64.0,844,1043,852,461
953,29,64.0,579,544,711,954
1000,1331,64.0,1342,1407,636,454
1054,1956,64.0,1280,1375,669,502
1079,758,64.0,698,675,1006,658
1098,1255,64.0,1002,1479,840,340
1181,396,64.0,900,372,528,959
1268,926,64.0,983,1477,1002,691
1351,1818,64.0,1301,1491,625,323
1382,43,64.0,532,931,613,308
1457,802,64.0,1275,1389,1040,866
1838,886,64.0,391,657,605,308
2010,1669,64.0,1276,1483,988,617
60,484,65.0,1107,1422,654,304
144,17,65.0,951,1401,547,300
250,1505,65.0,517,637,987,608
380,1229,65.0,1308,1483,817,940
433,1277,65.0,423,1394,468,842
451,1692,65.0,721,757,654,503
491,1162,65.0,1087,1478,670,295
526,1089,65.0,480,701,680,419
702,249,65.0,774,998,500,958
725,1548,65.0,1328,368,788,641
810,149,65.0,1308,1489,674,379
981,1245,65.0,1112,1372,997,520
1097,669,65.0,480,700,712,955
1123,1082,65.0,389,924,504,956
1155,486,65.0,976,938,592,305
1189,823,65.0,705,700,646,954
1357,632,65.0,1211,448,671,380
1388,576,65.0,987,954,547,961
1431,1544,65.0,406,632,987,624
1508,1567,65.0,458,1443,999,527
1734,1282,65.0,1369,1481,508,646
1761,927,65.0,774,1000,1084,935
1913,955,65.0,520,959,841,338
2021,517,65.0,398,674,562,319
109,1872,66.0,905,1477,612,314
228,1121,66.0,391,1350,971,540
412,340,66.0,798,1378,721,963
505,684,66.0,1325,1481,583,409
706,698,66.0,1207,562,737,947
798,1815,66.0,402,1260,749,426
1022,925,66.0,952,1467,615,327
1135,1582,66.0,1341,1407,635,454
1201,300,66.0,961,995,716,500
1220,1196,66.0,425,1244,664,950
1657,1813,66.0,1371,1468,712,338
1700,1625,66.0,485,672,597,421
1721,2095,66.0,416,672,702,423
1733,339,66.0,495,557,1052,957
1780,825,66.0,475,552,996,954
237,1895,67.0,423,1215,597,331
329,1149,67.0,469,664,844,331
439,1510,67.0,440,1440,421,939
486,1425,67.0,1068,1478,668,297
581,1771,67.0,781,1372,973,542
642,2100,67.0,1274,1390,889,584
643,1246,67.0,431,1049,544,938
820,392,67.0,632,692,810,936
871,1216,67.0,825,1401,499,696
978,1263,67.0,386,690,714,344
982,416,67.0,426,1446,982,981
1015,195,67.0,580,562,968,658
1360,266,67.0,698,676,926,957
1578,1745,67.0,709,630,465,844
1699,1633,67.0,836,1080,688,417
1729,938,67.0,1336,1491,988,625
1754,718,67.0,1744,1217,850,427
1862,1213,67.0,1744,1218,560,323
1922,1511,67.0,827,558,529,657
1972,308,67.0,1358,290,507,951
45,168,68.0,1372,1482,635,389
141,857,68.0,1051,1422,416,903
553,424,68.0,996,1372,709,494
618,72,68.0,1297,1345,578,324
722,1932,68.0,1372,1482,1003,735
731,749,68.0,583,701,878,936
732,667,68.0,407,677,864,955
969,1498,68.0,634,582,873,674
1074,265,68.0,730,700,486,701
1180,408,68.0,544,931,523,941
1303,818,68.0,857,553,553,950
1471,1958,68.0,987,937,785,496
1623,1286,68.0,1341,1418,762,480
1768,275,68.0,602,630,836,957
1920,1951,68.0,421,1218,788,508
260,765,69.0,438,1383,762,479
463,1487,69.0,1033,1478,655,429
685,1488,69.0,424,1214,568,332
738,1453,69.0,389,934,605,311
770,2058,69.0,474,552,663,616
902,1062,69.0,844,1077,590,958
1043,1318,69.0,533,668,672,385
1142,1308,69.0,819,553,681,380
1549,1715,69.0,622,666,674,433
1625,1491,69.0,985,938,875,659
1779,935,69.0,726,1326,550,670
1958,2031,69.0,387,1168,530,627
2015,30,69.0,477,566,999,953
2032,682,69.0,735,559,1074,872
196,972,70.0,397,1343,714,344
230,1646,70.0,708,756,765,357
231,826,70.0,1198,1204,733,956
298,1244,70.0,406,1440,874,658
330,289,70.0,1204,601,647,956
353,317,70.0,441,1400,547,306
586,785,70.0,974,1478,754,494
600,362,70.0,407,658,709,351
617,1588,70.0,533,931,510,628
660,1730,70.0,498,698,674,426
857,1819,70.0,814,624,587,323
885,1627,70.0,431,1048,817,941
897,426,70.0,474,1057,1083,923
1038,45,70.0,783,697,716,953
1417,287,70.0,425,1242,765,956
1707,1640,70.0,801,913,879,655
1736,1670,70.0,1451,1170,1080,858
1738,890,70.0,1209,537,832,945
1951,1158,70.0,434,1397,605,294
248,1609,71.0,583,1382,832,960
520,860,71.0,510,701,766,953
591,909,71.0,1033,1423,420,937
619,2080,71.0,1308,1376,677,380
666,298,71.0,426,665,719,498
713,1112,71.0,1369,367,923,331
1081,833,71.0,395,1315,1036,959
1379,273,71.0,762,634,849,957
1404,2116,71.0,921,552,806,645
1548,80,71.0,1379,1221,737,947
1712,1321,71.0,960,913,805,667
1732,559,71.0,1316,274,708,338
339,413,72.0,1363,1483,420,950
742,1080,72.0,398,666,533,644
888,1134,72.0,438,1391,588,960
1206,2120,72.0,1303,368,688,523
1414,1551,72.0,591,624,676,425
1498,1048,72.0,705,960,632,390
1618,821,72.0,413,1257,883,952
1642,1154,72.0,630,672,848,957
1646,1191,72.0,769,995,612,309
1905,1450,72.0,511,672,508,647
28,216,73.0,1297,1352,777,958
1717,921,73.0,520,958,804,619
530,717,74.0,436,701,622,427
767,1946,74.0,1304,340,726,385
1115,114,74.0,822,1488,1088,926
1605,420,74.0,756,622,845,332
459,1622,75.0,1052,1423,498,958
565,1933,75.0,1337,354,973,591
688,791,75.0,1097,1414,470,641
892,572,75.0,880,1054,572,961
987,1635,75.0,402,616,832,952
1231,302,75.0,1353,1481,1092,941
1284,660,75.0,415,676,650,956
1720,329,75.0,1379,1222,875,312
1844,2114,75.0,1209,537,512,649
1931,1508,75.0,416,652,713,344
514,2126,76.0,856,1468,541,512
1596,1377,76.0,844,1078,591,957
1701,1572,76.0,533,667,647,442
208,412,77.0,1369,367,685,950
304,376,77.0,433,1446,425,856
687,1444,77.0,439,1446,995,958
829,817,77.0,1345,1490,780,943
1204,2001,78.0,812,624,582,328
1403,692,81.0,784,622,767,949
1458,1843,81.0,813,622,876,296
