x,y,size,angle,response,octave,class_id,descriptor
870.0,1401.0,31.0,240.9650421142578,125.0,0,-1,0011110000000100001010101110100010010101111101111100001111011000010101101010110011111101000000100101001111111001001110110110000001111001110010000001011111111011000110101011001100001000100111101111100111001101101010110111110111110111011110110111010010100010
1299.0,1484.0,31.0,307.2951965332031,125.0,0,-1,0011101101001111011100000100100000011111000110111101011001101100010011110010010010111100000011110010101000001000101101111011010001111010100000001100011001101110110011000010001100101101110111010011001001011101000000010011111101110111101111100110101001001110
542.0,696.0,31.0,259.94573974609375,134.0,0,-1,0110010010011011100100101001001011010001101110010010000011100111000110101011110110101010011110100110001011100000011011011101110011111001011010101010001000010000000100100101101010001010101100100001100000010110010101010110101110010010011011101111110010101110
960.0,1371.0,31.0,307.0904235839844,128.0,0,-1,0101100100000110111101111010111101000110011011100010100100000110011111000100011101101011110000110110110100101110001101010101101001100110111001110010101100000101100000001001000001010101110010000001010100101110011110100000000010100101011110010000010101101001
806.0,1479.0,31.0,106.31314086914062,126.0,0,-1,1001000011000111000101001010111100111100000011010101110110111100000011110011100011011100001010101110011100011011101110000100010111011110100100110001110101101001010010110010100001000011101111011010001011111001111100001001011000111110100110101001000000101001
1027.0,1371.0,31.0,340.2148132324219,127.0,0,-1,1101000100001001010110101111011111110110100111101110111000110011011110001100000001111110010000101111000110101010101101110110000001110110011011110011000011011000110101011001100010010100111011100110110011101111101111100000000000101101101000100111100110001000
1289.0,1486.0,31.0,200.16928100585938,124.0,0,-1,1101000010010001111110110110110101110110011010000101000100001111001111100010110101111111101110011101011100111101100010100101001011110010000111111111110100100001001111000011100011100001000000111101011111100101001110001101001111100100010010001000010101001011
595.0,670.0,31.0,282.6305847167969,124.0,0,-1,1101010111000000101011011010110010001100000001100101110110111010000101101111011010000010100001011101011101101110010110110100101011010101110001010111100110111111111011010100010111111011000100101100100111100111111111110001110010010000011100100010010101010010
628.0,929.0,31.0,172.224609375,126.0,0,-1,0001000000101001010011100010110110011110010010111111011001001011011101101110000011111010001000101111001110111000000000010010000001111000111101110110110010000001000011001111100110000101000111101111000011100111101010110001000101100101001010000111010000001010
990.0,953.0,31.0,295.06951904296875,129.0,0,-1,0101001110111110011010100001011001010010101101101010111001110010101100001100001011011110110001110110000111101010101101100110000001111111111011111001000110001111101001011001100110010100011011110011101000101111101011111000000000101101111001100011100111011100
797.0,955.0,31.0,300.30316162109375,133.0,0,-1,0001001110111010100001101011011111000011101001100011100001010111101111111100001101000010110101110010110011100011011000101101110000110111111011111110001110010100100101111101101110010010111000111001110000100110110111111100001010101110110001001010101110011101
964.0,955.0,31.0,230.54901123046875,126.0,0,-1,0010001010101110011010100001101011111100111110011011101011100110110111110101010101111000101110110010000011101100011101100000000011001001011010111000001100010101101101100111101011101110111101110011111000010110100111101110101111010101010011001111111011001110
1331.0,1342.0,31.0,129.3692169189453,156.0,0,-1,0111100101110001111000000110011111001111010110111101011000110101010000111110001010111111101010100110101100001101110101111010011001011110111101101111100011001010110011000111001011011101101010000010011001001001110001010011001101100111111111101101101000001100
422.0,1391.0,31.0,329.5830078125,127.0,0,-1,0110110111111101010100110100010101110101010111110110011000110100011110111110100001101110010011000111101001110000110101001011010010010000011011000101001001101010110000011111000011111001111111100011011110011100000001010010001001001010001111101100101010100100
1345.0,1342.0,31.0,33.602596282958984,147.0,0,-1,1101110000110001100110001011010010111001011011000101000000011011001110111011100110010011001110011001111111111111010010010101101110110111110111111111110100110001001110100100011110011011100000101101101111110001011011111111110110000000011000011010010100010011
1280.0,1345.0,31.0,40.00664520263672,150.0,0,-1,0000011100010011111101010000011110101010001000111011110100110101111011101010011010101011111001001111110000110010100001110100111001100111011001110110101010001111110001001110000101111101011010100100010000111110010111110001001011011101111100101110000110001101
1280.0,1376.0,31.0,351.13330078125,145.0,0,-1,1111110110111000100101101011011100010101100011110101000110110000010110111111010000101110000011000101111001110000010000110001011010110001011001000110000001011100000001011111110010011001000010001100100110011010010001010101011011001010001011100101000101010110
967.0,1474.0,31.0,112.09036254882812,141.0,0,-1,1111001110110001101000011000011001010101010101111110100011001100110110110111100110000000010110100100100010111100011111001111011111111000110011111001001111101101101011110101001110111100110100110011111100111000100010011011111000011111000111001101101011111100
1298.0,1345.0,31.0,90.88671875,147.0,0,-1,1010111110111110111100100101101011110001101101001111111111110100101110010000111010111100010101000110100001100111100011111011010111011101011110101000010110101110111101110000001110111000111010110011101111111111111001101010101011001011011101111110111011110111
1345.0,1345.0,31.0,30.442197799682617,142.0,0,-1,0101111000011000100101001010110100101011011001100001100010001010101011111011101010011010001100001100110100111110000000010100101011100111010101011111110100100011000000000000000100001011110000001001000011110111011110111001011110010100011101010010010100010011
1280.0,1348.0,31.0,20.871511459350586,124.0,0,-1,1001001100010110011101110001110111011110000011111010110101111011111111011111011010100001110001110110100000100000101101110101011101100101011001000000101010101111111001011110110100111101110111000010100000011010010101110001010001011011111011000110000111111100
1345.0,1348.0,31.0,22.338329315185547,142.0,0,-1,1001001001011100010101101001100100001110100010101011110011100100101111001001001010010010101100111010110110011110001000010100101101100111011101011101111101100011011000001100010100000000111111001011000011100010010111101000001000010100001100000010000111011011
521.0,959.0,31.0,90.54448699951172,127.0,0,-1,1000011111011111011000101001101011110110101100101011111011100111010111000100011001011001111101110100100011101000101111111100010111111111011010111001001111000111111101101001110000001100111111110010101000001110100011101000001110011101011111111011100111010101
1299.0,1366.0,31.0,270.0247802734375,125.0,0,-1,0010001010100000110111101111010000100100100000100101100001100001111010011000000101010011010000111000011101001001000101000000001010010010001010010101010100101001010111101110110100000010110001001000101010011010110110011100001100100100101010000111101010000000
1345.0,1492.0,31.0,283.10260009765625,127.0,0,-1,1100011011111111000000101011101011000000101001000110111010011110101001110001011001001010110001011110010111100111010110010101000001110111110010110011111111110111110000100001001011011110011100111111010001100000111011111000110000101100111100111011001100010000
757.0,622.0,31.0,268.10113525390625,138.0,0,-1,1111000011000101000011011011101110101101000001110100010010101101100001000001101010000001000100001111011101110010001010000100001111001001000000100110110001100011011110100000100101011011101101011010000111110011110111100101010000010000000010101001000000001010
1280.0,1352.0,31.0,1.987829327583313,140.0,0,-1,0010111110010000100000010001110001011001100101010100100010111000010101111101100001100000010011011110001011100110011111101011010111011001111010000000001010101100101011110111101001111110110111010000111100011110110101110110110011011010101001000101001011010100
704.0,622.0,31.0,241.29173278808594,146.0,0,-1,0001110010001100000101001010100110011101101001110101001010011010000101110011111110001100000100111000011101100001001010111100110111011001110000001000110100111000001110101110000001001001100101101100101111010111100000110111010110110010010011010001110000000010
1297.0,1352.0,31.0,91.8782958984375,140.0,0,-1,0110001000100000110010001110110101100100000010001110100001001001001010110010000101000000100010110011010110001011010101000101101011110010101011010001001100000001000001100001100010000100010000010001010000111100110110100010100100111101101000000101101010001010
1292.0,1491.0,31.0,240.76071166992188,132.0,0,-1,0001011000011101001111101101111011001011111101010001010001000011101111010000111011001101000110110110110011111110001001111001110110100000101110111101010110000001001111001100101100110010111111111001001111110111110110100000101110110011011101001010111111000110
1329.0,1444.0,31.0,322.85821533203125,136.0,0,-1,0101100010111000000110010111000000001000110011000100000100010011101000101101000110100010000110001011011110010111000000000111001000000001110111100110110000001000000010110100100110110011000000011101000110100001001101000010100000100000100000001000011100110010
484.0,692.0,31.0,355.5143127441406,136.0,0,-1,1110010111110010100111010111011111101000010011000101010110111001110010111111101000100101010111001111011001110111110010010111111110000101010101100110110001111110111000110110010011101011001100010100110110111010011101010011110010011000111110110100001000110001
1327.0,1440.0,31.0,357.890869140625,136.0,0,-1,1111100000100000011110010111000000001000010010010101000100010000111000010011011010100100000110000001011110010101000000000011101100000001100101000110010000001000000010000110011111100010000100001101000110101001011100000011100101100010100000000100011000100010
