x,y,size,angle,response,octave,class_id
870.0,1401.0,31.0,240.9650421142578,125.0,0,-1
1299.0,1484.0,31.0,307.2951965332031,125.0,0,-1
542.0,696.0,31.0,259.94573974609375,134.0,0,-1
960.0,1371.0,31.0,307.0904235839844,128.0,0,-1
806.0,1479.0,31.0,106.31314086914062,126.0,0,-1
1027.0,1371.0,31.0,340.2148132324219,127.0,0,-1
1289.0,1486.0,31.0,200.16928100585938,124.0,0,-1
595.0,670.0,31.0,282.6305847167969,124.0,0,-1
628.0,929.0,31.0,172.224609375,126.0,0,-1
990.0,953.0,31.0,295.06951904296875,129.0,0,-1
797.0,955.0,31.0,300.30316162109375,133.0,0,-1
964.0,955.0,31.0,230.54901123046875,126.0,0,-1
1331.0,1342.0,31.0,129.3692169189453,156.0,0,-1
422.0,1391.0,31.0,329.5830078125,127.0,0,-1
1345.0,1342.0,31.0,33.602596282958984,147.0,0,-1
1280.0,1345.0,31.0,40.00664520263672,150.0,0,-1
1280.0,1376.0,31.0,351.13330078125,145.0,0,-1
967.0,1474.0,31.0,112.09036254882812,141.0,0,-1
1298.0,1345.0,31.0,90.88671875,147.0,0,-1
1345.0,1345.0,31.0,30.442197799682617,142.0,0,-1
1280.0,1348.0,31.0,20.871511459350586,124.0,0,-1
1345.0,1348.0,31.0,22.338329315185547,142.0,0,-1
521.0,959.0,31.0,90.54448699951172,127.0,0,-1
1299.0,1366.0,31.0,270.0247802734375,125.0,0,-1
1345.0,1492.0,31.0,283.10260009765625,127.0,0,-1
757.0,622.0,31.0,268.10113525390625,138.0,0,-1
1280.0,1352.0,31.0,1.987829327583313,140.0,0,-1
704.0,622.0,31.0,241.29173278808594,146.0,0,-1
1297.0,1352.0,31.0,91.8782958984375,140.0,0,-1
1292.0,1491.0,31.0,240.76071166992188,132.0,0,-1
1329.0,1444.0,31.0,322.85821533203125,136.0,0,-1
484.0,692.0,31.0,355.5143127441406,136.0,0,-1
1327.0,1440.0,31.0,357.890869140625,136.0,0,-1
869.0,695.0,31.0,240.80116271972656,134.0,0,-1
656.0,622.0,31.0,100.34127807617188,150.0,0,-1
1344.0,1352.0,31.0,28.42053985595703,140.0,0,-1
1299.0,1490.0,31.0,311.8360900878906,135.0,0,-1
1361.0,1489.0,31.0,281.03094482421875,125.0,0,-1
1299.0,1372.0,31.0,269.5274658203125,125.0,0,-1
1290.0,1409.0,31.0,207.22718811035156,131.0,0,-1
416.0,1305.0,31.0,103.7027359008789,132.0,0,-1
1318.0,1488.0,31.0,258.908203125,136.0,0,-1
1309.0,1366.0,31.0,306.62109375,133.0,0,-1
689.0,550.0,31.0,180.05393981933594,148.0,0,-1
843.0,701.0,31.0,285.2652587890625,124.0,0,-1
1372.0,1482.0,31.0,194.50881958007812,124.0,0,-1
945.0,1468.0,31.0,128.13861083984375,136.0,0,-1
1289.0,1366.0,31.0,181.2397003173828,131.0,0,-1
1316.0,1482.0,31.0,259.09423828125,127.0,0,-1
513.0,581.0,31.0,351.91033935546875,125.0,0,-1
618.0,581.0,31.0,215.520263671875,124.0,0,-1
826.0,695.0,31.0,188.4917449951172,139.0,0,-1
1322.0,1421.0,31.0,325.2545471191406,131.0,0,-1
945.0,1401.0,31.0,242.0693359375,135.0,0,-1
734.0,695.0,31.0,301.8233642578125,134.0,0,-1
693.0,924.0,31.0,2.874398946762085,124.0,0,-1
624.0,665.0,31.0,152.65005493164062,140.0,0,-1
1069.0,1422.0,31.0,280.8215637207031,125.0,0,-1
960.0,1401.0,31.0,271.255615234375,137.0,0,-1
1088.0,1422.0,31.0,276.38873291015625,137.0,0,-1
1107.0,1422.0,31.0,316.8930969238281,139.0,0,-1
1345.0,1355.0,31.0,43.080322265625,146.0,0,-1
825.0,1468.0,31.0,95.04373931884766,128.0,0,-1
1321.0,1364.0,31.0,8.642513275146484,136.0,0,-1
774.0,1371.0,31.0,198.2979278564453,130.0,0,-1
1357.0,1452.0,31.0,23.859582901000977,133.0,0,-1
781.0,1371.0,31.0,220.67031860351562,135.0,0,-1
806.0,1401.0,31.0,271.7149658203125,133.0,0,-1
975.0,1401.0,31.0,268.6658020019531,140.0,0,-1
1309.0,1467.0,31.0,149.2997283935547,131.0,0,-1
1314.0,1355.0,31.0,66.75489807128906,137.0,0,-1
1308.0,1355.0,31.0,72.04661560058594,127.0,0,-1
465.0,670.0,31.0,286.91845703125,127.0,0,-1
844.0,1371.0,31.0,223.92039489746094,127.0,0,-1
863.0,1371.0,31.0,254.60557556152344,128.0,0,-1
832.0,1401.0,31.0,272.37127685546875,137.0,0,-1
870.0,1371.0,31.0,323.7934875488281,124.0,0,-1
827.0,1381.0,31.0,86.36939239501953,124.0,0,-1
1069.0,1478.0,31.0,81.822509765625,130.0,0,-1
1288.0,1355.0,31.0,101.36622619628906,156.0,0,-1
1278.0,1363.0,31.0,6.146920680999756,146.0,0,-1
1112.0,1371.0,31.0,343.9234619140625,133.0,0,-1
1337.0,1484.0,31.0,224.1415252685547,133.0,0,-1
652.0,695.0,31.0,57.41365432739258,136.0,0,-1
1281.0,1355.0,31.0,24.279857635498047,145.0,0,-1
926.0,1371.0,31.0,296.3576965332031,129.0,0,-1
466.0,627.0,31.0,270.735595703125,128.0,0,-1
1333.0,1484.0,31.0,295.7313232421875,146.0,0,-1
