x,y,size,angle,response,octave,class_id
46.0,31.0,31.0,109.57768249511719,6.814185326220468e-05,0,-1
104.0,31.0,31.0,72.84955596923828,1.8113729311153293e-05,0,-1
123.0,31.0,31.0,63.044097900390625,1.9199542293790728e-05,0,-1
126.0,31.0,31.0,38.903507232666016,2.75165348284645e-05,0,-1
160.0,31.0,31.0,117.22766876220703,0.0005475961952470243,0,-1
171.0,31.0,31.0,28.07697296142578,0.0002317471953574568,0,-1
202.0,31.0,31.0,137.36630249023438,5.230012902757153e-05,0,-1
206.0,31.0,31.0,136.86819458007812,1.931265251187142e-05,0,-1
210.0,31.0,31.0,134.06411743164062,-1.4654900041932706e-05,0,-1
250.0,31.0,31.0,343.6917724609375,5.8021953009301797e-05,0,-1
32.0,32.0,31.0,229.0985565185547,5.356840483727865e-05,0,-1
37.0,32.0,31.0,278.6125793457031,3.340274270158261e-05,0,-1
68.0,32.0,31.0,97.13127899169922,4.4202090066391975e-05,0,-1
70.0,32.0,31.0,87.44605255126953,8.300613990286365e-05,0,-1
86.0,32.0,31.0,89.8574447631836,9.852470611804165e-06,0,-1
118.0,32.0,31.0,95.1583251953125,2.865054557332769e-05,0,-1
136.0,32.0,31.0,315.3415832519531,7.417195320158498e-06,0,-1
149.0,32.0,31.0,174.24835205078125,4.412218549987301e-05,0,-1
166.0,32.0,31.0,92.04457092285156,0.00027105206390842795,0,-1
192.0,32.0,31.0,224.36251831054688,5.644183602271369e-06,0,-1
198.0,32.0,31.0,153.40191650390625,1.7581687643541954e-05,0,-1
226.0,32.0,31.0,84.77729797363281,4.170181637164205e-05,0,-1
241.0,32.0,31.0,34.01844024658203,0.00019727852486539632,0,-1
35.0,33.0,31.0,225.15994262695312,3.4462889743736014e-05,0,-1
45.0,33.0,31.0,85.14348602294922,0.00012538988084997982,0,-1
80.0,33.0,31.0,92.643310546875,1.02667281680624e-05,0,-1
88.0,33.0,31.0,72.27205657958984,1.2999408681935165e-05,0,-1
91.0,33.0,31.0,63.90888977050781,1.4656200619356241e-05,0,-1
98.0,33.0,31.0,68.12020874023438,3.150912016280927e-05,0,-1
107.0,33.0,31.0,74.86653900146484,1.0152447430300526e-05,0,-1
112.0,33.0,31.0,92.71214294433594,5.064188371761702e-05,0,-1
181.0,33.0,31.0,332.8199768066406,1.3613543160317931e-05,0,-1
210.0,33.0,31.0,137.23312377929688,5.144572128301661e-07,0,-1
48.0,34.0,31.0,110.3191909790039,0.00012272223830223083,0,-1
53.0,34.0,31.0,125.0067367553711,0.00024113761901389807,0,-1
72.0,34.0,31.0,84.17288970947266,0.00021504101459868252,0,-1
94.0,34.0,31.0,65.77240753173828,9.993430467147846e-06,0,-1
126.0,34.0,31.0,57.46377182006836,7.149439625209197e-06,0,-1
133.0,34.0,31.0,312.5683288574219,8.996627911983524e-06,0,-1
146.0,34.0,31.0,207.936279296875,2.692368798307143e-05,0,-1
153.0,34.0,31.0,149.09817504882812,9.403780859429389e-05,0,-1
157.0,34.0,31.0,138.96951293945312,0.0002953245711978525,0,-1
175.0,34.0,31.0,345.5426330566406,3.5797613236354664e-05,0,-1
225.0,34.0,31.0,87.8554916381836,0.00012082621833542362,0,-1
238.0,34.0,31.0,62.53984832763672,4.566569987218827e-05,0,-1
251.0,34.0,31.0,308.7591552734375,2.1820285837748088e-05,0,-1
