x,y,size,angle,response,octave,class_id
312.0,283.0,31.0,261.4671936035156,77.0,0,-1
225.0,31.0,31.0,339.2544860839844,74.0,0,-1
376.0,263.0,31.0,54.838138580322266,47.0,0,-1
230.0,213.0,31.0,94.91234588623047,62.0,0,-1
430.0,263.0,31.0,99.43201446533203,40.0,0,-1
300.0,161.0,31.0,304.3853454589844,65.0,0,-1
292.0,251.0,31.0,2.991191864013672,44.0,0,-1
305.0,107.0,31.0,117.79901885986328,68.0,0,-1
350.0,96.0,31.0,251.65740966796875,46.0,0,-1
251.0,161.0,31.0,135.59771728515625,43.0,0,-1
309.0,213.0,31.0,285.15673828125,46.0,0,-1
436.0,263.0,31.0,105.39745330810547,60.0,0,-1
337.0,32.0,31.0,98.72989654541016,45.0,0,-1
290.0,251.0,31.0,6.407801628112793,56.0,0,-1
330.0,229.0,31.0,86.33898162841797,54.0,0,-1
399.0,160.0,31.0,127.34803009033203,40.0,0,-1
228.0,33.0,31.0,308.09869384765625,45.0,0,-1
234.0,33.0,31.0,233.02374267578125,57.0,0,-1
344.0,159.0,31.0,6.508199214935303,42.0,0,-1
292.0,159.0,31.0,315.4504699707031,43.0,0,-1
243.0,159.0,31.0,147.5998077392578,42.0,0,-1
241.0,214.0,31.0,62.19133758544922,53.0,0,-1
375.0,182.0,31.0,65.13626861572266,66.0,0,-1
400.0,264.0,31.0,206.713134765625,96.0,0,-1
233.0,250.0,31.0,209.061279296875,41.0,0,-1
434.0,249.0,31.0,302.97003173828125,60.0,0,-1
262.0,214.0,31.0,188.08367919921875,57.0,0,-1
267.0,108.0,31.0,250.94406127929688,43.0,0,-1
269.0,265.0,31.0,70.5948257446289,41.0,0,-1
410.0,249.0,31.0,33.43244552612305,61.0,0,-1
282.0,108.0,31.0,45.15098571777344,50.0,0,-1
286.0,108.0,31.0,57.82005310058594,72.0,0,-1
373.0,249.0,31.0,123.72022247314453,74.0,0,-1
430.0,183.0,31.0,0.6281265020370483,52.0,0,-1
419.0,184.0,31.0,5.503512382507324,67.0,0,-1
256.0,36.0,31.0,326.0845642089844,45.0,0,-1
385.0,265.0,31.0,203.27780151367188,103.0,0,-1
404.0,156.0,31.0,73.84944152832031,55.0,0,-1
424.0,184.0,31.0,3.654294013977051,63.0,0,-1
286.0,297.0,31.0,283.4144287109375,48.0,0,-1
424.0,93.0,31.0,339.3323669433594,49.0,0,-1
416.0,248.0,31.0,0.6531426310539246,54.0,0,-1
228.0,353.0,31.0,320.5788879394531,83.0,0,-1
367.0,247.0,31.0,174.0562286376953,77.0,0,-1
277.0,298.0,31.0,269.55596923828125,64.0,0,-1
418.0,246.0,31.0,342.7467346191406,63.0,0,-1
245.0,38.0,31.0,222.35198974609375,46.0,0,-1
254.0,38.0,31.0,329.9794006347656,69.0,0,-1
322.0,187.0,31.0,88.47972106933594,52.0,0,-1
245.0,352.0,31.0,273.3036193847656,52.0,0,-1
243.0,352.0,31.0,277.35888671875,55.0,0,-1
304.0,266.0,31.0,87.67256164550781,49.0,0,-1
337.0,187.0,31.0,122.94480895996094,48.0,0,-1
237.0,352.0,31.0,285.50347900390625,58.0,0,-1
310.0,246.0,31.0,245.10781860351562,57.0,0,-1
240.0,246.0,31.0,208.5102996826172,64.0,0,-1
275.0,188.0,31.0,134.14508056640625,46.0,0,-1
265.0,300.0,31.0,254.11827087402344,62.0,0,-1
216.0,40.0,31.0,341.7938232421875,51.0,0,-1
330.0,188.0,31.0,106.03535461425781,54.0,0,-1
258.0,301.0,31.0,216.98959350585938,40.0,0,-1
291.0,155.0,31.0,319.0969543457031,79.0,0,-1
330.0,285.0,31.0,262.30364990234375,41.0,0,-1
291.0,110.0,31.0,53.40085983276367,64.0,0,-1
308.0,285.0,31.0,266.21856689453125,55.0,0,-1
300.0,285.0,31.0,241.8751220703125,64.0,0,-1
426.0,126.0,31.0,29.72481346130371,55.0,0,-1
253.0,351.0,31.0,216.94920349121094,79.0,0,-1
250.0,351.0,31.0,238.4676513671875,58.0,0,-1
435.0,245.0,31.0,285.70672607421875,43.0,0,-1
361.0,91.0,31.0,340.8762512207031,58.0,0,-1
268.0,189.0,31.0,144.72610473632812,42.0,0,-1
417.0,153.0,31.0,22.309600830078125,58.0,0,-1
270.0,285.0,31.0,257.88836669921875,41.0,0,-1
410.0,245.0,31.0,6.146845817565918,48.0,0,-1
256.0,42.0,31.0,312.66796875,48.0,0,-1
251.0,302.0,31.0,147.0667724609375,57.0,0,-1
404.0,162.0,31.0,80.91795349121094,67.0,0,-1
325.0,233.0,31.0,173.0845947265625,65.0,0,-1
247.0,303.0,31.0,108.15460205078125,44.0,0,-1
331.0,267.0,31.0,98.69607543945312,44.0,0,-1
337.0,190.0,31.0,119.53521728515625,55.0,0,-1
415.0,190.0,31.0,65.88733673095703,75.0,0,-1
377.0,267.0,31.0,301.42950439453125,79.0,0,-1
400.0,279.0,31.0,115.4056167602539,57.0,0,-1
357.0,89.0,31.0,329.4444274902344,69.0,0,-1
224.0,44.0,31.0,277.72796630859375,43.0,0,-1
245.0,44.0,31.0,241.35397338867188,54.0,0,-1
422.0,152.0,31.0,359.6648254394531,63.0,0,-1
259.0,350.0,31.0,187.29385375976562,56.0,0,-1
240.0,350.0,31.0,282.5117492675781,40.0,0,-1
360.0,243.0,31.0,278.82537841796875,52.0,0,-1
254.0,307.0,31.0,159.30575561523438,43.0,0,-1
249.0,285.0,31.0,16.00528335571289,42.0,0,-1
452.0,307.0,31.0,153.70046997070312,41.0,0,-1
308.0,192.0,31.0,62.952205657958984,60.0,0,-1
416.0,151.0,31.0,10.907195091247559,64.0,0,-1
252.0,310.0,31.0,152.20022583007812,59.0,0,-1
278.0,113.0,31.0,16.381139755249023,46.0,0,-1
217.0,46.0,31.0,276.59124755859375,56.0,0,-1
389.0,192.0,31.0,162.0892333984375,44.0,0,-1
286.0,150.0,31.0,309.49493408203125,85.0,0,-1
282.0,150.0,31.0,317.36273193359375,55.0,0,-1
357.0,243.0,31.0,291.4873352050781,46.0,0,-1
339.0,193.0,31.0,114.12667846679688,55.0,0,-1
347.0,243.0,31.0,278.3414001464844,45.0,0,-1
325.0,243.0,31.0,247.85289001464844,56.0,0,-1
427.0,149.0,31.0,348.85589599609375,48.0,0,-1
354.0,268.0,31.0,182.659912109375,112.0,0,-1
241.0,243.0,31.0,221.8095703125,43.0,0,-1
360.0,268.0,31.0,355.0199890136719,93.0,0,-1
333.0,284.0,31.0,265.1072692871094,99.0,0,-1
373.0,268.0,31.0,307.6410827636719,74.0,0,-1
238.0,269.0,31.0,214.18238830566406,41.0,0,-1
352.0,195.0,31.0,75.88164520263672,54.0,0,-1
296.0,284.0,31.0,247.19227600097656,90.0,0,-1
306.0,228.0,31.0,69.38014221191406,41.0,0,-1
264.0,284.0,31.0,264.8720703125,49.0,0,-1
287.0,269.0,31.0,38.93291473388672,62.0,0,-1
237.0,243.0,31.0,220.8088836669922,43.0,0,-1
413.0,195.0,31.0,72.89373016357422,46.0,0,-1
421.0,147.0,31.0,336.7476806640625,55.0,0,-1
350.0,115.0,31.0,76.10738372802734,52.0,0,-1
293.0,147.0,31.0,340.1616516113281,70.0,0,-1
230.0,284.0,31.0,4.723814487457275,43.0,0,-1
247.0,349.0,31.0,260.9615478515625,42.0,0,-1
338.0,196.0,31.0,117.12483978271484,54.0,0,-1
405.0,196.0,31.0,144.6900634765625,41.0,0,-1
280.0,116.0,31.0,10.131318092346191,79.0,0,-1
402.0,283.0,31.0,119.20394134521484,44.0,0,-1
316.0,283.0,31.0,290.7494201660156,64.0,0,-1
412.0,270.0,31.0,348.6570739746094,42.0,0,-1
243.0,313.0,31.0,81.05635070800781,44.0,0,-1
313.0,241.0,31.0,252.71051025390625,44.0,0,-1
345.0,197.0,31.0,116.48091125488281,57.0,0,-1
246.0,53.0,31.0,286.1736755371094,80.0,0,-1
345.0,225.0,31.0,92.4139633178711,53.0,0,-1
330.0,271.0,31.0,274.5014953613281,63.0,0,-1
278.0,145.0,31.0,333.9925842285156,50.0,0,-1
365.0,144.0,31.0,21.53035545349121,55.0,0,-1
301.0,241.0,31.0,273.532958984375,43.0,0,-1
422.0,272.0,31.0,340.2785339355469,43.0,0,-1
260.0,283.0,31.0,322.287109375,61.0,0,-1
337.0,240.0,31.0,276.4674377441406,63.0,0,-1
333.0,240.0,31.0,267.4407958984375,42.0,0,-1
295.0,198.0,31.0,38.983924865722656,60.0,0,-1
384.0,273.0,31.0,228.92002868652344,45.0,0,-1
241.0,240.0,31.0,233.302001953125,42.0,0,-1
214.0,55.0,31.0,248.4329376220703,43.0,0,-1
442.0,347.0,31.0,51.34423065185547,62.0,0,-1
427.0,142.0,31.0,326.5096435546875,64.0,0,-1
357.0,142.0,31.0,275.88250732421875,44.0,0,-1
391.0,199.0,31.0,215.65805053710938,45.0,0,-1
392.0,223.0,31.0,310.36602783203125,48.0,0,-1
363.0,119.0,31.0,119.56828308105469,80.0,0,-1
381.0,119.0,31.0,121.985107421875,41.0,0,-1
322.0,142.0,31.0,226.25668334960938,62.0,0,-1
252.0,320.0,31.0,174.97787475585938,50.0,0,-1
307.0,280.0,31.0,251.60894775390625,92.0,0,-1
228.0,347.0,31.0,351.0301208496094,42.0,0,-1
410.0,239.0,31.0,342.0798034667969,52.0,0,-1
352.0,201.0,31.0,215.13168334960938,57.0,0,-1
369.0,201.0,31.0,291.8285827636719,51.0,0,-1
281.0,141.0,31.0,345.4283752441406,81.0,0,-1
326.0,282.0,31.0,252.8482208251953,71.0,0,-1
253.0,346.0,31.0,210.2827911376953,64.0,0,-1
302.0,274.0,31.0,218.62652587890625,60.0,0,-1
247.0,202.0,31.0,111.28675079345703,43.0,0,-1
422.0,345.0,31.0,86.58026123046875,42.0,0,-1
306.0,274.0,31.0,252.7289276123047,47.0,0,-1
309.0,81.0,31.0,243.35186767578125,68.0,0,-1
356.0,274.0,31.0,150.274169921875,82.0,0,-1
328.0,138.0,31.0,229.27645874023438,61.0,0,-1
237.0,345.0,31.0,2.5091753005981445,115.0,0,-1
335.0,203.0,31.0,241.82943725585938,42.0,0,-1
259.0,280.0,31.0,340.34930419921875,60.0,0,-1
309.0,275.0,31.0,260.12335205078125,54.0,0,-1
287.0,81.0,31.0,42.10869598388672,54.0,0,-1
322.0,282.0,31.0,235.04757690429688,73.0,0,-1
285.0,81.0,31.0,45.184452056884766,48.0,0,-1
347.0,203.0,31.0,205.5382537841797,41.0,0,-1
298.0,233.0,31.0,79.0708999633789,48.0,0,-1
426.0,216.0,31.0,53.76897430419922,51.0,0,-1
240.0,280.0,31.0,61.80085372924805,41.0,0,-1
289.0,238.0,31.0,35.54629898071289,50.0,0,-1
380.0,279.0,31.0,274.32403564453125,52.0,0,-1
284.0,121.0,31.0,10.912755012512207,66.0,0,-1
389.0,222.0,31.0,314.5450134277344,74.0,0,-1
255.0,282.0,31.0,12.698091506958008,50.0,0,-1
381.0,275.0,31.0,254.28851318359375,70.0,0,-1
416.0,341.0,31.0,81.34822845458984,42.0,0,-1
280.0,80.0,31.0,54.14179611206055,42.0,0,-1
253.0,276.0,31.0,5.409579753875732,87.0,0,-1
294.0,204.0,31.0,346.6600341796875,46.0,0,-1
415.0,204.0,31.0,2.055734157562256,47.0,0,-1
248.0,340.0,31.0,40.23729705810547,132.0,0,-1
432.0,217.0,31.0,26.49925994873047,65.0,0,-1
358.0,79.0,31.0,321.9986572265625,45.0,0,-1
